log(E / eV)	log(z / pc)	t / yr	 logQ
17	1.13793	1.75186	-221.578
6	1.17241	2.25957	48.2691
6.37931	1.17241	2.25957	48.7753
6.75862	1.17241	2.25957	48.5448
7.13793	1.17241	2.25957	48.0067
7.51724	1.17241	2.25957	47.3401
7.89655	1.17241	2.25957	46.6199
8.27586	1.17241	2.25957	45.8774
8.65517	1.17241	2.25957	45.1255
9.03448	1.17241	2.25957	44.3696
9.41379	1.17241	2.25957	43.6122
9.7931	1.17241	2.25957	42.854
10.1724	1.17241	2.25957	42.0956
10.5517	1.17241	2.25957	41.337
10.931	1.17241	2.25957	40.5783
11.3103	1.17241	2.25957	39.8194
11.6897	1.17241	2.25957	39.0601
12.069	1.17241	2.25957	38.2997
12.4483	1.17241	2.25957	37.537
12.8276	1.17241	2.25957	36.7686
13.2069	1.17241	2.25957	35.9865
13.5862	1.17241	2.25957	35.1717
13.9655	1.17241	2.25957	34.2786
14.3448	1.17241	2.25957	33.1977
14.7241	1.17241	2.25957	31.6672
15.1034	1.17241	2.25957	29.0601
15.4828	1.17241	2.25957	23.8742
15.8621	1.17241	2.25957	12.5121
16.2414	1.17241	2.25957	-13.6421
16.6207	1.17241	2.25957	-75.2238
17	1.17241	2.25957	-221.655
6	1.2069	2.79949	48.1914
6.37931	1.2069	2.79949	48.6975
6.75862	1.2069	2.79949	48.467
7.13793	1.2069	2.79949	47.9289
7.51724	1.2069	2.79949	47.2623
7.89655	1.2069	2.79949	46.5422
8.27586	1.2069	2.79949	45.7996
8.65517	1.2069	2.79949	45.0477
9.03448	1.2069	2.79949	44.2919
9.41379	1.2069	2.79949	43.5344
9.7931	1.2069	2.79949	42.7763
10.1724	1.2069	2.79949	42.0178
10.5517	1.2069	2.79949	41.2592
10.931	1.2069	2.79949	40.5005
11.3103	1.2069	2.79949	39.7416
11.6897	1.2069	2.79949	38.9823
12.069	1.2069	2.79949	38.222
12.4483	1.2069	2.79949	37.4593
12.8276	1.2069	2.79949	36.6908
13.2069	1.2069	2.79949	35.9088
13.5862	1.2069	2.79949	35.094
13.9655	1.2069	2.79949	34.2008
14.3448	1.2069	2.79949	33.1199
14.7241	1.2069	2.79949	31.5895
15.1034	1.2069	2.79949	28.9823
15.4828	1.2069	2.79949	23.7964
15.8621	1.2069	2.79949	12.4343
16.2414	1.2069	2.79949	-13.7199
16.6207	1.2069	2.79949	-75.3016
17	1.2069	2.79949	-221.733
6	1.24138	3.37405	48.1136
6.37931	1.24138	3.37405	48.6198
6.75862	1.24138	3.37405	48.3893
7.13793	1.24138	3.37405	47.8512
7.51724	1.24138	3.37405	47.1846
7.89655	1.24138	3.37405	46.4644
8.27586	1.24138	3.37405	45.7219
8.65517	1.24138	3.37405	44.9699
9.03448	1.24138	3.37405	44.2141
9.41379	1.24138	3.37405	43.4567
9.7931	1.24138	3.37405	42.6985
10.1724	1.24138	3.37405	41.9401
10.5517	1.24138	3.37405	41.1815
10.931	1.24138	3.37405	40.4228
11.3103	1.24138	3.37405	39.6639
11.6897	1.24138	3.37405	38.9046
12.069	1.24138	3.37405	38.1442
12.4483	1.24138	3.37405	37.3815
12.8276	1.24138	3.37405	36.6131
13.2069	1.24138	3.37405	35.831
13.5862	1.24138	3.37405	35.0162
13.9655	1.24138	3.37405	34.1231
14.3448	1.24138	3.37405	33.0422
14.7241	1.24138	3.37405	31.5117
15.1034	1.24138	3.37405	28.9046
15.4828	1.24138	3.37405	23.7187
15.8621	1.24138	3.37405	12.3566
16.2414	1.24138	3.37405	-13.7976
16.6207	1.24138	3.37405	-75.3793
17	1.24138	3.37405	-221.811
6	1.27586	3.98586	48.0359
6.37931	1.27586	3.98586	48.5421
6.75862	1.27586	3.98586	48.3116
7.13793	1.27586	3.98586	47.7735
7.51724	1.27586	3.98586	47.1069
7.89655	1.27586	3.98586	46.3867
8.27586	1.27586	3.98586	45.6442
8.65517	1.27586	3.98586	44.8923
9.03448	1.27586	3.98586	44.1364
9.41379	1.27586	3.98586	43.379
9.7931	1.27586	3.98586	42.6208
10.1724	1.27586	3.98586	41.8624
10.5517	1.27586	3.98586	41.1038
10.931	1.27586	3.98586	40.3451
11.3103	1.27586	3.98586	39.5862
11.6897	1.27586	3.98586	38.8269
12.069	1.27586	3.98586	38.0665
12.4483	1.27586	3.98586	37.3038
12.8276	1.27586	3.98586	36.5354
13.2069	1.27586	3.98586	35.7533
13.5862	1.27586	3.98586	34.9385
13.9655	1.27586	3.98586	34.0454
14.3448	1.27586	3.98586	32.9645
14.7241	1.27586	3.98586	31.434
15.1034	1.27586	3.98586	28.8269
15.4828	1.27586	3.98586	23.641
15.8621	1.27586	3.98586	12.2789
16.2414	1.27586	3.98586	-13.8753
16.6207	1.27586	3.98586	-75.457
17	1.27586	3.98586	-221.889
6	1.31034	4.63773	47.9583
6.37931	1.31034	4.63773	48.4645
6.75862	1.31034	4.63773	48.234
7.13793	1.31034	4.63773	47.6958
7.51724	1.31034	4.63773	47.0293
7.89655	1.31034	4.63773	46.3091
8.27586	1.31034	4.63773	45.5665
8.65517	1.31034	4.63773	44.8146
9.03448	1.31034	4.63773	44.0588
9.41379	1.31034	4.63773	43.3013
9.7931	1.31034	4.63773	42.5432
10.1724	1.31034	4.63773	41.7848
10.5517	1.31034	4.63773	41.0262
10.931	1.31034	4.63773	40.2675
11.3103	1.31034	4.63773	39.5086
11.6897	1.31034	4.63773	38.7492
12.069	1.31034	4.63773	37.9889
12.4483	1.31034	4.63773	37.2262
12.8276	1.31034	4.63773	36.4578
13.2069	1.31034	4.63773	35.6757
13.5862	1.31034	4.63773	34.8609
13.9655	1.31034	4.63773	33.9677
14.3448	1.31034	4.63773	32.8868
14.7241	1.31034	4.63773	31.3564
15.1034	1.31034	4.63773	28.7492
15.4828	1.31034	4.63773	23.5633
15.8621	1.31034	4.63773	12.2013
16.2414	1.31034	4.63773	-13.9529
16.6207	1.31034	4.63773	-75.5347
17	1.31034	4.63773	-221.966
6	1.34483	5.33267	47.8807
6.37931	1.34483	5.33267	48.3869
6.75862	1.34483	5.33267	48.1564
7.13793	1.34483	5.33267	47.6182
7.51724	1.34483	5.33267	46.9517
7.89655	1.34483	5.33267	46.2315
8.27586	1.34483	5.33267	45.4889
8.65517	1.34483	5.33267	44.737
9.03448	1.34483	5.33267	43.9812
9.41379	1.34483	5.33267	43.2237
9.7931	1.34483	5.33267	42.4656
10.1724	1.34483	5.33267	41.7072
10.5517	1.34483	5.33267	40.9486
10.931	1.34483	5.33267	40.1899
11.3103	1.34483	5.33267	39.431
11.6897	1.34483	5.33267	38.6716
12.069	1.34483	5.33267	37.9113
12.4483	1.34483	5.33267	37.1486
12.8276	1.34483	5.33267	36.3802
13.2069	1.34483	5.33267	35.5981
13.5862	1.34483	5.33267	34.7833
13.9655	1.34483	5.33267	33.8901
14.3448	1.34483	5.33267	32.8092
14.7241	1.34483	5.33267	31.2788
15.1034	1.34483	5.33267	28.6716
15.4828	1.34483	5.33267	23.4857
15.8621	1.34483	5.33267	12.1237
16.2414	1.34483	5.33267	-14.0305
16.6207	1.34483	5.33267	-75.6123
17	1.34483	5.33267	-222.044
6	1.37931	6.07389	47.8031
6.37931	1.37931	6.07389	48.3093
6.75862	1.37931	6.07389	48.0788
7.13793	1.37931	6.07389	47.5407
7.51724	1.37931	6.07389	46.8741
7.89655	1.37931	6.07389	46.1539
8.27586	1.37931	6.07389	45.4114
8.65517	1.37931	6.07389	44.6595
9.03448	1.37931	6.07389	43.9036
9.41379	1.37931	6.07389	43.1462
9.7931	1.37931	6.07389	42.388
10.1724	1.37931	6.07389	41.6296
10.5517	1.37931	6.07389	40.871
10.931	1.37931	6.07389	40.1123
11.3103	1.37931	6.07389	39.3534
11.6897	1.37931	6.07389	38.5941
12.069	1.37931	6.07389	37.8337
12.4483	1.37931	6.07389	37.071
12.8276	1.37931	6.07389	36.3026
13.2069	1.37931	6.07389	35.5205
13.5862	1.37931	6.07389	34.7057
13.9655	1.37931	6.07389	33.8126
14.3448	1.37931	6.07389	32.7317
14.7241	1.37931	6.07389	31.2012
15.1034	1.37931	6.07389	28.5941
15.4828	1.37931	6.07389	23.4082
15.8621	1.37931	6.07389	12.0461
16.2414	1.37931	6.07389	-14.1081
16.6207	1.37931	6.07389	-75.6898
17	1.37931	6.07389	-222.121
6	1.41379	6.86487	47.7256
6.37931	1.41379	6.86487	48.2318
6.75862	1.41379	6.86487	48.0013
7.13793	1.41379	6.86487	47.4632
7.51724	1.41379	6.86487	46.7966
7.89655	1.41379	6.86487	46.0764
8.27586	1.41379	6.86487	45.3339
8.65517	1.41379	6.86487	44.5819
9.03448	1.41379	6.86487	43.8261
9.41379	1.41379	6.86487	43.0687
9.7931	1.41379	6.86487	42.3105
10.1724	1.41379	6.86487	41.5521
10.5517	1.41379	6.86487	40.7935
10.931	1.41379	6.86487	40.0348
11.3103	1.41379	6.86487	39.2759
11.6897	1.41379	6.86487	38.5165
12.069	1.41379	6.86487	37.7562
12.4483	1.41379	6.86487	36.9935
12.8276	1.41379	6.86487	36.2251
13.2069	1.41379	6.86487	35.443
13.5862	1.41379	6.86487	34.6282
13.9655	1.41379	6.86487	33.735
14.3448	1.41379	6.86487	32.6542
14.7241	1.41379	6.86487	31.1237
15.1034	1.41379	6.86487	28.5166
15.4828	1.41379	6.86487	23.3307
15.8621	1.41379	6.86487	11.9686
16.2414	1.41379	6.86487	-14.1856
16.6207	1.41379	6.86487	-75.7673
17	1.41379	6.86487	-222.199
6	1.44828	7.70931	47.6481
6.37931	1.44828	7.70931	48.1543
6.75862	1.44828	7.70931	47.9238
7.13793	1.44828	7.70931	47.3857
7.51724	1.44828	7.70931	46.7191
7.89655	1.44828	7.70931	45.999
8.27586	1.44828	7.70931	45.2564
8.65517	1.44828	7.70931	44.5045
9.03448	1.44828	7.70931	43.7486
9.41379	1.44828	7.70931	42.9912
9.7931	1.44828	7.70931	42.233
10.1724	1.44828	7.70931	41.4746
10.5517	1.44828	7.70931	40.716
10.931	1.44828	7.70931	39.9573
11.3103	1.44828	7.70931	39.1984
11.6897	1.44828	7.70931	38.4391
12.069	1.44828	7.70931	37.6787
12.4483	1.44828	7.70931	36.916
12.8276	1.44828	7.70931	36.1476
13.2069	1.44828	7.70931	35.3655
13.5862	1.44828	7.70931	34.5507
13.9655	1.44828	7.70931	33.6576
14.3448	1.44828	7.70931	32.5767
14.7241	1.44828	7.70931	31.0462
15.1034	1.44828	7.70931	28.4391
15.4828	1.44828	7.70931	23.2532
15.8621	1.44828	7.70931	11.8911
16.2414	1.44828	7.70931	-14.2631
16.6207	1.44828	7.70931	-75.8448
17	1.44828	7.70931	-222.276
6	1.48276	8.61123	47.5707
6.37931	1.48276	8.61123	48.0769
6.75862	1.48276	8.61123	47.8464
7.13793	1.48276	8.61123	47.3083
7.51724	1.48276	8.61123	46.6417
7.89655	1.48276	8.61123	45.9215
8.27586	1.48276	8.61123	45.1789
8.65517	1.48276	8.61123	44.427
9.03448	1.48276	8.61123	43.6712
9.41379	1.48276	8.61123	42.9137
9.7931	1.48276	8.61123	42.1556
10.1724	1.48276	8.61123	41.3972
10.5517	1.48276	8.61123	40.6386
10.931	1.48276	8.61123	39.8799
11.3103	1.48276	8.61123	39.121
11.6897	1.48276	8.61123	38.3616
12.069	1.48276	8.61123	37.6013
12.4483	1.48276	8.61123	36.8386
12.8276	1.48276	8.61123	36.0702
13.2069	1.48276	8.61123	35.2881
13.5862	1.48276	8.61123	34.4733
13.9655	1.48276	8.61123	33.5801
14.3448	1.48276	8.61123	32.4993
14.7241	1.48276	8.61123	30.9688
15.1034	1.48276	8.61123	28.3617
15.4828	1.48276	8.61123	23.1758
15.8621	1.48276	8.61123	11.8137
16.2414	1.48276	8.61123	-14.3405
16.6207	1.48276	8.61123	-75.9222
17	1.48276	8.61123	-222.354
6	1.51724	9.57489	47.4933
6.37931	1.51724	9.57489	47.9995
6.75862	1.51724	9.57489	47.769
7.13793	1.51724	9.57489	47.2309
7.51724	1.51724	9.57489	46.5643
7.89655	1.51724	9.57489	45.8441
8.27586	1.51724	9.57489	45.1016
8.65517	1.51724	9.57489	44.3496
9.03448	1.51724	9.57489	43.5938
9.41379	1.51724	9.57489	42.8364
9.7931	1.51724	9.57489	42.0782
10.1724	1.51724	9.57489	41.3198
10.5517	1.51724	9.57489	40.5612
10.931	1.51724	9.57489	39.8025
11.3103	1.51724	9.57489	39.0436
11.6897	1.51724	9.57489	38.2842
12.069	1.51724	9.57489	37.5239
12.4483	1.51724	9.57489	36.7612
12.8276	1.51724	9.57489	35.9928
13.2069	1.51724	9.57489	35.2107
13.5862	1.51724	9.57489	34.3959
13.9655	1.51724	9.57489	33.5027
14.3448	1.51724	9.57489	32.4219
14.7241	1.51724	9.57489	30.8914
15.1034	1.51724	9.57489	28.2843
15.4828	1.51724	9.57489	23.0984
15.8621	1.51724	9.57489	11.7363
16.2414	1.51724	9.57489	-14.4179
16.6207	1.51724	9.57489	-75.9996
17	1.51724	9.57489	-222.431
6	1.55172	10.6049	47.416
6.37931	1.55172	10.6049	47.9222
6.75862	1.55172	10.6049	47.6916
7.13793	1.55172	10.6049	47.1535
7.51724	1.55172	10.6049	46.487
7.89655	1.55172	10.6049	45.7668
8.27586	1.55172	10.6049	45.0242
8.65517	1.55172	10.6049	44.2723
9.03448	1.55172	10.6049	43.5165
9.41379	1.55172	10.6049	42.759
9.7931	1.55172	10.6049	42.0009
10.1724	1.55172	10.6049	41.2424
10.5517	1.55172	10.6049	40.4838
10.931	1.55172	10.6049	39.7251
11.3103	1.55172	10.6049	38.9662
11.6897	1.55172	10.6049	38.2069
12.069	1.55172	10.6049	37.4466
12.4483	1.55172	10.6049	36.6839
12.8276	1.55172	10.6049	35.9154
13.2069	1.55172	10.6049	35.1334
13.5862	1.55172	10.6049	34.3186
13.9655	1.55172	10.6049	33.4254
14.3448	1.55172	10.6049	32.3445
14.7241	1.55172	10.6049	30.8141
15.1034	1.55172	10.6049	28.2069
15.4828	1.55172	10.6049	23.021
15.8621	1.55172	10.6049	11.6589
16.2414	1.55172	10.6049	-14.4953
16.6207	1.55172	10.6049	-76.077
17	1.55172	10.6049	-222.509
6	1.58621	11.7062	47.3386
6.37931	1.58621	11.7062	47.8448
6.75862	1.58621	11.7062	47.6143
7.13793	1.58621	11.7062	47.0762
7.51724	1.58621	11.7062	46.4096
7.89655	1.58621	11.7062	45.6895
8.27586	1.58621	11.7062	44.9469
8.65517	1.58621	11.7062	44.195
9.03448	1.58621	11.7062	43.4391
9.41379	1.58621	11.7062	42.6817
9.7931	1.58621	11.7062	41.9235
10.1724	1.58621	11.7062	41.1651
10.5517	1.58621	11.7062	40.4065
10.931	1.58621	11.7062	39.6478
11.3103	1.58621	11.7062	38.8889
11.6897	1.58621	11.7062	38.1296
12.069	1.58621	11.7062	37.3693
12.4483	1.58621	11.7062	36.6065
12.8276	1.58621	11.7062	35.8381
13.2069	1.58621	11.7062	35.0561
13.5862	1.58621	11.7062	34.2413
13.9655	1.58621	11.7062	33.3481
14.3448	1.58621	11.7062	32.2672
14.7241	1.58621	11.7062	30.7368
15.1034	1.58621	11.7062	28.1296
15.4828	1.58621	11.7062	22.9437
15.8621	1.58621	11.7062	11.5816
16.2414	1.58621	11.7062	-14.5726
16.6207	1.58621	11.7062	-76.1543
17	1.58621	11.7062	-222.586
6	1.62069	12.8841	47.2614
6.37931	1.62069	12.8841	47.7676
6.75862	1.62069	12.8841	47.537
7.13793	1.62069	12.8841	46.9989
7.51724	1.62069	12.8841	46.3324
7.89655	1.62069	12.8841	45.6122
8.27586	1.62069	12.8841	44.8696
8.65517	1.62069	12.8841	44.1177
9.03448	1.62069	12.8841	43.3619
9.41379	1.62069	12.8841	42.6044
9.7931	1.62069	12.8841	41.8463
10.1724	1.62069	12.8841	41.0878
10.5517	1.62069	12.8841	40.3292
10.931	1.62069	12.8841	39.5705
11.3103	1.62069	12.8841	38.8116
11.6897	1.62069	12.8841	38.0523
12.069	1.62069	12.8841	37.292
12.4483	1.62069	12.8841	36.5293
12.8276	1.62069	12.8841	35.7609
13.2069	1.62069	12.8841	34.9788
13.5862	1.62069	12.8841	34.164
13.9655	1.62069	12.8841	33.2708
14.3448	1.62069	12.8841	32.1899
14.7241	1.62069	12.8841	30.6595
15.1034	1.62069	12.8841	28.0523
15.4828	1.62069	12.8841	22.8664
15.8621	1.62069	12.8841	11.5043
16.2414	1.62069	12.8841	-14.6499
16.6207	1.62069	12.8841	-76.2316
17	1.62069	12.8841	-222.663
6	1.65517	14.1443	47.1841
6.37931	1.65517	14.1443	47.6903
6.75862	1.65517	14.1443	47.4598
7.13793	1.65517	14.1443	46.9217
7.51724	1.65517	14.1443	46.2551
7.89655	1.65517	14.1443	45.535
8.27586	1.65517	14.1443	44.7924
8.65517	1.65517	14.1443	44.0405
9.03448	1.65517	14.1443	43.2846
9.41379	1.65517	14.1443	42.5272
9.7931	1.65517	14.1443	41.769
10.1724	1.65517	14.1443	41.0106
10.5517	1.65517	14.1443	40.252
10.931	1.65517	14.1443	39.4933
11.3103	1.65517	14.1443	38.7344
11.6897	1.65517	14.1443	37.9751
12.069	1.65517	14.1443	37.2147
12.4483	1.65517	14.1443	36.452
12.8276	1.65517	14.1443	35.6836
13.2069	1.65517	14.1443	34.9015
13.5862	1.65517	14.1443	34.0867
13.9655	1.65517	14.1443	33.1936
14.3448	1.65517	14.1443	32.1127
14.7241	1.65517	14.1443	30.5822
15.1034	1.65517	14.1443	27.9751
15.4828	1.65517	14.1443	22.7892
15.8621	1.65517	14.1443	11.4271
16.2414	1.65517	14.1443	-14.7271
16.6207	1.65517	14.1443	-76.3088
17	1.65517	14.1443	-222.74
6	1.68966	15.4929	47.1069
6.37931	1.68966	15.4929	47.6131
6.75862	1.68966	15.4929	47.3826
7.13793	1.68966	15.4929	46.8445
7.51724	1.68966	15.4929	46.1779
7.89655	1.68966	15.4929	45.4578
8.27586	1.68966	15.4929	44.7152
8.65517	1.68966	15.4929	43.9633
9.03448	1.68966	15.4929	43.2074
9.41379	1.68966	15.4929	42.45
9.7931	1.68966	15.4929	41.6918
10.1724	1.68966	15.4929	40.9334
10.5517	1.68966	15.4929	40.1748
10.931	1.68966	15.4929	39.4161
11.3103	1.68966	15.4929	38.6572
11.6897	1.68966	15.4929	37.8979
12.069	1.68966	15.4929	37.1376
12.4483	1.68966	15.4929	36.3748
12.8276	1.68966	15.4929	35.6064
13.2069	1.68966	15.4929	34.8244
13.5862	1.68966	15.4929	34.0095
13.9655	1.68966	15.4929	33.1164
14.3448	1.68966	15.4929	32.0355
14.7241	1.68966	15.4929	30.5051
15.1034	1.68966	15.4929	27.8979
15.4828	1.68966	15.4929	22.712
15.8621	1.68966	15.4929	11.3499
16.2414	1.68966	15.4929	-14.8043
16.6207	1.68966	15.4929	-76.386
17	1.68966	15.4929	-222.818
6	1.72414	16.9365	47.0298
6.37931	1.72414	16.9365	47.536
6.75862	1.72414	16.9365	47.3055
7.13793	1.72414	16.9365	46.7673
7.51724	1.72414	16.9365	46.1008
7.89655	1.72414	16.9365	45.3806
8.27586	1.72414	16.9365	44.638
8.65517	1.72414	16.9365	43.8861
9.03448	1.72414	16.9365	43.1303
9.41379	1.72414	16.9365	42.3728
9.7931	1.72414	16.9365	41.6147
10.1724	1.72414	16.9365	40.8562
10.5517	1.72414	16.9365	40.0977
10.931	1.72414	16.9365	39.339
11.3103	1.72414	16.9365	38.58
11.6897	1.72414	16.9365	37.8207
12.069	1.72414	16.9365	37.0604
12.4483	1.72414	16.9365	36.2977
12.8276	1.72414	16.9365	35.5293
13.2069	1.72414	16.9365	34.7472
13.5862	1.72414	16.9365	33.9324
13.9655	1.72414	16.9365	33.0392
14.3448	1.72414	16.9365	31.9583
14.7241	1.72414	16.9365	30.4279
15.1034	1.72414	16.9365	27.8207
15.4828	1.72414	16.9365	22.6348
15.8621	1.72414	16.9365	11.2728
16.2414	1.72414	16.9365	-14.8815
16.6207	1.72414	16.9365	-76.4632
17	1.72414	16.9365	-222.895
6	1.75862	18.4821	46.9527
6.37931	1.75862	18.4821	47.4589
6.75862	1.75862	18.4821	47.2283
7.13793	1.75862	18.4821	46.6902
7.51724	1.75862	18.4821	46.0237
7.89655	1.75862	18.4821	45.3035
8.27586	1.75862	18.4821	44.5609
8.65517	1.75862	18.4821	43.809
9.03448	1.75862	18.4821	43.0532
9.41379	1.75862	18.4821	42.2957
9.7931	1.75862	18.4821	41.5376
10.1724	1.75862	18.4821	40.7791
10.5517	1.75862	18.4821	40.0205
10.931	1.75862	18.4821	39.2618
11.3103	1.75862	18.4821	38.5029
11.6897	1.75862	18.4821	37.7436
12.069	1.75862	18.4821	36.9833
12.4483	1.75862	18.4821	36.2206
12.8276	1.75862	18.4821	35.4522
13.2069	1.75862	18.4821	34.6701
13.5862	1.75862	18.4821	33.8553
13.9655	1.75862	18.4821	32.9621
14.3448	1.75862	18.4821	31.8812
14.7241	1.75862	18.4821	30.3508
15.1034	1.75862	18.4821	27.7436
15.4828	1.75862	18.4821	22.5577
15.8621	1.75862	18.4821	11.1956
16.2414	1.75862	18.4821	-14.9586
16.6207	1.75862	18.4821	-76.5403
17	1.75862	18.4821	-222.972
6	1.7931	20.1374	46.8756
6.37931	1.7931	20.1374	47.3818
6.75862	1.7931	20.1374	47.1513
7.13793	1.7931	20.1374	46.6131
7.51724	1.7931	20.1374	45.9466
7.89655	1.7931	20.1374	45.2264
8.27586	1.7931	20.1374	44.4838
8.65517	1.7931	20.1374	43.7319
