log(E/eV)	z/pc	tobs/yr	Synchr	IC	IC - IR	SSC
-4.35424	10.3339	0.417369	37.3136	0	0	27.13
-4.13201	10.3339	0.417369	37.4269	0	0	27.472
-3.90979	10.3339	0.417369	37.5338	0	0	27.7797
-3.68757	10.3339	0.417369	37.646	0	0	28.0742
-3.46535	10.3339	0.417369	37.7599	0	0	28.3573
-3.24312	10.3339	0.417369	37.8672	0	24.9842	28.5891
-3.0209	10.3339	0.417369	37.9785	0	25.8951	28.8225
-2.79868	10.3339	0.417369	38.0947	0	26.6701	29.0537
-2.57646	10.3339	0.417369	38.2038	0	27.3903	29.2497
-2.35424	10.3339	0.417369	38.3125	0	28.0794	29.4444
-2.13201	10.3339	0.417369	38.4269	0	28.7457	29.6355
-1.90979	10.3339	0.417369	38.5358	0	29.3903	29.812
-1.68757	10.3339	0.417369	38.6424	0	30.0084	29.9846
-1.46535	10.3339	0.417369	38.7572	0	30.5895	30.1515
-1.24312	10.3339	0.417369	38.8708	24.173	31.1166	30.322
-1.0209	10.3339	0.417369	38.9791	25.6321	31.5754	30.473
-0.79868	10.3339	0.417369	39.0924	26.4635	31.9734	30.6236
-0.576458	10.3339	0.417369	39.2051	27.1947	32.3379	30.7825
-0.354236	10.3339	0.417369	39.3103	27.8852	32.6797	30.9249
-0.132014	10.3339	0.417369	39.4193	28.5528	32.9967	31.0713
0.0902085	10.3339	0.417369	39.5329	29.2031	33.2844	31.2206
0.312431	10.3339	0.417369	39.6393	29.8346	33.5461	31.3461
0.534653	10.3339	0.417369	39.7454	30.4408	33.7903	31.498
0.756875	10.3339	0.417369	39.8552	31.0088	34.0064	31.6395
0.979097	10.3339	0.417369	39.9558	31.5206	34.2085	31.7755
1.20132	10.3339	0.417369	40.0497	31.9638	34.3879	31.9109
1.42354	10.3339	0.417369	40.1468	32.3522	34.5613	32.0441
1.64576	10.3339	0.417369	40.2357	32.7118	34.7221	32.18
1.86799	10.3339	0.417369	40.3122	33.0486	34.8628	32.3129
2.09021	10.3339	0.417369	40.3898	33.358	35.0124	32.4415
2.31243	10.3339	0.417369	40.4609	33.6412	35.1489	32.5793
2.53465	10.3339	0.417369	40.512	33.8967	35.2496	32.7048
2.75688	10.3339	0.417369	40.5582	34.1376	35.3962	32.836
2.9791	10.3339	0.417369	40.6046	34.3511	35.5379	32.9761
3.20132	10.3339	0.417369	40.6312	34.5422	35.649	33.0609
3.42354	10.3339	0.417369	40.6485	34.7246	35.7597	33.223
3.64576	10.3339	0.417369	40.677	34.8992	35.9038	33.346
3.86799	10.3339	0.417369	40.6952	35.0393	35.9999	33.473
4.09021	10.3339	0.417369	40.6971	35.1921	36.107	33.5911
4.31243	10.3339	0.417369	40.7066	35.3371	36.2545	33.722
4.53465	10.3339	0.417369	40.711	35.4726	36.3349	33.8434
4.75688	10.3339	0.417369	40.6922	35.5878	36.4716	33.9616
4.9791	10.3339	0.417369	40.6789	35.7277	36.5453	34.0851
5.20132	10.3339	0.417369	40.6775	35.8594	36.7031	34.2032
5.42354	10.3339	0.417369	40.6576	35.9486	36.7861	34.325
5.64576	10.3339	0.417369	40.6329	36.0818	36.9271	34.4397
5.86799	10.3339	0.417369	40.6188	36.2209	37.0442	34.5597
6.09021	10.3339	0.417369	40.5808	36.3003	37.1541	34.6746
6.31243	10.3339	0.417369	40.5203	36.4325	37.2649	34.7948
6.53465	10.3339	0.417369	40.4735	36.5697	37.3908	34.898
6.75688	10.3339	0.417369	40.4155	36.6637	37.5089	35.0195
6.9791	10.3339	0.417369	40.3223	36.796	37.6025	35.1264
7.20132	10.3339	0.417369	40.2298	36.876	37.7105	35.2409
7.42354	10.3339	0.417369	40.1241	37.0253	37.8435	35.3475
7.64576	10.3339	0.417369	39.9281	37.067	37.9434	35.4476
7.86799	10.3339	0.417369	39.6245	37.2293	38.0612	35.5563
8.09021	10.3339	0.417369	39.2585	37.2877	38.1197	35.6545
8.31243	10.3339	0.417369	38.7932	37.4281	38.2872	35.7575
8.53465	10.3339	0.417369	38.1336	37.5025	38.3747	35.8569
8.75688	10.3339	0.417369	36.9634	37.6617	38.5454	35.9499
8.9791	10.3339	0.417369	34.8251	37.7013	38.5667	36.0392
9.20132	10.3339	0.417369	31.0604	37.8471	38.7316	36.1274
9.42354	10.3339	0.417369	24.5826	37.9215	38.8405	36.2219
9.64576	10.3339	0.417369	13.579	37.9609	38.9781	36.3021
9.86799	10.3339	0.417369	-4.97402	38.0637	39.0425	36.3711
10.0902	10.3339	0.417369	-36.1203	38.1073	39.1474	36.4565
10.3124	10.3339	0.417369	-88.2734	38.1553	39.2625	36.5297
10.5347	10.3339	0.417369	-175.468	38.261	39.3622	36.5976
10.7569	10.3339	0.417369	0	38.215	39.4487	36.6582
10.9791	10.3339	0.417369	0	38.3019	39.5116	36.7112
11.2013	10.3339	0.417369	0	38.2104	39.5644	36.7327
11.4235	10.3339	0.417369	0	38.3627	39.6854	36.7904
11.6458	10.3339	0.417369	0	38.2244	39.6138	36.8089
11.868	10.3339	0.417369	0	38.2648	39.6978	36.7843
12.0902	10.3339	0.417369	0	37.8045	39.7348	36.7679
12.3124	10.3339	0.417369	0	37.5459	39.5796	36.7364
12.5347	10.3339	0.417369	0	37.7224	39.6015	36.718
12.7569	10.3339	0.417369	0	37.5126	39.6322	36.5623
12.9791	10.3339	0.417369	0	36.2254	39.4265	36.4341
13.2013	10.3339	0.417369	0	36.2742	39.3312	36.2938
13.4235	10.3339	0.417369	0	35.8775	39.0426	36.1743
13.6458	10.3339	0.417369	0	36.0672	38.9361	36.04
13.868	10.3339	0.417369	0	36.3842	38.3733	35.8745
14.0902	10.3339	0.417369	0	34.1087	37.9229	35.6491
14.3124	10.3339	0.417369	0	34.1068	37.9215	35.4078
14.5347	10.3339	0.417369	0	33.6525	37.4791	35.0857
14.7569	10.3339	0.417369	0	34.0822	37.6911	34.6173
14.9791	10.3339	0.417369	0	31.1658	35.1688	33.5622
15.2013	10.3339	0.417369	0	0	0	0
15.4235	10.3339	0.417369	0	0	0	0
15.6458	10.3339	0.417369	0	0	0	0
15.868	10.3339	0.417369	0	0	0	0
16.0902	10.3339	0.417369	0	0	0	0
16.3124	10.3339	0.417369	0	0	0	0
-5.59064	10.679	0.58095	37.0264	0	0	0
-5.36842	10.679	0.58095	37.1366	0	0	25.3343
-5.1462	10.679	0.58095	37.247	0	0	25.9244
-4.92398	10.679	0.58095	37.3638	0	0	26.3981
-4.70175	10.679	0.58095	37.4756	0	0	26.8255
-4.47953	10.679	0.58095	37.5853	0	0	27.2248
-4.25731	10.679	0.58095	37.7016	0	0	27.5972
-4.03509	10.679	0.58095	37.8143	0	0	27.9313
-3.81287	10.679	0.58095	37.9211	0	0	28.2279
-3.59064	10.679	0.58095	38.0338	0	0	28.5129
-3.36842	10.679	0.58095	38.1472	0	0	28.7882
-3.1462	10.679	0.58095	38.2543	0	25.8178	29.0134
-2.92398	10.679	0.58095	38.3662	0	26.7187	29.2407
-2.70175	10.679	0.58095	38.4822	0	27.485	29.4667
-2.47953	10.679	0.58095	38.5908	0	28.1977	29.659
-2.25731	10.679	0.58095	38.6999	0	28.8796	29.8503
-2.03509	10.679	0.58095	38.8142	0	29.5377	30.0384
-1.81287	10.679	0.58095	38.9226	0	30.1719	30.2126
-1.59064	10.679	0.58095	39.0294	0	30.7749	30.3832
-1.36842	10.679	0.58095	39.1444	0	31.3333	30.5482
-1.1462	10.679	0.58095	39.2573	24.9788	31.8293	30.7173
-0.923977	10.679	0.58095	39.3652	26.4356	32.2553	30.8671
-0.701754	10.679	0.58095	39.4783	27.2646	32.6313	31.0166
-0.479532	10.679	0.58095	39.5897	27.9933	32.9802	31.1743
-0.25731	10.679	0.58095	39.6933	28.6807	33.3037	31.316
-0.0350878	10.679	0.58095	39.8011	29.3443	33.5988	31.4616
0.187134	10.679	0.58095	39.9118	29.9885	33.863	31.6101
0.409357	10.679	0.58095	40.0141	30.6104	34.1051	31.7351
0.631579	10.679	0.58095	40.1154	31.2012	34.3327	31.8865
0.853801	10.679	0.58095	40.2187	31.7455	34.5287	32.0274
1.07602	10.679	0.58095	40.3101	32.2254	34.7177	32.1628
1.29825	10.679	0.58095	40.3934	32.6377	34.8913	32.2978
1.52047	10.679	0.58095	40.4792	33.0065	35.0546	32.4304
1.74269	10.679	0.58095	40.5543	33.3505	35.2019	32.5658
1.96491	10.679	0.58095	40.6158	33.6683	35.3417	32.6981
2.18713	10.679	0.58095	40.6795	33.9546	35.4923	32.8261
2.40936	10.679	0.58095	40.737	34.2154	35.6168	32.9632
2.63158	10.679	0.58095	40.7737	34.4518	35.7164	33.0879
2.8538	10.679	0.58095	40.8071	34.6763	35.8675	33.2183
3.07602	10.679	0.58095	40.8427	34.8699	35.9984	33.3572
3.29825	10.679	0.58095	40.8588	35.0497	36.109	33.4408
3.52047	10.679	0.58095	40.8674	35.2273	36.2259	33.6019
3.74269	10.679	0.58095	40.8895	35.3899	36.3623	33.7235
3.96491	10.679	0.58095	40.9016	35.5177	36.4579	33.8491
4.18713	10.679	0.58095	40.8987	35.6712	36.5648	33.9657
4.40936	10.679	0.58095	40.9052	35.8119	36.7168	34.0954
4.63158	10.679	0.58095	40.9056	35.9362	36.7826	34.2152
4.8538	10.679	0.58095	40.8836	36.0561	36.9255	34.3318
5.07602	10.679	0.58095	40.8695	36.1966	37.009	34.4539
5.29825	10.679	0.58095	40.8664	36.3174	37.1574	34.5708
5.52047	10.679	0.58095	40.8442	36.4155	37.2451	34.6911
5.74269	10.679	0.58095	40.8194	36.5479	37.3899	34.8043
5.96491	10.679	0.58095	40.8044	36.6763	37.4964	34.9234
6.18713	10.679	0.58095	40.7637	36.7589	37.6047	35.0366
6.40936	10.679	0.58095	40.7027	36.8944	37.7178	35.1555
6.63158	10.679	0.58095	40.6565	37.035	37.8513	35.2576
6.8538	10.679	0.58095	40.5959	37.1114	37.9589	35.3769
7.07602	10.679	0.58095	40.5012	37.2539	38.0643	35.4821
7.29825	10.679	0.58095	40.4094	37.3341	38.1574	35.5949
7.52047	10.679	0.58095	40.3	37.4772	38.292	35.6994
7.74269	10.679	0.58095	40.0966	37.5281	38.382	35.7987
7.96491	10.679	0.58095	39.7876	37.6939	38.5296	35.9043
8.18713	10.679	0.58095	39.4173	37.7401	38.568	36.0011
8.40936	10.679	0.58095	38.9436	37.8889	38.7495	36.1027
8.63158	10.679	0.58095	38.2632	37.9743	38.839	36.2006
8.8538	10.679	0.58095	37.0456	38.125	39.0021	36.2918
9.07602	10.679	0.58095	34.8261	38.1717	39.0345	36.3804
9.29825	10.679	0.58095	30.9258	38.3208	39.1795	36.4667
9.52047	10.679	0.58095	24.2218	38.381	39.297	36.5587
9.74269	10.679	0.58095	12.8409	38.4285	39.4008	36.6373
9.96491	10.679	0.58095	-6.34155	38.5441	39.5078	36.7036
10.1871	10.679	0.58095	-38.5378	38.5768	39.5646	36.785
10.4094	10.679	0.58095	-92.4422	38.6575	39.6914	36.8558
10.6316	10.679	0.58095	-182.558	38.7489	39.7662	36.9192
10.8538	10.679	0.58095	0	38.7286	39.8839	36.9737
11.076	10.679	0.58095	0	38.7922	39.8944	37.0152
11.2982	10.679	0.58095	0	38.7197	39.9604	37.0337
11.5205	10.679	0.58095	0	38.848	40.0621	37.0762
11.7427	10.679	0.58095	0	38.7032	39.9524	37.0824
11.9649	10.679	0.58095	0	38.6247	40.0479	37.0359
12.1871	10.679	0.58095	0	38.2942	40.0423	37.01
12.4094	10.679	0.58095	0	38.0119	39.8793	36.961
12.6316	10.679	0.58095	0	38.1679	39.8959	36.9312
12.8538	10.679	0.58095	0	37.9345	39.8885	36.7653
13.076	10.679	0.58095	0	36.646	39.7072	36.6283
13.2982	10.679	0.58095	0	36.6892	39.5416	36.4853
13.5205	10.679	0.58095	0	36.2875	39.3005	36.3624
13.7427	10.679	0.58095	0	36.4729	39.1019	36.227
13.9649	10.679	0.58095	0	36.7688	38.7406	36.0602
14.1871	10.679	0.58095	0	34.5122	38.2972	35.8346
14.4094	10.679	0.58095	0	34.5093	38.2946	35.5929
14.6316	10.679	0.58095	0	34.0543	37.8541	35.2705
14.8538	10.679	0.58095	0	34.4833	38.0303	34.8017
15.076	10.679	0.58095	0	31.568	35.5721	33.7468
15.2982	10.679	0.58095	0	0	0	0
15.5205	10.679	0.58095	0	0	0	0
15.7427	10.679	0.58095	0	0	0	0
15.9649	10.679	0.58095	0	0	0	0
16.1871	10.679	0.58095	0	0	0	0
16.4094	10.679	0.58095	0	0	0	0
-5.53633	11.0356	0.708223	37.2337	0	0	0
-5.31411	11.0356	0.708223	37.3433	0	0	25.6087
-5.09189	11.0356	0.708223	37.4541	0	0	26.1974
-4.86967	11.0356	0.708223	37.5708	0	0	26.6693
-4.64744	11.0356	0.708223	37.6821	0	0	27.0946
-4.42522	11.0356	0.708223	37.792	0	0	27.4911
-4.203	11.0356	0.708223	37.9084	0	0	27.8582
-3.98078	11.0356	0.708223	38.0205	0	0	28.1856
-3.75856	11.0356	0.708223	38.1274	0	0	28.4729
-3.53633	11.0356	0.708223	38.2405	0	0	28.75
-3.31411	11.0356	0.708223	38.3535	0	0	29.0187
-3.09189	11.0356	0.708223	38.4605	0	26.3084	29.2385
-2.86967	11.0356	0.708223	38.5729	0	27.2041	29.4608
-2.64744	11.0356	0.708223	38.6886	0	27.966	29.6823
-2.42522	11.0356	0.708223	38.7968	0	28.6745	29.8717
-2.203	11.0356	0.708223	38.9062	0	29.3522	30.0602
-1.98078	11.0356	0.708223	39.0205	0	30.0054	30.2458
-1.75856	11.0356	0.708223	39.1282	0	30.6328	30.4182
-1.53633	11.0356	0.708223	39.2353	0	31.2258	30.5871
-1.31411	11.0356	0.708223	39.3504	0	31.7695	30.7507
-1.09189	11.0356	0.708223	39.4623	25.4566	32.2461	30.9184
-0.869666	11.0356	0.708223	39.5698	26.9119	32.6544	31.0673
-0.647444	11.0356	0.708223	39.6824	27.7394	33.0185	31.2158
-0.425222	11.0356	0.708223	39.792	28.4664	33.3565	31.3726
-0.203	11.0356	0.708223	39.8939	29.1518	33.6661	31.5137
0.0192227	11.0356	0.708223	39.9999	29.8126	33.9452	31.6587
0.241445	11.0356	0.708223	40.1075	30.4526	34.1929	31.8066
0.463667	11.0356	0.708223	40.2054	31.068	34.4222	31.931
0.685889	11.0356	0.708223	40.3024	31.6486	34.6383	32.0819
0.908112	11.0356	0.708223	40.4001	32.1773	34.8215	32.2223
1.13033	11.0356	0.708223	40.484	32.6378	35.0038	32.3572
1.35256	11.0356	0.708223	40.5598	33.0336	35.1737	32.4918
1.57478	11.0356	0.708223	40.6381	33.3914	35.3293	32.6238
1.797	11.0356	0.708223	40.7046	33.7241	35.4701	32.7588
2.01922	11.0356	0.708223	40.7574	34.0275	35.6106	32.8904
2.24144	11.0356	0.708223	40.8139	34.2971	35.7581	33.0179
2.46367	11.0356	0.708223	40.8641	34.5425	35.8763	33.1542
2.68589	11.0356	0.708223	40.8934	34.7663	35.9793	33.2782
2.90811	11.0356	0.708223	40.9212	34.9793	36.1305	33.4078
3.13033	11.0356	0.708223	40.9517	35.1606	36.2532	33.5457
3.35256	11.0356	0.708223	40.9624	35.335	36.3663	33.6283
3.57478	11.0356	0.708223	40.9678	35.5086	36.487	33.7885
3.797	11.0356	0.708223	40.9876	35.6628	36.6156	33.9091
4.01922	11.0356	0.708223	40.9962	35.7866	36.7145	34.0336
4.24144	11.0356	0.708223	40.9914	35.9401	36.8214	34.1492
4.46367	11.0356	0.708223	40.9971	36.0749	36.972	34.278
4.68589	11.0356	0.708223	40.995	36.1938	37.0329	34.3968
4.90811	11.0356	0.708223	40.9714	36.3196	37.1815	34.5122
5.13033	11.0356	0.708223	40.9578	36.4576	37.2659	34.6335
5.35256	11.0356	0.708223	40.9536	36.5711	37.4088	34.7495
5.57478	11.0356	0.708223	40.9299	36.6787	37.5022	34.8688
5.797	11.0356	0.708223	40.9056	36.8072	37.647	34.9809
6.01922	11.0356	0.708223	40.8899	36.9278	37.7477	35.0991
6.24144	11.0356	0.708223	40.8469	37.0184	37.8587	35.2112
6.46367	11.0356	0.708223	40.7858	37.1525	37.9718	35.329
6.68589	11.0356	0.708223	40.7401	37.2916	38.1045	35.4302
6.90811	11.0356	0.708223	40.6772	37.3616	38.207	35.5476
7.13033	11.0356	0.708223	40.5812	37.5111	38.322	35.6517
7.35256	11.0356	0.708223	40.4902	37.5869	38.404	35.7632
7.57478	11.0356	0.708223	40.3766	37.7276	38.5431	35.8663
7.797	11.0356	0.708223	40.1658	37.7865	38.6312	35.9649
8.01922	11.0356	0.708223	39.8518	37.9511	38.7893	36.0684
8.24144	11.0356	0.708223	39.4769	37.9933	38.8235	36.1644
8.46367	11.0356	0.708223	38.9946	38.15	39.0073	36.265
8.68589	11.0356	0.708223	38.2919	38.2345	39.0973	36.3619
8.90811	11.0356	0.708223	37.0251	38.3801	39.2481	36.4521
9.13033	11.0356	0.708223	34.7216	38.4354	39.2943	36.54
9.35256	11.0356	0.708223	30.6812	38.5822	39.422	36.625
9.57478	11.0356	0.708223	23.7434	38.6358	39.5429	36.7154
9.797	11.0356	0.708223	11.9726	38.6906	39.6277	36.7929
10.0192	11.0356	0.708223	-7.86023	38.8114	39.7579	36.8571
10.2414	11.0356	0.708223	-41.1414	38.8409	39.7856	36.9357
10.4637	11.0356	0.708223	-96.8557	38.9339	39.9186	37.005
10.6859	11.0356	0.708223	-189.991	39.0129	39.9798	37.0652
10.9081	11.0356	0.708223	0	39.007	40.1073	37.1152
11.1303	11.0356	0.708223	0	39.053	40.0871	37.1499
11.3526	11.0356	0.708223	0	38.9918	40.1622	37.1651
11.5748	11.0356	0.708223	0	39.1028	40.2433	37.1985
11.797	11.0356	0.708223	0	38.9523	40.1244	37.1969
12.0192	11.0356	0.708223	0	38.8014	40.2171	37.1386
12.2414	11.0356	0.708223	0	38.5494	40.1877	37.1083
12.4637	11.0356	0.708223	0	38.256	40.038	37.0516
12.6859	11.0356	0.708223	0	38.4018	40.0398	37.0165
12.9081	11.0356	0.708223	0	38.1568	40.0089	36.8465
13.1303	11.0356	0.708223	0	36.8723	39.8525	36.7071
13.3526	11.0356	0.708223	0	36.913	39.6424	36.5627
13.5748	11.0356	0.708223	0	36.5093	39.4434	36.4387
13.797	11.0356	0.708223	0	36.6928	39.19	36.3026
14.0192	11.0356	0.708223	0	36.9755	38.9416	36.1355
14.2414	11.0356	0.708223	0	34.7325	38.5017	35.9102
14.4637	11.0356	0.708223	0	34.7294	38.4972	35.6683
14.6859	11.0356	0.708223	0	34.2746	38.0569	35.3458
14.9081	11.0356	0.708223	0	34.7037	38.211	34.8765
15.1303	11.0356	0.708223	0	31.7895	35.7913	33.8221
15.3526	11.0356	0.708223	0	0	0	0
15.5748	11.0356	0.708223	0	0	0	0
15.797	11.0356	0.708223	0	0	0	0
16.0192	11.0356	0.708223	0	0	0	0
16.2414	11.0356	0.708223	0	0	0	0
16.4637	11.0356	0.708223	0	0	0	0
-5.49847	11.404	0.817905	37.3691	0	0	0
-5.27624	11.404	0.817905	37.4782	0	0	25.7887
-5.05402	11.404	0.817905	37.5893	0	0	26.3763
-4.8318	11.404	0.817905	37.706	0	0	26.8469
-4.60958	11.404	0.817905	37.8167	0	0	27.2706
-4.38735	11.404	0.817905	37.927	0	0	27.6648
-4.16513	11.404	0.817905	38.0435	0	0	28.0276
-3.94291	11.404	0.817905	38.155	0	0	28.3497
-3.72069	11.404	0.817905	38.2619	0	0	28.6296
-3.49847	11.404	0.817905	38.3755	0	0	28.9003
-3.27624	11.404	0.817905	38.488	0	0	29.1636
-3.05402	11.404	0.817905	38.5949	0	26.6557	29.3791
-2.8318	11.404	0.817905	38.7079	0	27.5481	29.5974
-2.60958	11.404	0.817905	38.8232	0	28.3069	29.8154
-2.38735	11.404	0.817905	38.931	0	29.0126	30.0024
-2.16513	11.404	0.817905	39.0408	0	29.6873	30.1887
-1.94291	11.404	0.817905	39.1548	0	30.3368	30.3722
-1.72069	11.404	0.817905	39.2619	0	30.9591	30.5431
-1.49847	11.404	0.817905	39.3692	0	31.5444	30.7107
-1.27624	11.404	0.817905	39.4842	0	32.0768	30.873
-1.05402	11.404	0.817905	39.5951	25.796	32.5395	31.0397
-0.831799	11.404	0.817905	39.702	27.2502	32.9358	31.1878
-0.609576	11.404	0.817905	39.8139	28.0766	33.2918	31.3356
-0.387354	11.404	0.817905	39.9217	28.8023	33.621	31.4915
-0.165132	11.404	0.817905	40.0216	29.4862	33.9195	31.6321
0.0570902	11.404	0.817905	40.1259	30.1449	34.1858	31.7765
0.279312	11.404	0.817905	40.2303	30.7817	34.4211	31.9239
0.501535	11.404	0.817905	40.3245	31.392	34.6411	32.0479
0.723757	11.404	0.817905	40.4178	31.9645	34.8485	32.1984
0.945979	11.404	0.817905	40.5109	32.4815	35.0227	32.3382
1.1682	11.404	0.817905	40.5891	32.9281	35.2008	32.4727
1.39042	11.404	0.817905	40.6595	33.3129	35.3676	32.6069
1.61265	11.404	0.817905	40.7326	33.6629	35.5173	32.7384
1.83487	11.404	0.817905	40.7929	33.9865	35.6545	32.8728
2.05709	11.404	0.817905	40.8402	34.2784	35.7955	33.0039
2.27931	11.404	0.817905	40.8925	34.5346	35.9397	33.1308
2.50153	11.404	0.817905	40.9377	34.7685	36.0541	33.2664
2.72376	11.404	0.817905	40.9624	34.9834	36.1606	33.3898
2.94598	11.404	0.817905	40.9873	35.1876	36.3107	33.5187
3.1682	11.404	0.817905	41.0145	35.3603	36.4275	33.6558
3.39042	11.404	0.817905	41.0217	35.5316	36.5434	33.7375
3.61265	11.404	0.817905	41.0257	35.7016	36.6661	33.897
3.83487	11.404	0.817905	41.0443	35.8495	36.7885	34.0167
4.05709	11.404	0.817905	41.0505	35.972	36.8913	34.1404
4.27931	11.404	0.817905	41.0447	36.1248	36.9975	34.2554
4.50153	11.404	0.817905	41.0502	36.2547	37.146	34.3835
4.72376	11.404	0.817905	41.046	36.3705	37.2056	34.5014
4.94598	11.404	0.817905	41.0213	36.5011	37.3582	34.616
5.1682	11.404	0.817905	41.0088	36.6362	37.4413	34.7367
