log(E / eV)	log(z / pc)	t / yr	 logQ
6	1	0	56.9631
6.10101	1	0	57.1962
6.20202	1	0	57.3392
6.30303	1	0	57.4108
6.40404	1	0	57.4258
6.50505	1	0	57.396
6.60606	1	0	57.3305
6.70707	1	0	57.2367
6.80808	1	0	57.1206
6.90909	1	0	56.9866
7.0101	1	0	56.8385
7.11111	1	0	56.6793
7.21212	1	0	56.5112
7.31313	1	0	56.336
7.41414	1	0	56.1553
7.51515	1	0	55.9702
7.61616	1	0	55.7816
7.71717	1	0	55.5901
7.81818	1	0	55.3965
7.91919	1	0	55.2012
8.0202	1	0	55.0044
8.12121	1	0	54.8066
8.22222	1	0	54.6079
8.32323	1	0	54.4085
8.42424	1	0	54.2086
8.52525	1	0	54.0082
8.62626	1	0	53.8075
8.72727	1	0	53.6065
8.82828	1	0	53.4053
8.92929	1	0	53.2039
9.0303	1	0	53.0024
9.13131	1	0	52.8008
9.23232	1	0	52.5991
9.33333	1	0	52.3973
9.43434	1	0	52.1955
9.53535	1	0	51.9937
9.63636	1	0	51.7918
9.73737	1	0	51.5899
9.83838	1	0	51.3879
9.93939	1	0	51.186
10.0404	1	0	50.984
10.1414	1	0	50.782
10.2424	1	0	50.58
10.3434	1	0	50.378
10.4444	1	0	50.176
10.5455	1	0	49.974
10.6465	1	0	49.772
10.7475	1	0	49.57
10.8485	1	0	49.3679
10.9495	1	0	49.1659
11.0505	1	0	48.9639
11.1515	1	0	48.7618
11.2525	1	0	48.5598
11.3535	1	0	48.3577
11.4545	1	0	48.1556
11.5556	1	0	47.9536
11.6566	1	0	47.7514
11.7576	1	0	47.5493
11.8586	1	0	47.3469
11.9596	1	0	47.1438
12.0606	1	0	46.939
12.1616	1	0	46.7309
12.2626	1	0	46.5175
12.3636	1	0	46.2968
12.4646	1	0	46.0674
12.5657	1	0	45.8283
12.6667	1	0	45.5795
12.7677	1	0	45.3211
12.8687	1	0	45.0539
12.9697	1	0	44.7786
13.0707	1	0	44.496
13.1717	1	0	44.2068
13.2727	1	0	43.9117
13.3737	1	0	43.611
13.4747	1	0	43.305
13.5758	1	0	42.9938
13.6768	1	0	42.6775
13.7778	1	0	42.3556
13.8788	1	0	42.0278
13.9798	1	0	41.6934
14.0808	1	0	41.3516
14.1818	1	0	41.0011
14.2828	1	0	40.6407
14.3838	1	0	40.2684
14.4848	1	0	39.8821
14.5859	1	0	39.4789
14.6869	1	0	39.0555
14.7879	1	0	38.6077
14.8889	1	0	38.1302
14.9899	1	0	37.6166
15.0909	1	0	37.0586
15.1919	1	0	36.4464
15.2929	1	0	35.7671
15.3939	1	0	35.0051
15.4949	1	0	34.1402
15.596	1	0	33.1469
15.697	1	0	31.992
15.798	1	0	30.6324
15.899	1	0	29.0049
16	1	0	-inf
6	1.01426	0.417369	57.4411
6.10101	1.01426	0.417369	57.6148
6.20202	1.01426	0.417369	57.7159
6.30303	1.01426	0.417369	57.7574
6.40404	1.01426	0.417369	57.7504
6.50505	1.01426	0.417369	57.7041
6.60606	1.01426	0.417369	57.6263
6.70707	1.01426	0.417369	57.5232
6.80808	1.01426	0.417369	57.3999
6.90909	1.01426	0.417369	57.2604
7.0101	1.01426	0.417369	57.108
7.11111	1.01426	0.417369	56.9455
7.21212	1.01426	0.417369	56.7747
7.31313	1.01426	0.417369	56.5975
7.41414	1.01426	0.417369	56.4152
7.51515	1.01426	0.417369	56.2288
7.61616	1.01426	0.417369	56.0392
7.71717	1.01426	0.417369	55.847
7.81818	1.01426	0.417369	55.6527
7.91919	1.01426	0.417369	55.4569
8.0202	1.01426	0.417369	55.2598
8.12121	1.01426	0.417369	55.0616
8.22222	1.01426	0.417369	54.8627
8.32323	1.01426	0.417369	54.6631
8.42424	1.01426	0.417369	54.463
8.52525	1.01426	0.417369	54.2625
8.62626	1.01426	0.417369	54.0617
8.72727	1.01426	0.417369	53.8606
8.82828	1.01426	0.417369	53.6594
8.92929	1.01426	0.417369	53.4579
9.0303	1.01426	0.417369	53.2564
9.13131	1.01426	0.417369	53.0548
9.23232	1.01426	0.417369	52.853
9.33333	1.01426	0.417369	52.6513
9.43434	1.01426	0.417369	52.4494
9.53535	1.01426	0.417369	52.2476
9.63636	1.01426	0.417369	52.0457
9.73737	1.01426	0.417369	51.8437
9.83838	1.01426	0.417369	51.6418
9.93939	1.01426	0.417369	51.4398
10.0404	1.01426	0.417369	51.2378
10.1414	1.01426	0.417369	51.0359
10.2424	1.01426	0.417369	50.8339
10.3434	1.01426	0.417369	50.6319
10.4444	1.01426	0.417369	50.4299
10.5455	1.01426	0.417369	50.2278
10.6465	1.01426	0.417369	50.0258
10.7475	1.01426	0.417369	49.8238
10.8485	1.01426	0.417369	49.6218
10.9495	1.01426	0.417369	49.4197
11.0505	1.01426	0.417369	49.2177
11.1515	1.01426	0.417369	49.0155
11.2525	1.01426	0.417369	48.8132
11.3535	1.01426	0.417369	48.6103
11.4545	1.01426	0.417369	48.4063
11.5556	1.01426	0.417369	48.2002
11.6566	1.01426	0.417369	47.9907
11.7576	1.01426	0.417369	47.7762
11.8586	1.01426	0.417369	47.5552
11.9596	1.01426	0.417369	47.3265
12.0606	1.01426	0.417369	47.0893
12.1616	1.01426	0.417369	46.8433
12.2626	1.01426	0.417369	46.5888
12.3636	1.01426	0.417369	46.3261
12.4646	1.01426	0.417369	46.0561
12.5657	1.01426	0.417369	45.7794
12.6667	1.01426	0.417369	45.4969
12.7677	1.01426	0.417369	45.2093
12.8687	1.01426	0.417369	44.9171
12.9697	1.01426	0.417369	44.6208
13.0707	1.01426	0.417369	44.3209
13.1717	1.01426	0.417369	44.0175
13.2727	1.01426	0.417369	43.7108
13.3737	1.01426	0.417369	43.4008
13.4747	1.01426	0.417369	43.0874
13.5758	1.01426	0.417369	42.7703
13.6768	1.01426	0.417369	42.4492
13.7778	1.01426	0.417369	42.1236
13.8788	1.01426	0.417369	41.7929
13.9798	1.01426	0.417369	41.4562
14.0808	1.01426	0.417369	41.1125
14.1818	1.01426	0.417369	40.7607
14.2828	1.01426	0.417369	40.3991
14.3838	1.01426	0.417369	40.026
14.4848	1.01426	0.417369	39.639
14.5859	1.01426	0.417369	39.2354
14.6869	1.01426	0.417369	38.8116
14.7879	1.01426	0.417369	38.3635
14.8889	1.01426	0.417369	37.8858
14.9899	1.01426	0.417369	37.372
15.0909	1.01426	0.417369	36.8139
15.1919	1.01426	0.417369	36.2016
15.2929	1.01426	0.417369	35.5223
15.3939	1.01426	0.417369	34.7602
15.4949	1.01426	0.417369	33.8953
15.596	1.01426	0.417369	32.9019
15.697	1.01426	0.417369	31.7471
15.798	1.01426	0.417369	30.3874
15.899	1.01426	0.417369	28.7599
16	1.01426	0.417369	-inf
6	1.02853	0.58095	57.6928
6.10101	1.02853	0.58095	57.8007
6.20202	1.02853	0.58095	57.8571
6.30303	1.02853	0.58095	57.8675
6.40404	1.02853	0.58095	57.8383
6.50505	1.02853	0.58095	57.776
6.60606	1.02853	0.58095	57.6863
6.70707	1.02853	0.58095	57.5743
6.80808	1.02853	0.58095	57.4442
6.90909	1.02853	0.58095	57.2996
7.0101	1.02853	0.58095	57.1433
7.11111	1.02853	0.58095	56.9777
7.21212	1.02853	0.58095	56.8045
7.31313	1.02853	0.58095	56.6255
7.41414	1.02853	0.58095	56.4417
7.51515	1.02853	0.58095	56.2542
7.61616	1.02853	0.58095	56.0636
7.71717	1.02853	0.58095	55.8707
7.81818	1.02853	0.58095	55.6759
7.91919	1.02853	0.58095	55.4796
8.0202	1.02853	0.58095	55.2821
8.12121	1.02853	0.58095	55.0837
8.22222	1.02853	0.58095	54.8845
8.32323	1.02853	0.58095	54.6848
8.42424	1.02853	0.58095	54.4846
8.52525	1.02853	0.58095	54.284
8.62626	1.02853	0.58095	54.0831
8.72727	1.02853	0.58095	53.8819
8.82828	1.02853	0.58095	53.6806
8.92929	1.02853	0.58095	53.4792
9.0303	1.02853	0.58095	53.2776
9.13131	1.02853	0.58095	53.0759
9.23232	1.02853	0.58095	52.8742
9.33333	1.02853	0.58095	52.6724
9.43434	1.02853	0.58095	52.4705
9.53535	1.02853	0.58095	52.2686
9.63636	1.02853	0.58095	52.0667
9.73737	1.02853	0.58095	51.8648
9.83838	1.02853	0.58095	51.6628
9.93939	1.02853	0.58095	51.4609
10.0404	1.02853	0.58095	51.2589
10.1414	1.02853	0.58095	51.0569
10.2424	1.02853	0.58095	50.8549
10.3434	1.02853	0.58095	50.6529
10.4444	1.02853	0.58095	50.4509
10.5455	1.02853	0.58095	50.2489
10.6465	1.02853	0.58095	50.0468
10.7475	1.02853	0.58095	49.8447
10.8485	1.02853	0.58095	49.6425
10.9495	1.02853	0.58095	49.4401
11.0505	1.02853	0.58095	49.2372
11.1515	1.02853	0.58095	49.0335
11.2525	1.02853	0.58095	48.8284
11.3535	1.02853	0.58095	48.6209
11.4545	1.02853	0.58095	48.4098
11.5556	1.02853	0.58095	48.194
11.6566	1.02853	0.58095	47.9722
11.7576	1.02853	0.58095	47.7434
11.8586	1.02853	0.58095	47.5067
11.9596	1.02853	0.58095	47.2619
12.0606	1.02853	0.58095	47.0091
12.1616	1.02853	0.58095	46.7485
12.2626	1.02853	0.58095	46.4807
12.3636	1.02853	0.58095	46.2065
12.4646	1.02853	0.58095	45.9265
12.5657	1.02853	0.58095	45.6414
12.6667	1.02853	0.58095	45.3519
12.7677	1.02853	0.58095	45.0584
12.8687	1.02853	0.58095	44.7615
12.9697	1.02853	0.58095	44.4614
13.0707	1.02853	0.58095	44.1583
13.1717	1.02853	0.58095	43.8525
13.2727	1.02853	0.58095	43.5438
13.3737	1.02853	0.58095	43.2322
13.4747	1.02853	0.58095	42.9175
13.5758	1.02853	0.58095	42.5995
13.6768	1.02853	0.58095	42.2776
13.7778	1.02853	0.58095	41.9514
13.8788	1.02853	0.58095	41.6201
13.9798	1.02853	0.58095	41.2831
14.0808	1.02853	0.58095	40.9391
14.1818	1.02853	0.58095	40.587
14.2828	1.02853	0.58095	40.2253
14.3838	1.02853	0.58095	39.852
14.4848	1.02853	0.58095	39.465
14.5859	1.02853	0.58095	39.0612
14.6869	1.02853	0.58095	38.6374
14.7879	1.02853	0.58095	38.1893
14.8889	1.02853	0.58095	37.7115
14.9899	1.02853	0.58095	37.1977
15.0909	1.02853	0.58095	36.6396
15.1919	1.02853	0.58095	36.0272
15.2929	1.02853	0.58095	35.3479
15.3939	1.02853	0.58095	34.5858
