log(E / eV)	log(z / pc)	t / yr	 logQ
6	1.69897	0	49.6085
6.10101	1.69897	0	49.8571
6.20202	1.69897	0	50.0122
6.30303	1.69897	0	50.0931
6.40404	1.69897	0	50.1154
6.50505	1.69897	0	50.0911
6.60606	1.69897	0	50.0299
6.70707	1.69897	0	49.9395
6.80808	1.69897	0	49.826
6.90909	1.69897	0	49.6941
7.0101	1.69897	0	49.5476
7.11111	1.69897	0	49.3896
7.21212	1.69897	0	49.2225
7.31313	1.69897	0	49.0481
7.41414	1.69897	0	48.868
7.51515	1.69897	0	48.6833
7.61616	1.69897	0	48.4951
7.71717	1.69897	0	48.304
7.81818	1.69897	0	48.1106
7.91919	1.69897	0	47.9154
8.0202	1.69897	0	47.7188
8.12121	1.69897	0	47.5211
8.22222	1.69897	0	47.3225
8.32323	1.69897	0	47.1232
8.42424	1.69897	0	46.9233
8.52525	1.69897	0	46.723
8.62626	1.69897	0	46.5223
8.72727	1.69897	0	46.3213
8.82828	1.69897	0	46.1202
8.92929	1.69897	0	45.9188
9.0303	1.69897	0	45.7173
9.13131	1.69897	0	45.5157
9.23232	1.69897	0	45.314
9.33333	1.69897	0	45.1123
9.43434	1.69897	0	44.9105
9.53535	1.69897	0	44.7086
9.63636	1.69897	0	44.5067
9.73737	1.69897	0	44.3048
9.83838	1.69897	0	44.1029
9.93939	1.69897	0	43.9009
10.0404	1.69897	0	43.6989
10.1414	1.69897	0	43.497
10.2424	1.69897	0	43.295
10.3434	1.69897	0	43.093
10.4444	1.69897	0	42.891
10.5455	1.69897	0	42.689
10.6465	1.69897	0	42.4869
10.7475	1.69897	0	42.2849
10.8485	1.69897	0	42.0829
10.9495	1.69897	0	41.8809
11.0505	1.69897	0	41.6788
11.1515	1.69897	0	41.4768
11.2525	1.69897	0	41.2748
11.3535	1.69897	0	41.0727
11.4545	1.69897	0	40.8707
11.5556	1.69897	0	40.6686
11.6566	1.69897	0	40.4665
11.7576	1.69897	0	40.2644
11.8586	1.69897	0	40.0623
11.9596	1.69897	0	39.8602
12.0606	1.69897	0	39.658
12.1616	1.69897	0	39.4558
12.2626	1.69897	0	39.2535
12.3636	1.69897	0	39.0512
12.4646	1.69897	0	38.8488
12.5657	1.69897	0	38.6463
12.6667	1.69897	0	38.4437
12.7677	1.69897	0	38.2409
12.8687	1.69897	0	38.0379
12.9697	1.69897	0	37.8347
13.0707	1.69897	0	37.6311
13.1717	1.69897	0	37.4272
13.2727	1.69897	0	37.2227
13.3737	1.69897	0	37.0176
13.4747	1.69897	0	36.8117
13.5758	1.69897	0	36.6048
13.6768	1.69897	0	36.3965
13.7778	1.69897	0	36.1867
13.8788	1.69897	0	35.9748
13.9798	1.69897	0	35.7603
14.0808	1.69897	0	35.5426
14.1818	1.69897	0	35.3207
14.2828	1.69897	0	35.0937
14.3838	1.69897	0	34.8601
14.4848	1.69897	0	34.6182
14.5859	1.69897	0	34.3659
14.6869	1.69897	0	34.1004
14.7879	1.69897	0	33.8183
14.8889	1.69897	0	33.5152
14.9899	1.69897	0	33.1857
15.0909	1.69897	0	32.8227
15.1919	1.69897	0	32.4177
15.2929	1.69897	0	31.9594
15.3939	1.69897	0	31.4341
15.4949	1.69897	0	30.8241
15.596	1.69897	0	30.1073
15.697	1.69897	0	29.2557
15.798	1.69897	0	28.2339
15.899	1.69897	0	26.9976
16	1.69897	0	25.4904
6	1.71389	108.994	50.7857
6.10101	1.71389	108.994	51.0343
6.20202	1.71389	108.994	51.1894
6.30303	1.71389	108.994	51.2704
6.40404	1.71389	108.994	51.2926
6.50505	1.71389	108.994	51.2683
6.60606	1.71389	108.994	51.2072
6.70707	1.71389	108.994	51.1168
6.80808	1.71389	108.994	51.0032
6.90909	1.71389	108.994	50.8713
7.0101	1.71389	108.994	50.7248
7.11111	1.71389	108.994	50.5668
7.21212	1.71389	108.994	50.3997
7.31313	1.71389	108.994	50.2253
7.41414	1.71389	108.994	50.0452
7.51515	1.71389	108.994	49.8606
7.61616	1.71389	108.994	49.6723
7.71717	1.71389	108.994	49.4812
7.81818	1.71389	108.994	49.2878
7.91919	1.71389	108.994	49.0926
8.0202	1.71389	108.994	48.896
8.12121	1.71389	108.994	48.6983
8.22222	1.71389	108.994	48.4997
8.32323	1.71389	108.994	48.3004
8.42424	1.71389	108.994	48.1005
8.52525	1.71389	108.994	47.9002
8.62626	1.71389	108.994	47.6995
8.72727	1.71389	108.994	47.4986
8.82828	1.71389	108.994	47.2974
8.92929	1.71389	108.994	47.096
9.0303	1.71389	108.994	46.8945
9.13131	1.71389	108.994	46.6929
9.23232	1.71389	108.994	46.4913
9.33333	1.71389	108.994	46.2895
9.43434	1.71389	108.994	46.0877
9.53535	1.71389	108.994	45.8858
9.63636	1.71389	108.994	45.6839
9.73737	1.71389	108.994	45.482
