0	38.7663
108.994	40.8282
134.002	40.872
150.979	40.8881
164.349	40.9073
175.623	41.1036
185.518	41.1647
194.437	41.183
202.631	41.1834
210.266	41.1752
217.462	41.1628
224.304	41.1791
230.859	41.1896
237.177	41.1928
243.299	41.1914
249.258	41.187
255.082	41.1807
260.793	41.1732
266.41	41.1648
271.951	41.156
277.429	41.1467
282.858	41.1373
288.248	41.1278
293.61	41.1182
298.953	41.1086
304.285	41.099
309.613	41.0895
314.945	41.0932
320.286	41.098
325.643	41.1011
331.021	41.1027
336.426	41.1032
341.862	41.1027
347.335	41.1013
352.85	41.0992
358.409	41.0973
364.019	41.0974
369.682	41.0952
375.403	41.0915
381.187	41.0869
387.036	41.0816
392.955	41.0762
398.948	41.0703
405.017	41.0639
411.168	41.0572
417.404	41.0663
423.728	41.1597
430.144	41.2161
436.656	41.2516
443.267	41.2739
449.982	41.2872
456.804	41.2941
463.736	41.2963
470.783	41.2949
477.949	41.2907
485.237	41.2843
492.651	41.276
500.196	41.2664
507.874	41.2555
515.691	41.2436
523.651	41.2309
531.757	41.2175
540.015	41.2035
548.427	41.189
557	41.174
565.736	41.1586
574.641	41.143
583.72	41.127
592.977	41.1108
602.417	41.0944
612.045	41.1056
621.866	41.1158
631.885	41.1224
642.107	41.1261
652.537	41.1278
663.182	41.1278
674.045	41.1259
685.134	41.1226
696.454	41.1179
708.01	41.1121
719.809	41.1054
731.857	41.0977
744.159	41.0893
756.723	41.0801
769.555	41.0704
782.661	41.0602
796.048	41.0494
809.724	41.0382
823.694	41.0266
837.967	41.0147
852.549	41.0025
867.448	40.9899
882.673	40.9771
898.229	40.9641
914.127	40.9509
930.373	40.9374
946.977	40.9238
963.946	40.91
981.289	40.8961
