log(E/eV)	z/pc	tobs/yr	Synchr	IC	IC - IR	SSC
8.21278	86.6357	255.082	40.1904	40.1211	41.5235	40.2052	41.5782
8.4451	86.6357	255.082	39.4029	40.1887	41.6218	40.2841	41.6588
8.67742	86.6357	255.082	37.9341	40.3355	41.7453	40.3663	41.779
8.90975	86.6357	255.082	35.2123	40.3793	41.763	40.4429	41.8001
9.14207	86.6357	255.082	30.3461	40.5373	41.8917	40.5123	41.9275
9.37439	86.6357	255.082	21.8186	40.6207	41.9405	40.5839	41.9787
9.60672	86.6357	255.082	7.04009	40.6591	42.0649	40.6423	42.0971
9.83904	86.6357	255.082	-18.4111	40.7579	42.0309	40.6784	42.0714
10.0714	86.6357	255.082	-62.0845	40.7956	42.1129	40.7205	42.1498
10.3037	86.6357	255.082	-136.869	40.7702	42.1128	40.7592	42.1501
10.536	86.6357	255.082	-264.773	40.8882	42.1858	40.7846	42.2233
10.7683	86.6357	255.082	0	40.8054	42.1329	40.7662	42.1704
11.0007	86.6357	255.082	0	40.8362	42.148	40.7304	42.1842
11.233	86.6357	255.082	0	40.6694	42.0859	40.7275	42.1202
11.4653	86.6357	255.082	0	40.2591	42.1453	40.6831	42.1654
11.6976	86.6357	255.082	0	40.2013	42.0574	40.6136	42.0786
11.9299	86.6357	255.082	0	39.8835	41.9539	40.4984	41.9724
12.1623	86.6357	255.082	0	40.0807	42.0376	40.4566	42.0535
12.3946	86.6357	255.082	0	38.9508	41.8009	40.3089	41.8153
12.6269	86.6357	255.082	0	38.567	41.7648	40.2142	41.7771
12.8592	86.6357	255.082	0	38.726	41.5103	40.0813	41.5269
13.0916	86.6357	255.082	0	38.6439	41.4806	39.9933	41.4951
13.3239	86.6357	255.082	0	37.0751	41.1354	39.8535	41.1575
13.5562	86.6357	255.082	0	37.1585	41.1231	39.6908	41.1389
13.7885	86.6357	255.082	0	36.9103	40.7725	39.5232	40.7963
14.0209	86.6357	255.082	0	35.4277	39.8826	39.2241	39.9688
14.2532	86.6357	255.082	0	35.427	39.8842	38.9444	39.9315
14.4855	86.6357	255.082	0	34.9847	39.4407	38.6394	39.5044
14.7178	86.6357	255.082	0	35.4802	39.7153	38.1517	39.727
14.9502	86.6357	255.082	0	32.5579	37.1605	37.0784	37.4224
15.1825	86.6357	255.082	0	0	0	0	0
15.4148	86.6357	255.082	0	0	0	0	0
15.6471	86.6357	255.082	0	0	0	0	0
15.8794	86.6357	255.082	0	0	0	0	0
16.1118	86.6357	255.082	0	0	0	0	0
16.3441	86.6357	255.082	0	0	0	0	0
16.5764	86.6357	255.082	0	0	0	0	0
16.8087	86.6357	255.082	0	0	0	0	0
17.0411	86.6357	255.082	0	0	0	0	0
17.2734	86.6357	255.082	0	0	0	0	0
-5.72094	89.6638	260.793	39.5216	0	0	0	39.5216
-5.48862	89.6638	260.793	39.6346	0	0	29.9799	39.6346
-5.2563	89.6638	260.793	39.7541	0	0	30.5808	39.7541
-5.02397	89.6638	260.793	39.874	0	0	31.0648	39.874
-4.79165	89.6638	260.793	39.9877	0	0	31.5013	39.9877
-4.55933	89.6638	260.793	40.107	0	0	31.9049	40.107
-4.327	89.6638	260.793	40.227	0	0	32.2754	40.227
-4.09468	89.6638	260.793	40.3388	0	0	32.585	40.3388
-3.86236	89.6638	260.793	40.4546	0	0	32.8759	40.4546
-3.63003	89.6638	260.793	40.5734	0	0	33.1504	40.5734
-3.39771	89.6638	260.793	40.685	0	27.798	33.3963	40.685
-3.16539	89.6638	260.793	40.8002	0	28.9888	33.6259	40.8002
-2.93306	89.6638	260.793	40.9197	0	29.8491	33.8468	40.9197
-2.70074	89.6638	260.793	41.0306	0	30.6233	34.0601	41.0306
-2.46842	89.6638	260.793	41.1415	0	31.3557	34.25	41.1415
-2.23609	89.6638	260.793	41.2559	0	32.0609	34.4392	41.2559
-2.00377	89.6638	260.793	41.3607	0	32.7433	34.6276	41.3607
-1.77145	89.6638	260.793	41.464	0	33.3997	34.7941	41.464
-1.53912	89.6638	260.793	41.5726	0	34.0207	34.9656	41.5726
-1.3068	89.6638	260.793	41.6711	25.5516	34.5882	35.1385	41.6711
-1.07448	89.6638	260.793	41.7629	28.4753	35.0818	35.2942	41.7629
-0.842155	89.6638	260.793	41.8558	29.3562	35.5	35.4482	41.8558
-0.609832	89.6638	260.793	41.9343	30.1206	35.8711	35.6097	41.9343
-0.377509	89.6638	260.793	42.0008	30.8408	36.2117	35.7556	42.0008
-0.145186	89.6638	260.793	42.0717	31.5371	36.5185	35.9042	42.0717
0.0871376	89.6638	260.793	42.1318	32.2151	36.7887	36.0559	42.1318
0.319461	89.6638	260.793	42.1766	32.8732	37.0241	36.1952	42.1766
0.551784	89.6638	260.793	42.2258	33.5034	37.2483	36.3345	42.2258
0.784107	89.6638	260.793	42.2657	34.0897	37.4549	36.4794	42.2657
1.01643	89.6638	260.793	42.2841	34.6103	37.6298	36.6147	42.2841
1.24875	89.6638	260.793	42.3075	35.053	37.8104	36.7524	42.3076
1.48108	89.6638	260.793	42.3322	35.4375	37.9813	36.8924	42.3322
1.7134	89.6638	260.793	42.3381	35.7894	38.1265	37.0192	42.3381
1.94572	89.6638	260.793	42.3509	36.1093	38.2717	37.1522	42.3509
2.17805	89.6638	260.793	42.3717	36.3911	38.4212	37.2851	42.3717
2.41037	89.6638	260.793	42.371	36.6368	38.5587	37.4095	42.3711
2.64269	89.6638	260.793	42.37	36.8652	38.6705	37.5394	42.3701
2.87502	89.6638	260.793	42.3797	37.0743	38.8061	37.6709	42.3798
3.10734	89.6638	260.793	42.3703	37.2722	38.946	37.7934	42.3705
3.33966	89.6638	260.793	42.3606	37.4423	39.0484	37.9215	42.3608
3.57199	89.6638	260.793	42.3699	37.6126	39.1933	38.046	42.3702
3.80431	89.6638	260.793	42.3647	37.7718	39.3154	38.1568	42.3651
4.03663	89.6638	260.793	42.3526	37.9136	39.4152	38.2762	42.3532
4.26896	89.6638	260.793	42.3536	38.0588	39.5635	38.4034	42.3544
4.50128	89.6638	260.793	42.336	38.2002	39.6546	38.5186	42.337
4.7336	89.6638	260.793	42.3057	38.3196	39.798	38.6311	42.3072
4.96593	89.6638	260.793	42.296	38.4584	39.8721	38.7508	42.2979
5.19825	89.6638	260.793	42.2781	38.5906	40.0389	38.8613	42.2808
5.43057	89.6638	260.793	42.2443	38.695	40.0856	38.9714	42.2477
5.6629	89.6638	260.793	42.2236	38.8297	40.2594	39.0819	42.2288
5.89522	89.6638	260.793	42.187	38.976	40.3377	39.1917	42.1938
6.12754	89.6638	260.793	42.1187	39.0594	40.4911	39.2807	42.1298
6.35986	89.6638	260.793	42.0609	39.2027	40.5882	39.407	42.0767
6.59219	89.6638	260.793	41.9969	39.2975	40.7559	39.5056	42.0232
6.82451	89.6638	260.793	41.8926	39.4282	40.8105	39.5995	41.9305
7.05683	89.6638	260.793	41.7873	39.5313	40.982	39.6968	41.8556
7.28916	89.6638	260.793	41.6671	39.6824	41.078	39.7935	41.7747
7.52148	89.6638	260.793	41.4434	39.7874	41.2179	39.8843	41.6595
7.7538	89.6638	260.793	41.1031	39.8972	41.2861	39.9819	41.5283
7.98613	89.6638	260.793	40.6942	40.0126	41.4351	40.0717	41.5364
8.21845	89.6638	260.793	40.1638	40.1183	41.5209	40.1572	41.5728
8.45077	89.6638	260.793	39.3644	40.1865	41.6191	40.2361	41.6541
8.6831	89.6638	260.793	37.8709	40.3337	41.7436	40.3184	41.7756
8.91542	89.6638	260.793	35.1063	40.3773	41.7608	40.3951	41.796
9.14774	89.6638	260.793	30.167	40.5361	41.8893	40.4646	41.9235
9.38007	89.6638	260.793	21.5149	40.6188	41.939	40.5362	41.9754
9.61239	89.6638	260.793	6.52349	40.6572	42.0614	40.5947	42.0922
9.84471	89.6638	260.793	-19.2912	40.7569	42.0296	40.631	42.0684
10.077	89.6638	260.793	-63.5851	40.7937	42.1094	40.6732	42.1448
10.3094	89.6638	260.793	-139.429	40.7701	42.1092	40.7119	42.145
10.5417	89.6638	260.793	-269.142	40.888	42.1814	40.7375	42.2176
10.774	89.6638	260.793	0	40.8069	42.1312	40.7193	42.1671
11.0063	89.6638	260.793	0	40.8359	42.1461	40.6836	42.1809
11.2387	89.6638	260.793	0	40.6705	42.0829	40.6809	42.1156
11.471	89.6638	260.793	0	40.2581	42.1464	40.6366	42.1651
11.7033	89.6638	260.793	0	40.207	42.0559	40.5673	42.0757
11.9356	89.6638	260.793	0	39.8895	41.9541	40.4521	41.9712
12.1679	89.6638	260.793	0	40.0857	42.0384	40.4103	42.0532
12.4003	89.6638	260.793	0	38.9584	41.8028	40.2626	41.8157
12.6326	89.6638	260.793	0	38.5749	41.7657	40.1678	41.7768
12.8649	89.6638	260.793	0	38.7339	41.5128	40.0348	41.5277
13.0972	89.6638	260.793	0	38.6513	41.4818	39.9466	41.4949
13.3296	89.6638	260.793	0	37.0832	41.1372	39.8065	41.1571
13.5619	89.6638	260.793	0	37.1664	41.1229	39.6437	41.1371
13.7942	89.6638	260.793	0	36.9179	40.7715	39.4755	40.793
14.0265	89.6638	260.793	0	35.4346	39.8877	39.1756	39.9647
14.2589	89.6638	260.793	0	35.4332	39.8889	38.8954	39.9309
14.4912	89.6638	260.793	0	34.9899	39.4444	38.5893	39.5011
14.7235	89.6638	260.793	0	35.4845	39.716	38.1006	39.7264
14.9558	89.6638	260.793	0	32.5584	37.1611	37.0245	37.3992
15.1881	89.6638	260.793	0	0	0	0	0
15.4205	89.6638	260.793	0	0	0	0	0
15.6528	89.6638	260.793	0	0	0	0	0
15.8851	89.6638	260.793	0	0	0	0	0
16.1174	89.6638	260.793	0	0	0	0	0
16.3498	89.6638	260.793	0	0	0	0	0
16.5821	89.6638	260.793	0	0	0	0	0
16.8144	89.6638	260.793	0	0	0	0	0
17.0467	89.6638	260.793	0	0	0	0	0
17.2791	89.6638	260.793	0	0	0	0	0
-5.71542	92.7978	266.41	39.5177	0	0	0	39.5177
-5.4831	92.7978	266.41	39.6308	0	0	29.9303	39.6308
-5.25078	92.7978	266.41	39.7505	0	0	30.5312	39.7505
-5.01845	92.7978	266.41	39.8702	0	0	31.0152	39.8702
-4.78613	92.7978	266.41	39.9839	0	0	31.4518	39.9839
-4.55381	92.7978	266.41	40.1034	0	0	31.8554	40.1034
-4.32149	92.7978	266.41	40.2232	0	0	32.2258	40.2232
-4.08916	92.7978	266.41	40.3349	0	0	32.5354	40.3349
-3.85684	92.7978	266.41	40.4509	0	0	32.8263	40.4509
-3.62452	92.7978	266.41	40.5696	0	0	33.1007	40.5696
-3.39219	92.7978	266.41	40.6811	0	27.8113	33.3466	40.6811
-3.15987	92.7978	266.41	40.7966	0	29.0013	33.5763	40.7966
-2.92755	92.7978	266.41	40.916	0	29.8611	33.7971	40.916
-2.69522	92.7978	266.41	41.0267	0	30.6347	34.0104	41.0267
-2.4629	92.7978	266.41	41.1378	0	31.3667	34.2003	41.1378
-2.23058	92.7978	266.41	41.2521	0	32.0715	34.3895	41.2521
-1.99825	92.7978	266.41	41.3567	0	32.7534	34.5779	41.3567
-1.76593	92.7978	266.41	41.4603	0	33.4091	34.7444	41.4603
-1.53361	92.7978	266.41	41.5689	0	34.029	34.9159	41.5689
-1.30128	92.7978	266.41	41.6672	25.5626	34.595	35.0888	41.6672
-1.06896	92.7978	266.41	41.7592	28.4862	35.0866	35.2445	41.7592
-0.836637	92.7978	266.41	41.8522	29.367	35.5033	35.3985	41.8522
-0.604314	92.7978	266.41	41.9303	30.1313	35.8736	35.5599	41.9303
-0.37199	92.7978	266.41	41.997	30.8513	36.2134	35.7059	41.997
-0.139667	92.7978	266.41	42.0681	31.5474	36.5194	35.8545	42.0681
0.0926561	92.7978	266.41	42.1279	32.2252	36.7887	36.0062	42.1279
0.324979	92.7978	266.41	42.1728	32.8827	37.0235	36.1454	42.1728
0.557303	92.7978	266.41	42.2223	33.5121	37.2474	36.2847	42.2223
0.789626	92.7978	266.41	42.2618	34.0971	37.4534	36.4296	42.2618
1.02195	92.7978	266.41	42.28	34.6159	37.6278	36.565	42.2801
1.25427	92.7978	266.41	42.304	35.0568	37.8085	36.7027	42.3041
1.4866	92.7978	266.41	42.3284	35.4402	37.9791	36.8426	42.3284
1.71892	92.7978	266.41	42.3341	35.7914	38.1237	36.9695	42.3341
1.95124	92.7978	266.41	42.3475	36.1105	38.269	37.1025	42.3475
2.18357	92.7978	266.41	42.368	36.3914	38.4185	37.2354	42.368
2.41589	92.7978	266.41	42.3668	36.6363	38.5555	37.3598	42.3669
2.64821	92.7978	266.41	42.3663	36.8644	38.6674	37.4897	42.3664
2.88053	92.7978	266.41	42.3758	37.0731	38.8032	37.6212	42.3759
3.11286	92.7978	266.41	42.3659	37.2703	38.9428	37.7437	42.3661
3.34518	92.7978	266.41	42.3567	37.4403	39.0452	37.8718	42.357
3.5775	92.7978	266.41	42.3661	37.6106	39.1902	37.9963	42.3664
3.80983	92.7978	266.41	42.3603	37.7691	39.3122	38.1071	42.3607
4.04215	92.7978	266.41	42.3485	37.9109	39.4115	38.2265	42.349
4.27447	92.7978	266.41	42.3494	38.0564	39.5606	38.3538	42.3501
4.5068	92.7978	266.41	42.3309	38.1971	39.6509	38.4689	42.3319
4.73912	92.7978	266.41	42.3008	38.3164	39.7943	38.5815	42.3023
4.97144	92.7978	266.41	42.2914	38.4555	39.869	38.7012	42.2932
5.20377	92.7978	266.41	42.2726	38.5875	40.0355	38.8117	42.2753
5.43609	92.7978	266.41	42.2387	38.6918	40.0822	38.9219	42.242
5.66841	92.7978	266.41	42.218	38.8266	40.2566	39.0324	42.2232
5.90074	92.7978	266.41	42.1801	38.9729	40.3341	39.1423	42.1869
6.13306	92.7978	266.41	42.1111	39.0556	40.4874	39.2314	42.1223
6.36538	92.7978	266.41	42.0534	39.1995	40.5851	39.3577	42.0694
6.59771	92.7978	266.41	41.988	39.2944	40.7529	39.4564	42.0146
6.83003	92.7978	266.41	41.8824	39.4246	40.8073	39.5503	41.9207
7.06235	92.7978	266.41	41.777	39.5291	40.9794	39.6477	41.8461
7.29468	92.7978	266.41	41.6545	39.6794	41.0748	39.7444	41.7638
7.527	92.7978	266.41	41.4267	39.7842	41.2137	39.8352	41.647
7.75932	92.7978	266.41	41.0832	39.8944	41.2837	39.9329	41.5181
7.99165	92.7978	266.41	40.671	40.0095	41.4319	40.0227	41.5289
8.22397	92.7978	266.41	40.1354	40.1146	41.5176	40.1083	41.5668
8.45629	92.7978	266.41	39.3231	40.1835	41.6159	40.1873	41.6491
8.68862	92.7978	266.41	37.8027	40.331	41.7411	40.2696	41.7717
8.92094	92.7978	266.41	34.9918	40.3745	41.758	40.3464	41.7915
9.15326	92.7978	266.41	29.9734	40.5341	41.8863	40.416	41.9191
9.38559	92.7978	266.41	21.1862	40.6161	41.937	40.4877	41.9717
9.61791	92.7978	266.41	5.96421	40.6545	42.0574	40.5463	42.0869
9.85023	92.7978	266.41	-20.2442	40.7551	42.028	40.5828	42.0651
10.0826	92.7978	266.41	-65.2103	40.791	42.1055	40.6251	42.1395
10.3149	92.7978	266.41	-142.202	40.7693	42.1054	40.664	42.1398
10.5472	92.7978	266.41	-273.874	40.8871	42.1768	40.6898	42.2118
10.7795	92.7978	266.41	0	40.8076	42.1293	40.6719	42.1638
11.0118	92.7978	266.41	0	40.8349	42.1439	40.6364	42.1774
11.2442	92.7978	266.41	0	40.671	42.0799	40.6337	42.1112
11.4765	92.7978	266.41	0	40.2569	42.1474	40.5896	42.1646
11.7088	92.7978	266.41	0	40.2122	42.0543	40.5205	42.0728
11.9411	92.7978	266.41	0	39.8951	41.9543	40.4054	41.9701
12.1735	92.7978	266.41	0	40.0904	42.039	40.3636	42.0528
12.4058	92.7978	266.41	0	38.9657	41.8043	40.2159	41.816
12.6381	92.7978	266.41	0	38.5824	41.7663	40.1209	41.7763
12.8704	92.7978	266.41	0	38.7413	41.515	39.9878	41.5284
13.1028	92.7978	266.41	0	38.6582	41.4828	39.8996	41.4946
13.3351	92.7978	266.41	0	37.0909	41.1389	39.7591	41.1567
13.5674	92.7978	266.41	0	37.174	41.1225	39.5962	41.1353
13.7997	92.7978	266.41	0	36.9252	40.7704	39.4273	40.7898
14.0321	92.7978	266.41	0	35.4411	39.8925	39.1267	39.9612
14.2644	92.7978	266.41	0	35.4392	39.8933	38.846	39.9306
14.4967	92.7978	266.41	0	34.9949	39.4479	38.5388	39.4984
14.729	92.7978	266.41	0	35.4885	39.7166	38.0493	39.7258
14.9613	92.7978	266.41	0	32.5588	37.1616	36.9705	37.3775
15.1937	92.7978	266.41	0	0	0	0	0
15.426	92.7978	266.41	0	0	0	0	0
15.6583	92.7978	266.41	0	0	0	0	0
15.8906	92.7978	266.41	0	0	0	0	0
16.123	92.7978	266.41	0	0	0	0	0
16.3553	92.7978	266.41	0	0	0	0	0
16.5876	92.7978	266.41	0	0	0	0	0
16.8199	92.7978	266.41	0	0	0	0	0
17.0523	92.7978	266.41	0	0	0	0	0
17.2846	92.7978	266.41	0	0	0	0	0
-5.71005	96.0413	271.951	39.5128	0	0	0	39.5128
-5.47773	96.0413	271.951	39.6259	0	0	29.8797	39.6259
-5.24541	96.0413	271.951	39.7458	0	0	30.4806	39.7458
-5.01308	96.0413	271.951	39.8653	0	0	30.9647	39.8653
-4.78076	96.0413	271.951	39.979	0	0	31.4012	39.979
-4.54844	96.0413	271.951	40.0987	0	0	31.8048	40.0987
-4.31611	96.0413	271.951	40.2183	0	0	32.1753	40.2183
-4.08379	96.0413	271.951	40.3299	0	0	32.4848	40.3299
-3.85147	96.0413	271.951	40.4462	0	0	32.7757	40.4462
-3.61914	96.0413	271.951	40.5647	0	0	33.0501	40.5647
-3.38682	96.0413	271.951	40.6761	0	27.8233	33.296	40.6761
-3.1545	96.0413	271.951	40.7919	0	29.0127	33.5257	40.7919
-2.92217	96.0413	271.951	40.9112	0	29.8719	33.7465	40.9112
-2.68985	96.0413	271.951	41.0217	0	30.6451	33.9598	41.0217
-2.45753	96.0413	271.951	41.1331	0	31.3766	34.1496	41.1331
-2.22521	96.0413	271.951	41.2473	0	32.081	34.3389	41.2473
-1.99288	96.0413	271.951	41.3517	0	32.7624	34.5273	41.3517
-1.76056	96.0413	271.951	41.4556	0	33.4174	34.6937	41.4556
-1.52824	96.0413	271.951	41.5642	0	34.0364	34.8652	41.5642
-1.29591	96.0413	271.951	41.6623	25.5724	34.6008	35.0381	41.6623
-1.06359	96.0413	271.951	41.7545	28.4959	35.0905	35.1938	41.7545
-0.831266	96.0413	271.951	41.8475	29.3766	35.5057	35.3478	41.8475
-0.598943	96.0413	271.951	41.9253	30.1408	35.8752	35.5092	41.9253
-0.366619	96.0413	271.951	41.9923	30.8608	36.2143	35.6552	41.9923
-0.134296	96.0413	271.951	42.0637	31.5567	36.5193	35.8038	42.0637
0.0980272	96.0413	271.951	42.1232	32.2341	36.7878	35.9555	42.1232
0.33035	96.0413	271.951	42.1682	32.8912	37.022	36.0948	42.1682
0.562674	96.0413	271.951	42.2181	33.5197	37.2458	36.234	42.2181
0.794997	96.0413	271.951	42.257	34.1034	37.4511	36.3789	42.257
1.02732	96.0413	271.951	42.2753	34.6204	37.625	36.5143	42.2753
1.25964	96.0413	271.951	42.2998	35.0596	37.8059	36.652	42.2998
1.49197	96.0413	271.951	42.3238	35.4421	37.9761	36.7919	42.3238
1.72429	96.0413	271.951	42.3293	35.7926	38.1201	36.9188	42.3293
1.95661	96.0413	271.951	42.3434	36.1108	38.2656	37.0518	42.3434
2.18894	96.0413	271.951	42.3636	36.3908	38.415	37.1847	42.3636
2.42126	96.0413	271.951	42.3619	36.635	38.5516	37.3091	42.362
2.65358	96.0413	271.951	42.362	36.8628	38.6636	37.439	42.362
2.88591	96.0413	271.951	42.3712	37.071	38.7995	37.5705	42.3714
3.11823	96.0413	271.951	42.3608	37.2676	38.9389	37.693	42.361
3.35055	96.0413	271.951	42.3523	37.4376	39.0412	37.8212	42.3525
3.58288	96.0413	271.951	42.3617	37.6079	39.1864	37.9456	42.362
3.8152	96.0413	271.951	42.3552	37.7656	39.3084	38.0565	42.3556
4.04752	96.0413	271.951	42.3437	37.9074	39.407	38.1759	42.3442
4.27985	96.0413	271.951	42.3445	38.0532	39.557	38.3032	42.3452
4.51217	96.0413	271.951	42.3252	38.1933	39.6465	38.4184	42.3262
4.74449	96.0413	271.951	42.2952	38.3125	39.7899	38.531	42.2967
4.97682	96.0413	271.951	42.2861	38.4519	39.8652	38.6508	42.2879
5.20914	96.0413	271.951	42.2664	38.5835	40.0313	38.7613	42.2691
5.44146	96.0413	271.951	42.2324	38.6879	40.078	38.8716	42.2358
5.67378	96.0413	271.951	42.2117	38.8227	40.2531	38.9821	42.2169
5.90611	96.0413	271.951	42.1725	38.9691	40.3297	39.092	42.1793
6.13843	96.0413	271.951	42.1028	39.0511	40.483	39.1812	42.114
6.37075	96.0413	271.951	42.0453	39.1956	40.5812	39.3076	42.0613
6.60308	96.0413	271.951	41.9784	39.2906	40.7493	39.4063	42.0052
6.8354	96.0413	271.951	41.8715	39.4203	40.8034	39.5004	41.9102
7.06772	96.0413	271.951	41.7659	39.5262	40.976	39.5977	41.8359
7.30005	96.0413	271.951	41.6411	39.6757	41.0709	39.6945	41.7521
7.53237	96.0413	271.951	41.4088	39.7802	41.2088	39.7854	41.6337
7.76469	96.0413	271.951	41.0622	39.8909	41.2807	39.8831	41.5074
7.99702	96.0413	271.951	40.6465	40.0056	41.4281	39.973	41.5209
8.22934	96.0413	271.951	40.1055	40.1103	41.5137	40.0587	41.5604
8.46166	96.0413	271.951	39.2791	40.1797	41.6121	40.1377	41.6436
8.69399	96.0413	271.951	37.7298	40.3276	41.7381	40.2202	41.7672
8.92631	96.0413	271.951	34.8691	40.371	41.7547	40.2971	41.7866
9.15863	96.0413	271.951	29.7658	40.5313	41.8829	40.3668	41.9143
9.39096	96.0413	271.951	20.8335	40.6126	41.9344	40.4385	41.9677
9.62328	96.0413	271.951	5.36384	40.6511	42.0529	40.4973	42.0813
9.8556	96.0413	271.951	-21.2675	40.7526	42.0261	40.534	42.0617
10.0879	96.0413	271.951	-66.9556	40.7877	42.1012	40.5765	42.134
10.3202	96.0413	271.951	-145.18	40.7678	42.1014	40.6156	42.1345
10.5526	96.0413	271.951	0	40.8855	42.1721	40.6417	42.206
10.7849	96.0413	271.951	0	40.8078	42.1272	40.6241	42.1604
11.0172	96.0413	271.951	0	40.8334	42.1416	40.5887	42.1739
11.2495	96.0413	271.951	0	40.671	42.0769	40.5863	42.107
11.4819	96.0413	271.951	0	40.2556	42.1481	40.5423	42.1641
11.7142	96.0413	271.951	0	40.217	42.0525	40.4734	42.0699
11.9465	96.0413	271.951	0	39.9003	41.9543	40.3584	41.9689
12.1788	96.0413	271.951	0	40.0947	42.0393	40.3166	42.0522
12.4112	96.0413	271.951	0	38.9727	41.8056	40.1689	41.8162
12.6435	96.0413	271.951	0	38.5895	41.7667	40.0737	41.7757
12.8758	96.0413	271.951	0	38.7485	41.5169	39.9406	41.529
13.1081	96.0413	271.951	0	38.6649	41.4836	39.8522	41.4943
13.3405	96.0413	271.951	0	37.0983	41.1403	39.7114	41.1562
13.5728	96.0413	271.951	0	37.1812	41.122	39.5483	41.1334
13.8051	96.0413	271.951	0	36.9321	40.7692	39.3789	40.7866
14.0374	96.0413	271.951	0	35.4473	39.8971	39.0776	39.9584
14.2697	96.0413	271.951	0	35.4448	39.8975	38.7964	39.9306
14.5021	96.0413	271.951	0	34.9997	39.4512	38.4881	39.4961
14.7344	96.0413	271.951	0	35.4924	39.7171	37.9977	39.7253
14.9667	96.0413	271.951	0	32.5591	37.1621	36.9163	37.3574
15.199	96.0413	271.951	0	0	0	0	0
15.4314	96.0413	271.951	0	0	0	0	0
15.6637	96.0413	271.951	0	0	0	0	0
15.896	96.0413	271.951	0	0	0	0	0
16.1283	96.0413	271.951	0	0	0	0	0
16.3607	96.0413	271.951	0	0	0	0	0
16.593	96.0413	271.951	0	0	0	0	0
16.8253	96.0413	271.951	0	0	0	0	0
17.0576	96.0413	271.951	0	0	0	0	0
17.2899	96.0413	271.951	0	0	0	0	0
-5.70482	99.3982	277.429	39.5069	0	0	0	39.5069
-5.4725	99.3982	277.429	39.6201	0	0	29.8283	39.6201
-5.24018	99.3982	277.429	39.7402	0	0	30.4292	39.7402
-5.00785	99.3982	277.429	39.8595	0	0	30.9133	39.8595
-4.77553	99.3982	277.429	39.9732	0	0	31.3499	39.9732
-4.54321	99.3982	277.429	40.0931	0	0	31.7534	40.0931
-4.31088	99.3982	277.429	40.2124	0	0	32.1239	40.2124
-4.07856	99.3982	277.429	40.324	0	0	32.4334	40.324
-3.84624	99.3982	277.429	40.4405	0	0	32.7243	40.4405
-3.61391	99.3982	277.429	40.5589	0	0	32.9987	40.5589
-3.38159	99.3982	277.429	40.6702	0	27.8342	33.2446	40.6702
-3.14927	99.3982	277.429	40.7862	0	29.023	33.4742	40.7862
-2.91694	99.3982	277.429	40.9054	0	29.8816	33.695	40.9054
-2.68462	99.3982	277.429	41.0157	0	30.6543	33.9083	41.0157
-2.4523	99.3982	277.429	41.1274	0	31.3855	34.0982	41.1274
-2.21997	99.3982	277.429	41.2415	0	32.0895	34.2874	41.2415
-1.98765	99.3982	277.429	41.3457	0	32.7704	34.4758	41.3457
-1.75533	99.3982	277.429	41.45	0	33.4248	34.6422	41.45
-1.523	99.3982	277.429	41.5587	0	34.0427	34.8137	41.5587
-1.29068	99.3982	277.429	41.6565	25.5812	34.6056	34.9866	41.6565
-1.05836	99.3982	277.429	41.749	28.5046	35.0934	35.1423	41.749
-0.826035	99.3982	277.429	41.842	29.3853	35.5072	35.2963	41.842
-0.593712	99.3982	277.429	41.9195	30.1494	35.876	35.4577	41.9195
-0.361389	99.3982	277.429	41.9868	30.8692	36.2143	35.6037	41.9868
-0.129065	99.3982	277.429	42.0585	31.5649	36.5185	35.7523	42.0585
0.103258	99.3982	277.429	42.1176	32.242	36.7861	35.904	42.1176
0.335581	99.3982	277.429	42.1629	32.8986	37.0198	36.0433	42.163
0.567904	99.3982	277.429	42.2132	33.5264	37.2434	36.1825	42.2132
0.800228	99.3982	277.429	42.2516	34.1088	37.448	36.3274	42.2516
1.03255	99.3982	277.429	42.2698	34.624	37.6215	36.4628	42.2698
1.26487	99.3982	277.429	42.295	35.0615	37.8026	36.6005	42.295
1.4972	99.3982	277.429	42.3185	35.4431	37.9724	36.7404	42.3186
1.72952	99.3982	277.429	42.324	35.7929	38.1158	36.8673	42.324
1.96184	99.3982	277.429	42.3388	36.1103	38.2615	37.0003	42.3388
2.19417	99.3982	277.429	42.3585	36.3894	38.4108	37.1332	42.3586
2.42649	99.3982	277.429	42.3565	36.633	38.547	37.2576	42.3565
2.65881	99.3982	277.429	42.3571	36.8605	38.6591	37.3876	42.3572
2.89114	99.3982	277.429	42.3661	37.0682	38.7951	37.5191	42.3662
3.12346	99.3982	277.429	42.3551	37.2643	38.9343	37.6415	42.3553
3.35578	99.3982	277.429	42.3472	37.4342	39.0365	37.7697	42.3475
3.58811	99.3982	277.429	42.3566	37.6044	39.1819	37.8942	42.3569
3.82043	99.3982	277.429	42.3495	37.7615	39.3038	38.0051	42.3499
4.05275	99.3982	277.429	42.3383	37.9032	39.4019	38.1245	42.3389
4.28508	99.3982	277.429	42.339	38.0493	39.5526	38.2518	42.3397
4.5174	99.3982	277.429	42.3187	38.1888	39.6413	38.3671	42.3197
4.74972	99.3982	277.429	42.2891	38.3079	39.7848	38.4798	42.2906
4.98205	99.3982	277.429	42.2802	38.4475	39.8607	38.5996	42.282
5.21437	99.3982	277.429	42.2596	38.5789	40.0264	38.7102	42.2623
5.44669	99.3982	277.429	42.2256	38.6834	40.0733	38.8205	42.2289
