log(E / eV)	log(z / pc)	t / yr	 logQ
6	1.69897	0	48.9086
6.10101	1.69897	0	49.1572
6.20202	1.69897	0	49.3123
6.30303	1.69897	0	49.3933
6.40404	1.69897	0	49.4155
6.50505	1.69897	0	49.3912
6.60606	1.69897	0	49.3301
6.70707	1.69897	0	49.2397
6.80808	1.69897	0	49.1261
6.90909	1.69897	0	48.9942
7.0101	1.69897	0	48.8477
7.11111	1.69897	0	48.6897
7.21212	1.69897	0	48.5226
7.31313	1.69897	0	48.3482
7.41414	1.69897	0	48.1681
7.51515	1.69897	0	47.9835
7.61616	1.69897	0	47.7952
7.71717	1.69897	0	47.6041
7.81818	1.69897	0	47.4107
7.91919	1.69897	0	47.2155
8.0202	1.69897	0	47.0189
8.12121	1.69897	0	46.8212
8.22222	1.69897	0	46.6226
8.32323	1.69897	0	46.4233
8.42424	1.69897	0	46.2234
8.52525	1.69897	0	46.0231
8.62626	1.69897	0	45.8224
8.72727	1.69897	0	45.6215
8.82828	1.69897	0	45.4203
8.92929	1.69897	0	45.2189
9.0303	1.69897	0	45.0174
9.13131	1.69897	0	44.8158
9.23232	1.69897	0	44.6142
9.33333	1.69897	0	44.4124
9.43434	1.69897	0	44.2106
9.53535	1.69897	0	44.0087
9.63636	1.69897	0	43.8068
9.73737	1.69897	0	43.6049
9.83838	1.69897	0	43.403
9.93939	1.69897	0	43.201
10.0404	1.69897	0	42.9991
10.1414	1.69897	0	42.7971
10.2424	1.69897	0	42.5951
10.3434	1.69897	0	42.3931
10.4444	1.69897	0	42.1911
10.5455	1.69897	0	41.9891
10.6465	1.69897	0	41.7871
10.7475	1.69897	0	41.5851
10.8485	1.69897	0	41.3831
10.9495	1.69897	0	41.181
11.0505	1.69897	0	40.979
11.1515	1.69897	0	40.777
11.2525	1.69897	0	40.575
11.3535	1.69897	0	40.373
11.4545	1.69897	0	40.1709
11.5556	1.69897	0	39.9689
11.6566	1.69897	0	39.7669
11.7576	1.69897	0	39.5648
11.8586	1.69897	0	39.3628
11.9596	1.69897	0	39.1607
12.0606	1.69897	0	38.9586
12.1616	1.69897	0	38.7566
12.2626	1.69897	0	38.5545
12.3636	1.69897	0	38.3523
12.4646	1.69897	0	38.1502
12.5657	1.69897	0	37.948
12.6667	1.69897	0	37.7458
12.7677	1.69897	0	37.5436
12.8687	1.69897	0	37.3412
12.9697	1.69897	0	37.1388
13.0707	1.69897	0	36.9363
13.1717	1.69897	0	36.7337
13.2727	1.69897	0	36.5309
13.3737	1.69897	0	36.3279
13.4747	1.69897	0	36.1246
13.5758	1.69897	0	35.9211
13.6768	1.69897	0	35.7171
13.7778	1.69897	0	35.5126
13.8788	1.69897	0	35.3075
13.9798	1.69897	0	35.1015
14.0808	1.69897	0	34.8945
14.1818	1.69897	0	34.6862
14.2828	1.69897	0	34.4763
14.3838	1.69897	0	34.2643
14.4848	1.69897	0	34.0496
14.5859	1.69897	0	33.8317
14.6869	1.69897	0	33.6096
14.7879	1.69897	0	33.3823
14.8889	1.69897	0	33.1483
14.9899	1.69897	0	32.906
15.0909	1.69897	0	32.6531
15.1919	1.69897	0	32.3868
15.2929	1.69897	0	32.1038
15.3939	1.69897	0	31.7995
15.4949	1.69897	0	31.4685
15.596	1.69897	0	31.1037
15.697	1.69897	0	30.6962
15.798	1.69897	0	30.235
15.899	1.69897	0	29.7059
16	1.69897	0	29.0911
6	1.71389	244.101	49.6399
6.10101	1.71389	244.101	49.8884
6.20202	1.71389	244.101	50.0435
6.30303	1.71389	244.101	50.1245
6.40404	1.71389	244.101	50.1468
6.50505	1.71389	244.101	50.1225
6.60606	1.71389	244.101	50.0613
6.70707	1.71389	244.101	49.9709
6.80808	1.71389	244.101	49.8574
6.90909	1.71389	244.101	49.7254
