13.3333	10	0	0	34.5855	37.9691	35.5991	41.0916
13.5556	10	0	0	34.9612	37.046	35.4476	41.0917
13.7778	10	0	0	32.6633	36.5893	35.2318	41.0917
14	10	0	0	32.6678	36.5968	34.9933	41.0917
14.2222	10	0	0	32.2191	36.1544	34.6746	41.0917
14.4444	10	0	0	32.6543	36.4682	34.2078	41.0917
14.6667	10	0	0	29.7413	33.7678	33.1543	41.0917
14.8889	10	0	0	0	0	0	41.0917
15.1111	10	0	0	0	0	0	41.0917
15.3333	10	0	0	0	0	0	41.0917
15.5556	10	0	0	0	0	0	41.0917
15.7778	10	0	0	0	0	0	41.0917
16	10	0	0	0	0	0	41.0917
-5.59064	10.3339	0.285705	36.9972	0	0	0	36.9972
-5.36842	10.3339	0.285705	37.108	0	0	25.7983	37.3572
-5.1462	10.3339	0.285705	37.2182	0	0	26.3899	37.5943
-4.92398	10.3339	0.285705	37.335	0	0	26.8654	37.7847
-4.70175	10.3339	0.285705	37.4474	0	0	27.295	37.949
-4.47953	10.3339	0.285705	37.5568	0	0	27.6974	38.0968
-4.25731	10.3339	0.285705	37.6729	0	0	28.075	38.2357
-4.03509	10.3339	0.285705	37.7862	0	0	28.416	38.3677
-3.81287	10.3339	0.285705	37.893	0	0	28.7221	38.4932
-3.59064	10.3339	0.285705	38.0053	0	0	29.0153	38.6155
-3.36842	10.3339	0.285705	38.1191	0	0	29.2973	38.7357
-3.1462	10.3339	0.285705	38.2264	0	25.6801	29.5282	38.8528
-2.92398	10.3339	0.285705	38.3378	0	26.5817	29.7607	38.9686
-2.70175	10.3339	0.285705	38.4539	0	27.3487	29.9912	39.0844
-2.47953	10.3339	0.285705	38.563	0	28.0619	30.1867	39.1987
-2.25731	10.3339	0.285705	38.6717	0	28.7442	30.3809	39.3117
-2.03509	10.3339	0.285705	38.7861	0	29.4029	30.5715	39.425
-1.81287	10.3339	0.285705	38.895	0	30.0375	30.7477	39.5373
-1.59064	10.3339	0.285705	39.0016	0	30.6411	30.92	39.6484
-1.36842	10.3339	0.285705	39.1165	0	31.2004	31.0867	39.7602
-1.1462	10.3339	0.285705	39.23	24.8404	31.6978	31.257	39.8725
-0.923977	10.3339	0.285705	39.3384	26.298	32.1263	31.4078	39.9839
-0.701754	10.3339	0.285705	39.4516	27.1278	32.5058	31.5582	40.0957
-0.479532	10.3339	0.285705	39.5644	27.8572	32.8597	31.717	40.2077
-0.25731	10.3339	0.285705	39.6696	28.5451	33.1898	31.8593	40.3182
-0.0350878	10.3339	0.285705	39.7788	29.2092	33.4931	32.0056	40.4284
0.187134	10.3339	0.285705	39.8924	29.8539	33.767	32.1548	40.5393
0.409357	10.3339	0.285705	39.999	30.4763	34.0187	32.2802	40.6493
0.631579	10.3339	0.285705	40.1053	31.0678	34.2534	32.4321	40.7585
0.853801	10.3339	0.285705	40.2155	31.613	34.4554	32.5735	40.8678
1.07602	10.3339	0.285705	40.3165	32.0944	34.6496	32.7094	40.9754
1.29825	10.3339	0.285705	40.411	32.5094	34.8276	32.8448	41.0801
1.52047	10.3339	0.285705	40.509	32.8821	34.9938	32.9779	41.1834
1.74269	10.3339	0.285705	40.599	33.2313	35.1435	33.1138	41.2839
1.96491	10.3339	0.285705	40.677	33.556	35.2855	33.2466	41.3799
2.18713	10.3339	0.285705	40.7561	33.8511	35.4375	33.3752	41.4725
2.40936	10.3339	0.285705	40.8287	34.1215	35.5632	33.513	41.5614
2.63158	10.3339	0.285705	40.8817	34.3672	35.6639	33.6384	41.6438
2.8538	10.3339	0.285705	40.9297	34.5983	35.8157	33.7697	41.7205
3.07602	10.3339	0.285705	40.9777	34.7976	35.9471	33.9097	41.7927
3.29825	10.3339	0.285705	41.0059	34.9827	36.0582	33.9946	41.8584
3.52047	10.3339	0.285705	41.0248	35.1642	36.1755	34.1567	41.9179
3.74269	10.3339	0.285705	41.0545	35.3295	36.3121	34.2797	41.9736
3.96491	10.3339	0.285705	41.0736	35.46	36.4079	34.4068	42.0251
4.18713	10.3339	0.285705	41.0764	35.6154	36.5149	34.5249	42.0714
4.40936	10.3339	0.285705	41.0866	35.7574	36.667	34.6558	42.1142
4.63158	10.3339	0.285705	41.0916	35.8828	36.733	34.7774	42.1536
4.8538	10.3339	0.285705	41.0733	36.0038	36.876	34.8956	42.1883
5.07602	10.3339	0.285705	41.0604	36.1449	36.9595	35.0192	42.2195
5.29825	10.3339	0.285705	41.0593	36.2662	37.1079	35.1374	42.2485
5.52047	10.3339	0.285705	41.0396	36.3648	37.1957	35.2592	42.2746
5.74269	10.3339	0.285705	41.0151	36.4975	37.3405	35.374	42.2979
5.96491	10.3339	0.285705	41.0011	36.6261	37.447	35.494	42.3193
6.18713	10.3339	0.285705	40.9633	36.709	37.5553	35.609	42.338
6.40936	10.3339	0.285705	40.9028	36.8446	37.6684	35.7293	42.3537
6.63158	10.3339	0.285705	40.8562	36.9853	37.802	35.8324	42.3673
6.8538	10.3339	0.285705	40.7982	37.0618	37.9096	35.954	42.3788
7.07602	10.3339	0.285705	40.705	37.2044	38.0149	36.061	42.388
7.29825	10.3339	0.285705	40.6125	37.2846	38.1081	36.1757	42.3952
7.52047	10.3339	0.285705	40.5068	37.4277	38.2427	36.2824	42.4008
7.74269	10.3339	0.285705	40.3109	37.4787	38.3327	36.3825	42.4044
7.96491	10.3339	0.285705	40.0072	37.6445	38.4803	36.4915	42.4062
8.18713	10.3339	0.285705	39.6413	37.6907	38.5188	36.5897	42.407
8.40936	10.3339	0.285705	39.176	37.8396	38.7004	36.6929	42.4074
8.63158	10.3339	0.285705	38.5164	37.9249	38.7901	36.7924	42.4075
8.8538	10.3339	0.285705	37.3462	38.0757	38.9535	36.8856	42.4077
9.07602	10.3339	0.285705	35.2079	38.1224	38.9868	36.9751	42.4079
9.29825	10.3339	0.285705	31.4432	38.2715	39.1327	37.0633	42.4082
9.52047	10.3339	0.285705	24.9654	38.3317	39.252	37.1582	42.4085
9.74269	10.3339	0.285705	13.9618	38.3792	39.3587	37.2385	42.4089
9.96491	10.3339	0.285705	-4.59121	38.4948	39.4701	37.3078	42.4095
10.1871	10.3339	0.285705	-35.7375	38.5276	39.5343	37.3935	42.4101
10.4094	10.3339	0.285705	-87.8906	38.6085	39.6689	37.4671	42.411
10.6316	10.3339	0.285705	-175.085	38.7001	39.7559	37.5353	42.412
10.8538	10.3339	0.285705	0	38.6806	39.8855	37.5965	42.4134
11.076	10.3339	0.285705	0	38.7454	39.915	37.6506	42.4149
11.2982	10.3339	0.285705	0	38.6771	40.0002	37.6722	42.4167
11.5205	10.3339	0.285705	0	38.8095	40.1139	37.7316	42.4189
11.7427	10.3339	0.285705	0	38.6805	40.0318	37.751	42.4208
11.9649	10.3339	0.285705	0	38.6203	40.1386	37.7292	42.4231
12.1871	10.3339	0.285705	0	38.336	40.1477	37.7139	42.4255
12.4094	10.3339	0.285705	0	38.0866	40.0054	37.685	42.4271
12.6316	10.3339	0.285705	0	38.2641	40.0295	37.6685	42.4289
12.8538	10.3339	0.285705	0	38.0538	40.0291	37.5147	42.4307
13.076	10.3339	0.285705	0	36.7926	39.8584	37.3883	42.4318
13.2982	10.3339	0.285705	0	36.8425	39.6977	37.2486	42.4326
13.5205	10.3339	0.285705	0	36.4469	39.4624	37.1299	42.4331
13.7427	10.3339	0.285705	0	36.6357	39.2659	36.9958	42.4334
13.9649	10.3339	0.285705	0	36.9339	38.9074	36.8306	42.4335
14.1871	10.3339	0.285705	0	34.6802	38.4652	36.6054	42.4336
14.4094	10.3339	0.285705	0	34.6779	38.4632	36.3641	42.4336
14.6316	10.3339	0.285705	0	34.2234	38.0231	36.042	42.4336
14.8538	10.3339	0.285705	0	34.6526	38.1996	35.5737	42.4337
15.076	10.3339	0.285705	0	31.7376	35.7417	34.5186	42.4337
15.2982	10.3339	0.285705	0	0	0	0	42.4337
15.5205	10.3339	0.285705	0	0	0	0	42.4337
15.7427	10.3339	0.285705	0	0	0	0	42.4337
15.9649	10.3339	0.285705	0	0	0	0	42.4337
16.1871	10.3339	0.285705	0	0	0	0	42.4337
16.4094	10.3339	0.285705	0	0	0	0	42.4337
-5.47905	10.679	0.363847	37.3827	0	0	0	37.3827
-5.25683	10.679	0.363847	37.4928	0	0	26.2529	37.7422
-5.03461	10.679	0.363847	37.6031	0	0	26.8421	37.9793
-4.81239	10.679	0.363847	37.7198	0	0	27.3147	38.1697
-4.59017	10.679	0.363847	37.8316	0	0	27.7408	38.3338
-4.36794	10.679	0.363847	37.9412	0	0	28.1385	38.4814
-4.14572	10.679	0.363847	38.0575	0	0	28.5077	38.6203
-3.9235	10.679	0.363847	38.1702	0	0	28.8378	38.7521
-3.70128	10.679	0.363847	38.2769	0	0	29.1288	38.8776
-3.47905	10.679	0.363847	38.3896	0	0	29.4091	38.9998
-3.25683	10.679	0.363847	38.5031	0	0	29.6805	39.1199
-3.03461	10.679	0.363847	38.6102	0	26.5871	29.9025	39.2369
-2.81239	10.679	0.363847	38.7221	0	27.4789	30.1269	39.3527
-2.59017	10.679	0.363847	38.838	0	28.2372	30.3502	39.4686
-2.36794	10.679	0.363847	38.9466	0	28.9423	30.5408	39.5827
-2.14572	10.679	0.363847	39.0557	0	29.6162	30.7304	39.6957
