log(E / eV)	log(z / pc)	t / yr	 logQ
6	1	0	49.4236
6.10101	1	0	49.6722
6.20202	1	0	49.8273
6.30303	1	0	49.9083
6.40404	1	0	49.9305
6.50505	1	0	49.9062
6.60606	1	0	49.845
6.70707	1	0	49.7546
6.80808	1	0	49.6411
6.90909	1	0	49.5092
7.0101	1	0	49.3627
7.11111	1	0	49.2047
7.21212	1	0	49.0376
7.31313	1	0	48.8632
7.41414	1	0	48.6831
7.51515	1	0	48.4984
7.61616	1	0	48.3102
7.71717	1	0	48.1191
7.81818	1	0	47.9257
7.91919	1	0	47.7305
8.0202	1	0	47.5339
8.12121	1	0	47.3362
8.22222	1	0	47.1376
8.32323	1	0	46.9383
8.42424	1	0	46.7384
8.52525	1	0	46.5381
8.62626	1	0	46.3374
8.72727	1	0	46.1364
8.82828	1	0	45.9353
8.92929	1	0	45.7339
9.0303	1	0	45.5324
9.13131	1	0	45.3308
9.23232	1	0	45.1291
9.33333	1	0	44.9274
9.43434	1	0	44.7256
9.53535	1	0	44.5237
9.63636	1	0	44.3218
9.73737	1	0	44.1199
9.83838	1	0	43.918
9.93939	1	0	43.716
10.0404	1	0	43.514
10.1414	1	0	43.3121
10.2424	1	0	43.1101
10.3434	1	0	42.9081
10.4444	1	0	42.7061
10.5455	1	0	42.5041
10.6465	1	0	42.302
10.7475	1	0	42.1
10.8485	1	0	41.898
10.9495	1	0	41.696
11.0505	1	0	41.4939
11.1515	1	0	41.2919
11.2525	1	0	41.0899
11.3535	1	0	40.8878
11.4545	1	0	40.6857
11.5556	1	0	40.4837
11.6566	1	0	40.2816
11.7576	1	0	40.0795
11.8586	1	0	39.8773
11.9596	1	0	39.6751
12.0606	1	0	39.4729
12.1616	1	0	39.2707
12.2626	1	0	39.0684
12.3636	1	0	38.866
12.4646	1	0	38.6635
12.5657	1	0	38.4608
12.6667	1	0	38.2581
12.7677	1	0	38.0551
12.8687	1	0	37.8518
12.9697	1	0	37.6483
13.0707	1	0	37.4443
13.1717	1	0	37.2399
13.2727	1	0	37.0348
13.3737	1	0	36.8289
13.4747	1	0	36.622
13.5758	1	0	36.4138
13.6768	1	0	36.204
13.7778	1	0	35.9921
13.8788	1	0	35.7777
13.9798	1	0	35.56
14.0808	1	0	35.3382
14.1818	1	0	35.1112
14.2828	1	0	34.8777
14.3838	1	0	34.636
14.4848	1	0	34.3838
14.5859	1	0	34.1186
14.6869	1	0	33.8368
14.7879	1	0	33.534
14.8889	1	0	33.2049
14.9899	1	0	32.8426
15.0909	1	0	32.4382
15.1919	1	0	31.9809
15.2929	1	0	31.4567
15.3939	1	0	30.8481
15.4949	1	0	30.1331
15.596	1	0	29.2838
15.697	1	0	28.2649
15.798	1	0	27.0322
15.899	1	0	25.5295
16	1	0	23.6863
6	1.01426	0.285705	48.9724
6.10101	1.01426	0.285705	49.221
6.20202	1.01426	0.285705	49.3761
6.30303	1.01426	0.285705	49.457
6.40404	1.01426	0.285705	49.4793
6.50505	1.01426	0.285705	49.455
6.60606	1.01426	0.285705	49.3938
6.70707	1.01426	0.285705	49.3034
6.80808	1.01426	0.285705	49.1899
6.90909	1.01426	0.285705	49.058
7.0101	1.01426	0.285705	48.9115
7.11111	1.01426	0.285705	48.7535
7.21212	1.01426	0.285705	48.5864
7.31313	1.01426	0.285705	48.412
7.41414	1.01426	0.285705	48.2319
7.51515	1.01426	0.285705	48.0472
7.61616	1.01426	0.285705	47.859
7.71717	1.01426	0.285705	47.6679
7.81818	1.01426	0.285705	47.4745
7.91919	1.01426	0.285705	47.2793
8.0202	1.01426	0.285705	47.0827
8.12121	1.01426	0.285705	46.885
8.22222	1.01426	0.285705	46.6864
8.32323	1.01426	0.285705	46.4871
8.42424	1.01426	0.285705	46.2872
8.52525	1.01426	0.285705	46.0869
8.62626	1.01426	0.285705	45.8862
8.72727	1.01426	0.285705	45.6852
8.82828	1.01426	0.285705	45.4841
8.92929	1.01426	0.285705	45.2827
9.0303	1.01426	0.285705	45.0812
9.13131	1.01426	0.285705	44.8796
9.23232	1.01426	0.285705	44.6779
9.33333	1.01426	0.285705	44.4762
9.43434	1.01426	0.285705	44.2744
9.53535	1.01426	0.285705	44.0725
9.63636	1.01426	0.285705	43.8706
9.73737	1.01426	0.285705	43.6687
9.83838	1.01426	0.285705	43.4668
9.93939	1.01426	0.285705	43.2648
10.0404	1.01426	0.285705	43.0628
10.1414	1.01426	0.285705	42.8609
10.2424	1.01426	0.285705	42.6589
10.3434	1.01426	0.285705	42.4569
10.4444	1.01426	0.285705	42.2549
10.5455	1.01426	0.285705	42.0529
10.6465	1.01426	0.285705	41.8508
10.7475	1.01426	0.285705	41.6488
10.8485	1.01426	0.285705	41.4468
10.9495	1.01426	0.285705	41.2448
11.0505	1.01426	0.285705	41.0427
11.1515	1.01426	0.285705	40.8407
11.2525	1.01426	0.285705	40.6386
11.3535	1.01426	0.285705	40.4366
11.4545	1.01426	0.285705	40.2345
11.5556	1.01426	0.285705	40.0324
11.6566	1.01426	0.285705	39.8304
11.7576	1.01426	0.285705	39.6282
11.8586	1.01426	0.285705	39.4261
11.9596	1.01426	0.285705	39.2239
