log(E/eV)	z/pc	tobs/yr	Synchr	IC	IC - IR	SSC
-6	10	0	35.153	0	0	0
-5.77778	10	0	35.2646	0	0	23.6324
-5.55556	10	0	35.3746	0	0	24.226
-5.33333	10	0	35.4914	0	0	24.7041
-5.11111	10	0	35.6044	0	0	25.1369
-4.88889	10	0	35.7138	0	0	25.5432
-4.66667	10	0	35.8296	0	0	25.9272
-4.44444	10	0	35.9436	0	0	26.2773
-4.22222	10	0	36.0505	0	0	26.5962
-4	10	0	36.1623	0	0	26.9005
-3.77778	10	0	36.2765	0	0	27.1917
-3.55556	10	0	36.3841	0	22.2626	27.4309
-3.33333	10	0	36.4949	0	23.2216	27.671
-3.11111	10	0	36.6112	0	24.0358	27.9082
-2.88889	10	0	36.7208	0	24.7874	28.1082
-2.66667	10	0	36.8291	0	25.5028	28.3068
-2.44444	10	0	36.9435	0	26.1934	28.5014
-2.22222	10	0	37.053	0	26.8644	28.6805
-2	10	0	37.1593	0	27.5167	28.8554
-1.77778	10	0	37.2738	0	28.1468	29.0244
-1.55556	10	0	37.3879	21.6014	28.7463	29.1967
-1.33333	10	0	37.4965	23.0672	29.3003	29.3491
-1.11111	10	0	37.6097	23.9051	29.7917	29.5009
-0.888889	10	0	37.7234	24.6428	30.2163	29.6612
-0.666667	10	0	37.8295	25.3403	30.5967	29.8044
-0.444444	10	0	37.9392	26.0169	30.9543	29.9516
-0.222222	10	0	38.0545	26.6798	31.2896	30.1018
2.89298e-16	10	0	38.1639	27.3306	31.5991	30.228
0.222222	10	0	38.2735	27.9677	31.8821	30.3805
0.444444	10	0	38.3888	28.5853	32.1411	30.5227
0.666667	10	0	38.4981	29.1722	32.3852	30.6592
0.888889	10	0	38.6035	29.7118	32.5965	30.795
1.11111	10	0	38.7156	30.1873	32.7827	30.9288
1.33333	10	0	38.8255	30.5996	32.9738	31.0651
1.55556	10	0	38.9294	30.9738	33.1435	31.1985
1.77778	10	0	39.0383	31.3261	33.2815	31.3276
2	10	0	39.1462	31.6567	33.4325	31.4661
2.22222	10	0	39.2428	31.9595	33.5753	31.5922
2.44444	10	0	39.338	32.2366	33.7171	31.7241
2.66667	10	0	39.432	32.4941	33.8336	31.8656
2.88889	10	0	39.511	32.7282	33.9714	31.9517
3.11111	10	0	39.5824	32.9357	34.1025	32.115
3.33333	10	0	39.6552	33.1179	34.2166	32.2398
3.55556	10	0	39.7125	33.3043	34.3288	32.3689
3.77778	10	0	39.7533	33.4772	34.4668	32.4894
4	10	0	39.7948	33.6149	34.5661	32.6227
4.22222	10	0	39.8248	33.7678	34.6788	32.747
4.44444	10	0	39.8306	33.9136	34.8278	32.8685
4.66667	10	0	39.8375	34.0467	34.8774	32.9953
4.88889	10	0	39.8503	34.1628	35.0254	33.117
5.11111	10	0	39.8426	34.2836	35.1293	33.2425
5.33333	10	0	39.8271	34.4188	35.2723	33.3606
5.55556	10	0	39.82	34.5213	35.3858	33.4832
5.77778	10	0	39.7894	34.6466	35.5007	33.6018
6	10	0	39.7341	34.7867	35.6311	33.7246
6.22222	10	0	39.6903	34.8597	35.7046	33.8289
6.44444	10	0	39.6368	35.0022	35.8477	33.9528
6.66667	10	0	39.5472	35.14	35.9479	34.0623
6.88889	10	0	39.4555	35.2072	36.068	34.1773
7.11111	10	0	39.354	35.3523	36.1628	34.2863
7.33333	10	0	39.1659	35.4217	36.3069	34.3872
7.55556	10	0	38.8685	35.5557	36.3771	34.5002
7.77778	10	0	38.5073	35.6096	36.4884	34.6002
8	10	0	38.0506	35.7676	36.6309	34.7073
8.22222	10	0	37.4105	35.7969	36.7613	34.8115
8.44444	10	0	36.2858	35.9522	36.8382	34.91
8.66667	10	0	34.2261	36.0238	36.9357	35.0054
8.88889	10	0	30.5927	36.1437	37.0704	35.0978
9.11111	10	0	24.3338	36.2009	37.167	35.2005
9.33333	10	0	13.6953	36.2521	37.3018	35.2912
9.55556	10	0	-4.24867	36.3069	37.346	35.3647
9.77778	10	0	-34.379	36.3763	37.4962	35.461
10	10	0	-84.8373	36.3535	37.5991	35.5486
10.2222	10	0	-169.205	36.4421	37.7581	35.6192
10.4444	10	0	0	36.3306	37.7728	35.7003
10.6667	10	0	0	36.4256	37.9146	35.7797
10.8889	10	0	0	36.2859	38.001	35.8086
11.1111	10	0	0	36.4747	38.0202	35.9056
11.3333	10	0	0	36.3355	38.1222	35.9401
11.5556	10	0	0	36.6023	38.1764	35.9961
11.7778	10	0	0	35.8255	38.2265	35.9944
12	10	0	0	35.6333	38.2247	36.0369
12.2222	10	0	0	35.8822	38.1955	36.0696
12.4444	10	0	0	35.7858	38.308	35.9759
12.6667	10	0	0	34.622	38.1299	35.9236
12.8889	10	0	0	34.7181	38.183	35.8075
13.1111	10	0	0	34.3673	37.8968	35.7249
13.3333	10	0	0	34.5855	37.9691	35.5991
13.5556	10	0	0	34.9612	37.046	35.4476
13.7778	10	0	0	32.6633	36.5893	35.2318
14	10	0	0	32.6678	36.5968	34.9933
14.2222	10	0	0	32.2191	36.1544	34.6746
14.4444	10	0	0	32.6543	36.4682	34.2078
14.6667	10	0	0	29.7413	33.7678	33.1543
14.8889	10	0	0	0	0	0
15.1111	10	0	0	0	0	0
15.3333	10	0	0	0	0	0
15.5556	10	0	0	0	0	0
15.7778	10	0	0	0	0	0
16	10	0	0	0	0	0
-5.59064	10.3339	0.285705	36.9972	0	0	0
-5.36842	10.3339	0.285705	37.108	0	0	25.7983
-5.1462	10.3339	0.285705	37.2182	0	0	26.3899
-4.92398	10.3339	0.285705	37.335	0	0	26.8654
-4.70175	10.3339	0.285705	37.4474	0	0	27.295
-4.47953	10.3339	0.285705	37.5568	0	0	27.6974
-4.25731	10.3339	0.285705	37.6729	0	0	28.075
-4.03509	10.3339	0.285705	37.7862	0	0	28.416
-3.81287	10.3339	0.285705	37.893	0	0	28.7221
-3.59064	10.3339	0.285705	38.0053	0	0	29.0153
-3.36842	10.3339	0.285705	38.1191	0	0	29.2973
-3.1462	10.3339	0.285705	38.2264	0	25.6801	29.5282
-2.92398	10.3339	0.285705	38.3378	0	26.5817	29.7607
-2.70175	10.3339	0.285705	38.4539	0	27.3487	29.9912
-2.47953	10.3339	0.285705	38.563	0	28.0619	30.1867
-2.25731	10.3339	0.285705	38.6717	0	28.7442	30.3809
-2.03509	10.3339	0.285705	38.7861	0	29.4029	30.5715
-1.81287	10.3339	0.285705	38.895	0	30.0375	30.7477
-1.59064	10.3339	0.285705	39.0016	0	30.6411	30.92
-1.36842	10.3339	0.285705	39.1165	0	31.2004	31.0867
-1.1462	10.3339	0.285705	39.23	24.8404	31.6978	31.257
-0.923977	10.3339	0.285705	39.3384	26.298	32.1263	31.4078
-0.701754	10.3339	0.285705	39.4516	27.1278	32.5058	31.5582
-0.479532	10.3339	0.285705	39.5644	27.8572	32.8597	31.717
-0.25731	10.3339	0.285705	39.6696	28.5451	33.1898	31.8593
-0.0350878	10.3339	0.285705	39.7788	29.2092	33.4931	32.0056
0.187134	10.3339	0.285705	39.8924	29.8539	33.767	32.1548
0.409357	10.3339	0.285705	39.999	30.4763	34.0187	32.2802
0.631579	10.3339	0.285705	40.1053	31.0678	34.2534	32.4321
0.853801	10.3339	0.285705	40.2155	31.613	34.4554	32.5735
1.07602	10.3339	0.285705	40.3165	32.0944	34.6496	32.7094
1.29825	10.3339	0.285705	40.411	32.5094	34.8276	32.8448
1.52047	10.3339	0.285705	40.509	32.8821	34.9938	32.9779
1.74269	10.3339	0.285705	40.599	33.2313	35.1435	33.1138
1.96491	10.3339	0.285705	40.677	33.556	35.2855	33.2466
2.18713	10.3339	0.285705	40.7561	33.8511	35.4375	33.3752
2.40936	10.3339	0.285705	40.8287	34.1215	35.5632	33.513
2.63158	10.3339	0.285705	40.8817	34.3672	35.6639	33.6384
2.8538	10.3339	0.285705	40.9297	34.5983	35.8157	33.7697
3.07602	10.3339	0.285705	40.9777	34.7976	35.9471	33.9097
3.29825	10.3339	0.285705	41.0059	34.9827	36.0582	33.9946
3.52047	10.3339	0.285705	41.0248	35.1642	36.1755	34.1567
3.74269	10.3339	0.285705	41.0545	35.3295	36.3121	34.2797
3.96491	10.3339	0.285705	41.0736	35.46	36.4079	34.4068
4.18713	10.3339	0.285705	41.0764	35.6154	36.5149	34.5249
4.40936	10.3339	0.285705	41.0866	35.7574	36.667	34.6558
4.63158	10.3339	0.285705	41.0916	35.8828	36.733	34.7774
4.8538	10.3339	0.285705	41.0733	36.0038	36.876	34.8956
5.07602	10.3339	0.285705	41.0604	36.1449	36.9595	35.0192
5.29825	10.3339	0.285705	41.0593	36.2662	37.1079	35.1374
5.52047	10.3339	0.285705	41.0396	36.3648	37.1957	35.2592
5.74269	10.3339	0.285705	41.0151	36.4975	37.3405	35.374
5.96491	10.3339	0.285705	41.0011	36.6261	37.447	35.494
6.18713	10.3339	0.285705	40.9633	36.709	37.5553	35.609
6.40936	10.3339	0.285705	40.9028	36.8446	37.6684	35.7293
6.63158	10.3339	0.285705	40.8562	36.9853	37.802	35.8324
6.8538	10.3339	0.285705	40.7982	37.0618	37.9096	35.954
7.07602	10.3339	0.285705	40.705	37.2044	38.0149	36.061
7.29825	10.3339	0.285705	40.6125	37.2846	38.1081	36.1757
7.52047	10.3339	0.285705	40.5068	37.4277	38.2427	36.2824
7.74269	10.3339	0.285705	40.3109	37.4787	38.3327	36.3825
7.96491	10.3339	0.285705	40.0072	37.6445	38.4803	36.4915
8.18713	10.3339	0.285705	39.6413	37.6907	38.5188	36.5897
8.40936	10.3339	0.285705	39.176	37.8396	38.7004	36.6929
8.63158	10.3339	0.285705	38.5164	37.9249	38.7901	36.7924
8.8538	10.3339	0.285705	37.3462	38.0757	38.9535	36.8856
9.07602	10.3339	0.285705	35.2079	38.1224	38.9868	36.9751
9.29825	10.3339	0.285705	31.4432	38.2715	39.1327	37.0633
9.52047	10.3339	0.285705	24.9654	38.3317	39.252	37.1582
9.74269	10.3339	0.285705	13.9618	38.3792	39.3587	37.2385
9.96491	10.3339	0.285705	-4.59121	38.4948	39.4701	37.3078
10.1871	10.3339	0.285705	-35.7375	38.5276	39.5343	37.3935
10.4094	10.3339	0.285705	-87.8906	38.6085	39.6689	37.4671
10.6316	10.3339	0.285705	-175.085	38.7001	39.7559	37.5353
10.8538	10.3339	0.285705	0	38.6806	39.8855	37.5965
11.076	10.3339	0.285705	0	38.7454	39.915	37.6506
11.2982	10.3339	0.285705	0	38.6771	40.0002	37.6722
11.5205	10.3339	0.285705	0	38.8095	40.1139	37.7316
11.7427	10.3339	0.285705	0	38.6805	40.0318	37.751
11.9649	10.3339	0.285705	0	38.6203	40.1386	37.7292
12.1871	10.3339	0.285705	0	38.336	40.1477	37.7139
12.4094	10.3339	0.285705	0	38.0866	40.0054	37.685
12.6316	10.3339	0.285705	0	38.2641	40.0295	37.6685
12.8538	10.3339	0.285705	0	38.0538	40.0291	37.5147
13.076	10.3339	0.285705	0	36.7926	39.8584	37.3883
13.2982	10.3339	0.285705	0	36.8425	39.6977	37.2486
13.5205	10.3339	0.285705	0	36.4469	39.4624	37.1299
13.7427	10.3339	0.285705	0	36.6357	39.2659	36.9958
13.9649	10.3339	0.285705	0	36.9339	38.9074	36.8306
14.1871	10.3339	0.285705	0	34.6802	38.4652	36.6054
14.4094	10.3339	0.285705	0	34.6779	38.4632	36.3641
14.6316	10.3339	0.285705	0	34.2234	38.0231	36.042
14.8538	10.3339	0.285705	0	34.6526	38.1996	35.5737
15.076	10.3339	0.285705	0	31.7376	35.7417	34.5186
15.2982	10.3339	0.285705	0	0	0	0
15.5205	10.3339	0.285705	0	0	0	0
15.7427	10.3339	0.285705	0	0	0	0
15.9649	10.3339	0.285705	0	0	0	0
16.1871	10.3339	0.285705	0	0	0	0
16.4094	10.3339	0.285705	0	0	0	0
-5.47905	10.679	0.363847	37.3827	0	0	0
-5.25683	10.679	0.363847	37.4928	0	0	26.2529
-5.03461	10.679	0.363847	37.6031	0	0	26.8421
-4.81239	10.679	0.363847	37.7198	0	0	27.3147
-4.59017	10.679	0.363847	37.8316	0	0	27.7408
-4.36794	10.679	0.363847	37.9412	0	0	28.1385
-4.14572	10.679	0.363847	38.0575	0	0	28.5077
-3.9235	10.679	0.363847	38.1702	0	0	28.8378
-3.70128	10.679	0.363847	38.2769	0	0	29.1288
-3.47905	10.679	0.363847	38.3896	0	0	29.4091
-3.25683	10.679	0.363847	38.5031	0	0	29.6805
-3.03461	10.679	0.363847	38.6102	0	26.5871	29.9025
-2.81239	10.679	0.363847	38.7221	0	27.4789	30.1269
-2.59017	10.679	0.363847	38.838	0	28.2372	30.3502
-2.36794	10.679	0.363847	38.9466	0	28.9423	30.5408
-2.14572	10.679	0.363847	39.0557	0	29.6162	30.7304
-1.9235	10.679	0.363847	39.17	0	30.2645	30.917
-1.70128	10.679	0.363847	39.2784	0	30.8848	31.0901
-1.47905	10.679	0.363847	39.3851	0	31.467	31.2597
-1.25683	10.679	0.363847	39.5002	0	31.995	31.4239
-1.03461	10.679	0.363847	39.6129	25.7227	32.4533	31.5922
-0.812388	10.679	0.363847	39.7208	27.1775	32.8483	31.7414
-0.590166	10.679	0.363847	39.8337	28.0044	33.2066	31.8904
-0.367944	10.679	0.363847	39.945	28.7305	33.5402	32.0475
-0.145722	10.679	0.363847	40.0484	29.4144	33.8447	32.1889
0.0765007	10.679	0.363847	40.1559	30.0727	34.1191	32.3341
0.298723	10.679	0.363847	40.2663	30.7085	34.3646	32.4823
0.520945	10.679	0.363847	40.3681	31.3169	34.5945	32.607
0.743167	10.679	0.363847	40.4689	31.8862	34.8073	32.7581
0.96539	10.679	0.363847	40.5718	32.3987	34.9862	32.8987
1.18761	10.679	0.363847	40.6627	32.8413	35.1697	33.0339
1.40983	10.679	0.363847	40.7456	33.2257	35.3401	33.1687
1.63206	10.679	0.363847	40.8311	33.5786	35.4908	33.3011
1.85428	10.679	0.363847	40.9062	33.9068	35.6299	33.4363
2.0765	10.679	0.363847	40.9678	34.2052	35.7739	33.5683
2.29872	10.679	0.363847	41.0319	34.4702	35.9178	33.6962
2.52095	10.679	0.363847	41.0898	34.7143	36.0322	33.833
2.74317	10.679	0.363847	41.1271	34.9384	36.1422	33.9576
2.96539	10.679	0.363847	41.1612	35.1473	36.2923	34.0878
3.18761	10.679	0.363847	41.1975	35.3245	36.4069	34.2264
3.40983	10.679	0.363847	41.2142	35.5017	36.5249	34.3098
3.63206	10.679	0.363847	41.2235	35.6745	36.649	34.4707
3.85428	10.679	0.363847	41.2461	35.8231	36.7684	34.5921
4.0765	10.679	0.363847	41.2586	35.9492	36.8738	34.7175
4.29872	10.679	0.363847	41.2561	36.1035	36.9796	34.8339
4.52095	10.679	0.363847	41.2629	36.2325	37.1271	34.9633
4.74317	10.679	0.363847	41.2635	36.3486	37.1869	35.083
4.96539	10.679	0.363847	41.2418	36.4828	37.3413	35.1994
5.18761	10.679	0.363847	41.2279	36.6171	37.4233	35.3214
5.40983	10.679	0.363847	41.2249	36.7242	37.5616	35.4381
5.63206	10.679	0.363847	41.2028	36.8439	37.6624	35.5582
5.85428	10.679	0.363847	41.1781	36.9663	37.8056	35.6713
6.0765	10.679	0.363847	41.1632	37.0791	37.9012	35.7902
6.29872	10.679	0.363847	41.1226	37.1823	38.017	35.9033
6.52095	10.679	0.363847	41.0616	37.3114	38.1274	36.022
6.74317	10.679	0.363847	41.0154	37.4481	38.2572	36.124
6.96539	10.679	0.363847	40.9549	37.5152	38.3557	36.243
7.18761	10.679	0.363847	40.8602	37.6709	38.4824	36.3481
7.40983	10.679	0.363847	40.7684	37.7396	38.5531	36.4608
7.63206	10.679	0.363847	40.6589	37.8799	38.6991	36.5652
7.85428	10.679	0.363847	40.4556	37.9473	38.7875	36.6644
8.0765	10.679	0.363847	40.1466	38.1092	38.9491	36.7698
8.29872	10.679	0.363847	39.7763	38.1506	38.986	36.8666
8.52095	10.679	0.363847	39.3026	38.3155	39.1677	36.9681
8.74317	10.679	0.363847	38.6222	38.3945	39.2582	37.066
8.96539	10.679	0.363847	37.4046	38.5354	39.3951	37.1572
9.18761	10.679	0.363847	35.1851	38.6027	39.4642	37.2457
9.40983	10.679	0.363847	31.2848	38.7449	39.5754	37.3319
9.63206	10.679	0.363847	24.5808	38.7942	39.7046	37.4239
9.85428	10.679	0.363847	13.1999	38.8566	39.7824	37.5024
10.0765	10.679	0.363847	-5.98253	38.9809	39.9402	37.5686
10.2987	10.679	0.363847	-38.1787	39.0107	39.9562	37.6498
10.5209	10.679	0.363847	-92.0832	39.1117	40.1045	37.7206
10.7432	10.679	0.363847	-182.199	39.1771	40.1713	37.7839
10.9654	10.679	0.363847	0	39.1908	40.3137	37.8382
11.1876	10.679	0.363847	0	39.2208	40.2884	37.8797
11.4098	10.679	0.363847	0	39.1862	40.3869	37.8978
11.6321	10.679	0.363847	0	39.2871	40.4528	37.9404
11.8543	10.679	0.363847	0	39.1605	40.3612	37.9467
12.0765	10.679	0.363847	0	38.967	40.4473	37.9009
12.2987	10.679	0.363847	0	38.835	40.407	37.8755
12.5209	10.679	0.363847	0	38.5596	40.2994	37.8277
12.7432	10.679	0.363847	0	38.7122	40.2819	37.7986
12.9654	10.679	0.363847	0	38.4731	40.2333	37.6336
13.1876	10.679	0.363847	0	37.2159	40.1188	37.4978
13.4098	10.679	0.363847	0	37.2591	39.8672	37.3549
13.6321	10.679	0.363847	0	36.8582	39.7231	37.2325
13.8543	10.679	0.363847	0	37.0426	39.4219	37.097
14.0765	10.679	0.363847	0	37.3119	39.2742	36.9305
14.2987	10.679	0.363847	0	35.0874	38.8381	36.705
14.5209	10.679	0.363847	0	35.0851	38.8308	36.4633
14.7432	10.679	0.363847	0	34.6311	38.3905	36.141
14.9654	10.679	0.363847	0	35.0607	38.519	35.6721
15.1876	10.679	0.363847	0	32.1481	36.144	34.6173
15.4098	10.679	0.363847	0	0	0	0
15.6321	10.679	0.363847	0	0	0	0
15.8543	10.679	0.363847	0	0	0	0
16.0765	10.679	0.363847	0	0	0	0
16.2987	10.679	0.363847	0	0	0	0
16.5209	10.679	0.363847	0	0	0	0
-5.42923	11.0356	0.446276	37.5708	0	0	0
-5.20701	11.0356	0.446276	37.6802	0	0	26.513
-4.98479	11.0356	0.446276	37.7909	0	0	27.1008
-4.76256	11.0356	0.446276	37.9076	0	0	27.5716
-4.54034	11.0356	0.446276	38.0188	0	0	27.9956
-4.31812	11.0356	0.446276	38.1287	0	0	28.3902
-4.0959	11.0356	0.446276	38.2451	0	0	28.7536
-3.87368	11.0356	0.446276	38.3572	0	0	29.0767
-3.65145	11.0356	0.446276	38.464	0	0	29.3578
-3.42923	11.0356	0.446276	38.5771	0	0	29.6296
-3.20701	11.0356	0.446276	38.6901	0	0	29.8938
-2.98479	11.0356	0.446276	38.7971	0	27.0467	30.1101
-2.76256	11.0356	0.446276	38.9095	0	27.9344	30.329
-2.54034	11.0356	0.446276	39.0251	0	28.689	30.5476
-2.31812	11.0356	0.446276	39.1333	0	29.3904	30.735
-2.0959	11.0356	0.446276	39.2427	0	30.0602	30.9217
-1.87368	11.0356	0.446276	39.357	0	30.7033	31.1056
-1.65145	11.0356	0.446276	39.4647	0	31.316	31.2767
-1.42923	11.0356	0.446276	39.5716	0	31.8869	31.4445
-1.20701	11.0356	0.446276	39.6867	0	32.3986	31.607
-0.984787	11.0356	0.446276	39.7985	26.1734	32.8386	31.7739
-0.762564	11.0356	0.446276	39.9058	27.6268	33.2196	31.9221
-0.540342	11.0356	0.446276	40.0182	28.4522	33.5676	32.0701
-0.31812	11.0356	0.446276	40.1277	29.1765	33.8888	32.2262
-0.0958976	11.0356	0.446276	40.2292	29.8582	34.1778	32.3669
0.126325	11.0356	0.446276	40.3349	30.5133	34.4352	32.5114
0.348547	11.0356	0.446276	40.4422	31.1443	34.6652	32.6589
0.570769	11.0356	0.446276	40.5399	31.745	34.8836	32.7831
0.792991	11.0356	0.446276	40.6367	32.3024	35.0844	32.9337
1.01521	11.0356	0.446276	40.7343	32.7981	35.2525	33.0737
1.23744	11.0356	0.446276	40.8184	33.2229	35.4317	33.2083
1.45966	11.0356	0.446276	40.8945	33.5946	35.5968	33.3427
1.68188	11.0356	0.446276	40.9734	33.9371	35.7397	33.4744
1.9041	11.0356	0.446276	41.0407	34.2524	35.8762	33.6091
2.12632	11.0356	0.446276	41.0947	34.5348	36.0198	33.7404
2.34855	11.0356	0.446276	41.1524	34.7824	36.158	33.8677
2.57077	11.0356	0.446276	41.2038	35.0124	36.2694	34.0038
2.79299	11.0356	0.446276	41.2345	35.225	36.384	34.1276
3.01521	11.0356	0.446276	41.2637	35.4218	36.5313	34.257
3.23744	11.0356	0.446276	41.2953	35.5891	36.6394	34.3945
3.45966	11.0356	0.446276	41.3071	35.7631	36.7617	34.4769
3.68188	11.0356	0.446276	41.3136	35.9297	36.8872	34.637
3.9041	11.0356	0.446276	41.3342	36.0706	36.998	34.7573
4.12632	11.0356	0.446276	41.3435	36.1976	37.1107	34.8817
4.34855	11.0356	0.446276	41.3393	36.3491	37.2137	34.9971
4.57077	11.0356	0.446276	41.3454	36.4711	37.358	35.1257
4.79299	11.0356	0.446276	41.3436	36.5851	37.4202	35.2443
5.01521	11.0356	0.446276	41.3204	36.7245	37.5778	35.3596
5.23744	11.0356	0.446276	41.3071	36.8541	37.6562	35.4808
5.45966	11.0356	0.446276	41.3031	36.9566	37.7922	35.5966
5.68188	11.0356	0.446276	41.2795	37.0858	37.899	35.7157
5.9041	11.0356	0.446276	41.2554	37.2016	38.0391	35.8277
6.12632	11.0356	0.446276	41.2397	37.3082	38.1316	35.9458
6.34855	11.0356	0.446276	41.1967	37.4236	38.2525	36.0577
6.57077	11.0356	0.446276	41.1358	37.5455	38.358	36.1754
6.79299	11.0356	0.446276	41.0901	37.6803	38.4857	36.2765
7.01521	11.0356	0.446276	41.0272	37.7474	38.5821	36.3938
7.23744	11.0356	0.446276	40.9313	37.9064	38.7184	36.4978
7.45966	11.0356	0.446276	40.8402	37.968	38.7814	36.6093
7.68188	11.0356	0.446276	40.7267	38.1103	38.9336	36.7124
7.9041	11.0356	0.446276	40.5159	38.1835	39.0226	36.811
8.12632	11.0356	0.446276	40.2019	38.3423	39.181	36.9145
8.34855	11.0356	0.446276	39.827	38.3861	39.2251	37.0104
8.57077	11.0356	0.446276	39.3447	38.5561	39.401	37.111
8.79299	11.0356	0.446276	38.6421	38.6283	39.4899	37.2079
9.01521	11.0356	0.446276	37.3752	38.7669	39.614	37.2982
9.23744	11.0356	0.446276	35.0717	38.845	39.7019	37.386
9.45966	11.0356	0.446276	31.0313	38.9825	39.7964	37.471
9.68188	11.0356	0.446276	24.0936	39.0303	39.9274	37.5614
9.9041	11.0356	0.446276	12.3227	39.0974	39.9971	37.6389
10.1263	11.0356	0.446276	-7.51011	39.2222	40.1645	37.7031
10.3485	11.0356	0.446276	-40.7913	39.2553	40.1613	37.7817
10.5708	11.0356	0.446276	-96.5055	39.3584	40.3098	37.8511
10.793	11.0356	0.446276	-189.64	39.4101	40.366	37.9113
11.0152	11.0356	0.446276	0	39.4391	40.5055	37.9614
11.2374	11.0356	0.446276	0	39.4498	40.4594	37.9968
11.4597	11.0356	0.446276	0	39.4312	40.5599	38.0119
11.6819	11.0356	0.446276	0	39.5141	40.5994	38.0464
11.9041	11.0356	0.446276	0	39.3869	40.5193	38.0457
12.1263	11.0356	0.446276	0	39.1419	40.5837	37.9895
12.3485	11.0356	0.446276	0	39.0653	40.5253	37.9604
12.5708	11.0356	0.446276	0	38.7799	40.4485	37.906
12.793	11.0356	0.446276	0	38.9223	40.4047	37.8721
13.0152	11.0356	0.446276	0	38.6718	40.3408	37.7036
13.2374	11.0356	0.446276	0	37.4218	40.2604	37.5657
13.4597	11.0356	0.446276	0	37.4631	39.9761	37.4217
13.6819	11.0356	0.446276	0	37.0609	39.8744	37.2983
13.9041	11.0356	0.446276	0	37.2439	39.5441	37.1622
14.1263	11.0356	0.446276	0	37.4992	39.4558	36.9954
14.3485	11.0356	0.446276	0	35.2906	39.0219	36.7703
14.5708	11.0356	0.446276	0	35.2887	39.0108	36.5284
14.793	11.0356	0.446276	0	34.8354	38.5698	36.2061
15.0152	11.0356	0.446276	0	35.2653	38.6733	35.7366
15.2374	11.0356	0.446276	0	32.3538	36.3416	34.6824
15.4597	11.0356	0.446276	0	0	0	0
15.6819	11.0356	0.446276	0	0	0	0
15.9041	11.0356	0.446276	0	0	0	0
16.1263	11.0356	0.446276	0	0	0	0
16.3485	11.0356	0.446276	0	0	0	0
16.5708	11.0356	0.446276	0	0	0	0
-5.38805	11.404	0.50345	37.6928	0	0	0
-5.16583	11.404	0.50345	37.8017	0	0	26.6605
-4.94361	11.404	0.50345	37.9128	0	0	27.2471
-4.72138	11.404	0.50345	38.0294	0	0	27.7165
-4.49916	11.404	0.50345	38.1401	0	0	28.1388
-4.27694	11.404	0.50345	38.2502	0	0	28.531
-4.05472	11.404	0.50345	38.3668	0	0	28.8897
-3.83249	11.404	0.50345	38.4782	0	0	29.207
-3.61027	11.404	0.50345	38.5851	0	0	29.4801
-3.38805	11.404	0.50345	38.6987	0	0	29.7448
-3.16583	11.404	0.50345	38.8111	0	0	30.003
-2.94361	11.404	0.50345	38.9181	0	27.3963	30.2146
-2.72138	11.404	0.50345	39.031	0	28.2809	30.4291
-2.49916	11.404	0.50345	39.1463	0	29.0325	30.6437
-2.27694	11.404	0.50345	39.2541	0	29.7309	30.8284
-2.05472	11.404	0.50345	39.3638	0	30.3973	31.0125
-1.83249	11.404	0.50345	39.4778	0	31.0356	31.1942
-1.61027	11.404	0.50345	39.5848	0	31.6416	31.3636
-1.38805	11.404	0.50345	39.6919	0	32.2022	31.5299
-1.16583	11.404	0.50345	39.8068	0	32.6998	31.691
-0.943606	11.404	0.50345	39.9175	26.5165	33.1248	31.8567
-0.721384	11.404	0.50345	40.0242	27.9687	33.4952	32.004
-0.499161	11.404	0.50345	40.1358	28.7928	33.8344	32.1511
-0.276939	11.404	0.50345	40.2433	29.5156	34.1446	32.3063
-0.0547168	11.404	0.50345	40.3428	30.1954	34.4199	32.4464
0.167505	11.404	0.50345	40.4468	30.8477	34.6629	32.5903
0.389728	11.404	0.50345	40.551	31.4742	34.8805	32.7372
0.61195	11.404	0.50345	40.645	32.068	35.0901	32.8608
0.834172	11.404	0.50345	40.7384	32.6145	35.2808	33.0109
1.05639	11.404	0.50345	40.8318	33.0957	35.4411	33.1503
1.27862	11.404	0.50345	40.9105	33.5063	35.6174	33.2844
1.50084	11.404	0.50345	40.9819	33.8682	35.7773	33.4183
1.72306	11.404	0.50345	41.0561	34.2017	35.9144	33.5494
1.94528	11.404	0.50345	41.1178	34.5057	36.05	33.6836
2.16751	11.404	0.50345	41.1669	34.7741	36.1921	33.8143
2.38973	11.404	0.50345	41.2209	35.0069	36.3256	33.941
2.61195	11.404	0.50345	41.2677	35.226	36.436	34.0763
2.83417	11.404	0.50345	41.2942	35.4294	36.5533	34.1995
3.05639	11.404	0.50345	41.3209	35.6161	36.6981	34.3281
3.27862	11.404	0.50345	41.3494	35.7763	36.802	34.4647
3.50084	11.404	0.50345	41.358	35.9482	36.9278	34.5462
3.72306	11.404	0.50345	41.3633	36.1091	37.0535	34.7056
3.94528	11.404	0.50345	41.3829	36.2444	37.1578	34.8251
4.16751	11.404	0.50345	41.3898	36.3733	37.2771	34.9486
4.38973	11.404	0.50345	41.3847	36.5211	37.3767	35.0633
4.61195	11.404	0.50345	41.3907	36.6379	37.5184	35.1912
4.83417	11.404	0.50345	41.3869	36.7513	37.5849	35.3089
5.05639	11.404	0.50345	41.3626	36.8936	37.7432	35.4234
5.27862	11.404	0.50345	41.3504	37.0194	37.8186	35.5439
5.50084	11.404	0.50345	41.3454	37.1196	37.9544	35.659
