6	0	46.6658
6.18367	0	47.0473
6.36735	0	47.1706
6.55102	0	47.1247
6.73469	0	46.9679
6.91837	0	46.7385
7.10204	0	46.4615
7.28571	0	46.1534
7.46939	0	45.8248
7.65306	0	45.4829
7.83673	0	45.1322
8.02041	0	44.7757
8.20408	0	44.4155
8.38776	0	44.0529
8.57143	0	43.6886
8.7551	0	43.3232
8.93878	0	42.9572
9.12245	0	42.5907
9.30612	0	42.2239
9.4898	0	41.857
9.67347	0	41.4898
9.85714	0	41.1226
10.0408	0	40.7554
10.2245	0	40.388
10.4082	0	40.0207
10.5918	0	39.6533
10.7755	0	39.2858
10.9592	0	38.9182
11.1429	0	38.5506
11.3265	0	38.1827
11.5102	0	37.8146
11.6939	0	37.4461
11.8776	0	37.0769
12.0612	0	36.7068
12.2449	0	36.3352
12.4286	0	35.9614
12.6122	0	35.5843
12.7959	0	35.2019
12.9796	0	34.8116
13.1633	0	34.4093
13.3469	0	33.9885
13.5306	0	33.5397
13.7143	0	33.0479
13.898	0	32.4906
14.0816	0	31.8334
14.2653	0	31.0235
14.449	0	29.9807
14.6327	0	28.5822
14.8163	0	26.6411
15	0	23.8714
6	0.0240019	46.7618
6.18367	0.0240019	47.1433
6.36735	0.0240019	47.2666
6.55102	0.0240019	47.2207
6.73469	0.0240019	47.0639
6.91837	0.0240019	46.8345
7.10204	0.0240019	46.5575
7.28571	0.0240019	46.2494
7.46939	0.0240019	45.9208
7.65306	0.0240019	45.5789
7.83673	0.0240019	45.2282
8.02041	0.0240019	44.8717
8.20408	0.0240019	44.5115
8.38776	0.0240019	44.1489
8.57143	0.0240019	43.7846
8.7551	0.0240019	43.4193
8.93878	0.0240019	43.0532
9.12245	0.0240019	42.6867
9.30612	0.0240019	42.3199
9.4898	0.0240019	41.953
9.67347	0.0240019	41.5858
9.85714	0.0240019	41.2186
10.0408	0.0240019	40.8514
10.2245	0.0240019	40.4841
10.4082	0.0240019	40.1167
10.5918	0.0240019	39.7493
10.7755	0.0240019	39.3818
10.9592	0.0240019	39.0143
11.1429	0.0240019	38.6466
11.3265	0.0240019	38.2787
11.5102	0.0240019	37.9106
11.6939	0.0240019	37.5421
11.8776	0.0240019	37.1729
12.0612	0.0240019	36.8028
12.2449	0.0240019	36.4312
12.4286	0.0240019	36.0574
12.6122	0.0240019	35.6803
12.7959	0.0240019	35.2979
12.9796	0.0240019	34.9076
13.1633	0.0240019	34.5053
13.3469	0.0240019	34.0845
13.5306	0.0240019	33.6357
13.7143	0.0240019	33.1439
13.898	0.0240019	32.5866
14.0816	0.0240019	31.9294
14.2653	0.0240019	31.1195
14.449	0.0240019	30.0767
14.6327	0.0240019	28.6783
14.8163	0.0240019	26.7371
15	0.0240019	23.9674
6	0.0480037	46.8578
6.18367	0.0480037	47.2393
6.36735	0.0480037	47.3626
6.55102	0.0480037	47.3167
6.73469	0.0480037	47.1599
6.91837	0.0480037	46.9305
7.10204	0.0480037	46.6535
7.28571	0.0480037	46.3454
7.46939	0.0480037	46.0168
7.65306	0.0480037	45.6749
7.83673	0.0480037	45.3242
8.02041	0.0480037	44.9677
8.20408	0.0480037	44.6075
8.38776	0.0480037	44.2449
8.57143	0.0480037	43.8806
8.7551	0.0480037	43.5153
8.93878	0.0480037	43.1492
9.12245	0.0480037	42.7827
9.30612	0.0480037	42.416
9.4898	0.0480037	42.049
9.67347	0.0480037	41.6819
9.85714	0.0480037	41.3146
10.0408	0.0480037	40.9474
10.2245	0.0480037	40.5801
10.4082	0.0480037	40.2127
10.5918	0.0480037	39.8453
10.7755	0.0480037	39.4778
10.9592	0.0480037	39.1103
11.1429	0.0480037	38.7426
11.3265	0.0480037	38.3747
11.5102	0.0480037	38.0066
11.6939	0.0480037	37.6381
11.8776	0.0480037	37.2689
12.0612	0.0480037	36.8988
12.2449	0.0480037	36.5272
12.4286	0.0480037	36.1535
12.6122	0.0480037	35.7763
12.7959	0.0480037	35.3939
12.9796	0.0480037	35.0036
13.1633	0.0480037	34.6013
13.3469	0.0480037	34.1806
13.5306	0.0480037	33.7317
13.7143	0.0480037	33.2399
13.898	0.0480037	32.6826
14.0816	0.0480037	32.0254
14.2653	0.0480037	31.2155
14.449	0.0480037	30.1727
14.6327	0.0480037	28.7743
14.8163	0.0480037	26.8331
15	0.0480037	24.0634
6	0.0720056	46.9538
6.18367	0.0720056	47.3354
6.36735	0.0720056	47.4586
6.55102	0.0720056	47.4127
6.73469	0.0720056	47.2559
6.91837	0.0720056	47.0265
7.10204	0.0720056	46.7495
7.28571	0.0720056	46.4414
7.46939	0.0720056	46.1128
7.65306	0.0720056	45.7709
7.83673	0.0720056	45.4202
8.02041	0.0720056	45.0638
8.20408	0.0720056	44.7036
8.38776	0.0720056	44.3409
8.57143	0.0720056	43.9766
8.7551	0.0720056	43.6113
8.93878	0.0720056	43.2452
9.12245	0.0720056	42.8787
9.30612	0.0720056	42.512
9.4898	0.0720056	42.145
9.67347	0.0720056	41.7779
9.85714	0.0720056	41.4107
10.0408	0.0720056	41.0434
10.2245	0.0720056	40.6761
10.4082	0.0720056	40.3087
10.5918	0.0720056	39.9413
10.7755	0.0720056	39.5738
10.9592	0.0720056	39.2063
11.1429	0.0720056	38.8386
11.3265	0.0720056	38.4707
11.5102	0.0720056	38.1026
11.6939	0.0720056	37.7341
11.8776	0.0720056	37.3649
12.0612	0.0720056	36.9948
12.2449	0.0720056	36.6233
12.4286	0.0720056	36.2495
12.6122	0.0720056	35.8723
12.7959	0.0720056	35.4899
12.9796	0.0720056	35.0996
