log(E / eV)	log(z / pc)	t / yr	 logQ
6	1.69897	0	58.9623
6.10101	1.69897	0	58.9696
6.20202	1.69897	0	58.9528
6.30303	1.69897	0	58.9102
6.40404	1.69897	0	58.8426
6.50505	1.69897	0	58.7521
6.60606	1.69897	0	58.6416
6.70707	1.69897	0	58.5139
6.80808	1.69897	0	58.3721
6.90909	1.69897	0	58.2184
7.0101	1.69897	0	58.0552
7.11111	1.69897	0	57.8841
7.21212	1.69897	0	57.7069
7.31313	1.69897	0	57.5246
7.41414	1.69897	0	57.3382
7.51515	1.69897	0	57.1487
7.61616	1.69897	0	56.9566
7.71717	1.69897	0	56.7624
7.81818	1.69897	0	56.5667
7.91919	1.69897	0	56.3696
8.0202	1.69897	0	56.1715
8.12121	1.69897	0	55.9726
8.22222	1.69897	0	55.7731
8.32323	1.69897	0	55.573
8.42424	1.69897	0	55.3726
8.52525	1.69897	0	55.1718
8.62626	1.69897	0	54.9707
8.72727	1.69897	0	54.7695
8.82828	1.69897	0	54.5681
8.92929	1.69897	0	54.3665
9.0303	1.69897	0	54.1649
9.13131	1.69897	0	53.9632
9.23232	1.69897	0	53.7614
9.33333	1.69897	0	53.5596
9.43434	1.69897	0	53.3577
9.53535	1.69897	0	53.1558
9.63636	1.69897	0	52.9539
9.73737	1.69897	0	52.7519
9.83838	1.69897	0	52.55
9.93939	1.69897	0	52.348
10.0404	1.69897	0	52.146
10.1414	1.69897	0	51.944
10.2424	1.69897	0	51.742
10.3434	1.69897	0	51.54
10.4444	1.69897	0	51.338
10.5455	1.69897	0	51.136
10.6465	1.69897	0	50.934
10.7475	1.69897	0	50.732
10.8485	1.69897	0	50.53
10.9495	1.69897	0	50.328
11.0505	1.69897	0	50.1259
11.1515	1.69897	0	49.9239
11.2525	1.69897	0	49.7219
11.3535	1.69897	0	49.5199
11.4545	1.69897	0	49.3178
11.5556	1.69897	0	49.1158
11.6566	1.69897	0	48.9138
11.7576	1.69897	0	48.7117
11.8586	1.69897	0	48.5097
11.9596	1.69897	0	48.3076
12.0606	1.69897	0	48.1055
12.1616	1.69897	0	47.9035
12.2626	1.69897	0	47.7014
12.3636	1.69897	0	47.4992
12.4646	1.69897	0	47.297
12.5657	1.69897	0	47.0948
12.6667	1.69897	0	46.8925
12.7677	1.69897	0	46.69
12.8687	1.69897	0	46.4873
12.9697	1.69897	0	46.2843
13.0707	1.69897	0	46.0808
13.1717	1.69897	0	45.8766
13.2727	1.69897	0	45.6713
13.3737	1.69897	0	45.4645
13.4747	1.69897	0	45.2555
13.5758	1.69897	0	45.0435
13.6768	1.69897	0	44.8275
13.7778	1.69897	0	44.6064
13.8788	1.69897	0	44.3792
13.9798	1.69897	0	44.1448
14.0808	1.69897	0	43.9021
14.1818	1.69897	0	43.6505
14.2828	1.69897	0	43.3894
14.3838	1.69897	0	43.1184
14.4848	1.69897	0	42.8374
14.5859	1.69897	0	42.5463
14.6869	1.69897	0	42.245
14.7879	1.69897	0	41.9333
14.8889	1.69897	0	41.611
14.9899	1.69897	0	41.2774
15.0909	1.69897	0	40.9316
15.1919	1.69897	0	40.5722
15.2929	1.69897	0	40.1973
15.3939	1.69897	0	39.8042
15.4949	1.69897	0	39.3889
15.596	1.69897	0	38.9454
15.697	1.69897	0	38.4633
15.798	1.69897	0	37.9203
15.899	1.69897	0	37.245
16	1.69897	0	-inf
6	1.71389	359.59	59.5299
6.10101	1.71389	359.59	59.5371
6.20202	1.71389	359.59	59.5203
6.30303	1.71389	359.59	59.4778
6.40404	1.71389	359.59	59.4102
6.50505	1.71389	359.59	59.3197
6.60606	1.71389	359.59	59.2091
6.70707	1.71389	359.59	59.0815
6.80808	1.71389	359.59	58.9396
6.90909	1.71389	359.59	58.7859
7.0101	1.71389	359.59	58.6227
7.11111	1.71389	359.59	58.4517
7.21212	1.71389	359.59	58.2744
7.31313	1.71389	359.59	58.0921
7.41414	1.71389	359.59	57.9058
7.51515	1.71389	359.59	57.7162
7.61616	1.71389	359.59	57.5241
7.71717	1.71389	359.59	57.33
7.81818	1.71389	359.59	57.1342
7.91919	1.71389	359.59	56.9371
8.0202	1.71389	359.59	56.739
8.12121	1.71389	359.59	56.5401
8.22222	1.71389	359.59	56.3406
