11.4	19.99	5	-1.#INF
11.85	19.99	5	-1.#INF
12.3	19.99	5	-1.#INF
12.75	19.99	5	-1.#INF
13.2	19.99	5	-1.#INF
13.65	19.99	5	-1.#INF
14.1	19.99	5	-1.#INF
14.55	19.99	5	-1.#INF
15	19.99	5	-1.#INF
6	21.49	5	-1.#INF
6.45	21.49	5	-1.#INF
6.9	21.49	5	-1.#INF
7.35	21.49	5	-1.#INF
7.8	21.49	5	-1.#INF
8.25	21.49	5	-1.#INF
8.7	21.49	5	-1.#INF
9.15	21.49	5	-1.#INF
9.6	21.49	5	-1.#INF
10.05	21.49	5	-1.#INF
10.5	21.49	5	-1.#INF
10.95	21.49	5	-1.#INF
11.4	21.49	5	-1.#INF
11.85	21.49	5	-1.#INF
12.3	21.49	5	-1.#INF
12.75	21.49	5	-1.#INF
13.2	21.49	5	-1.#INF
13.65	21.49	5	-1.#INF
14.1	21.49	5	-1.#INF
14.55	21.49	5	-1.#INF
15	21.49	5	-1.#INF
