log(E / eV)	log(z / pc)	t / yr	 logQ
6	0.69897	0	49.0828
6.10101	0.69897	0	49.3314
6.20202	0.69897	0	49.4865
6.30303	0.69897	0	49.5674
6.40404	0.69897	0	49.5897
6.50505	0.69897	0	49.5654
6.60606	0.69897	0	49.5042
6.70707	0.69897	0	49.4138
6.80808	0.69897	0	49.3003
6.90909	0.69897	0	49.1684
7.0101	0.69897	0	49.0219
7.11111	0.69897	0	48.8639
7.21212	0.69897	0	48.6968
7.31313	0.69897	0	48.5224
7.41414	0.69897	0	48.3423
7.51515	0.69897	0	48.1576
7.61616	0.69897	0	47.9694
7.71717	0.69897	0	47.7783
7.81818	0.69897	0	47.5849
7.91919	0.69897	0	47.3897
8.0202	0.69897	0	47.1931
8.12121	0.69897	0	46.9954
8.22222	0.69897	0	46.7968
8.32323	0.69897	0	46.5975
8.42424	0.69897	0	46.3976
8.52525	0.69897	0	46.1973
8.62626	0.69897	0	45.9966
8.72727	0.69897	0	45.7956
8.82828	0.69897	0	45.5945
8.92929	0.69897	0	45.3931
9.0303	0.69897	0	45.1916
9.13131	0.69897	0	44.99
9.23232	0.69897	0	44.7883
9.33333	0.69897	0	44.5866
9.43434	0.69897	0	44.3848
9.53535	0.69897	0	44.1829
9.63636	0.69897	0	43.981
9.73737	0.69897	0	43.7791
9.83838	0.69897	0	43.5772
9.93939	0.69897	0	43.3752
10.0404	0.69897	0	43.1732
10.1414	0.69897	0	42.9713
10.2424	0.69897	0	42.7693
10.3434	0.69897	0	42.5673
10.4444	0.69897	0	42.3653
10.5455	0.69897	0	42.1633
10.6465	0.69897	0	41.9612
10.7475	0.69897	0	41.7592
10.8485	0.69897	0	41.5572
10.9495	0.69897	0	41.3552
11.0505	0.69897	0	41.1532
11.1515	0.69897	0	40.9511
11.2525	0.69897	0	40.7491
11.3535	0.69897	0	40.547
11.4545	0.69897	0	40.345
11.5556	0.69897	0	40.1429
11.6566	0.69897	0	39.9408
11.7576	0.69897	0	39.7387
11.8586	0.69897	0	39.5366
11.9596	0.69897	0	39.3345
12.0606	0.69897	0	39.1323
12.1616	0.69897	0	38.9301
12.2626	0.69897	0	38.7278
12.3636	0.69897	0	38.5255
12.4646	0.69897	0	38.3231
12.5657	0.69897	0	38.1206
12.6667	0.69897	0	37.918
12.7677	0.69897	0	37.7152
12.8687	0.69897	0	37.5122
12.9697	0.69897	0	37.309
13.0707	0.69897	0	37.1054
13.1717	0.69897	0	36.9015
13.2727	0.69897	0	36.697
13.3737	0.69897	0	36.4919
13.4747	0.69897	0	36.286
13.5758	0.69897	0	36.0791
13.6768	0.69897	0	35.8708
13.7778	0.69897	0	35.661
13.8788	0.69897	0	35.4491
13.9798	0.69897	0	35.2346
14.0808	0.69897	0	35.0169
14.1818	0.69897	0	34.795
14.2828	0.69897	0	34.568
14.3838	0.69897	0	34.3344
14.4848	0.69897	0	34.0925
14.5859	0.69897	0	33.8402
14.6869	0.69897	0	33.5747
14.7879	0.69897	0	33.2926
14.8889	0.69897	0	32.9895
14.9899	0.69897	0	32.66
15.0909	0.69897	0	32.297
15.1919	0.69897	0	31.892
15.2929	0.69897	0	31.4337
15.3939	0.69897	0	30.9084
15.4949	0.69897	0	30.2984
15.596	0.69897	0	29.5816
15.697	0.69897	0	28.73
15.798	0.69897	0	27.7083
15.899	0.69897	0	26.4719
16	0.69897	0	24.9647
6	0.719378	0.709039	49.1777
6.10101	0.719378	0.709039	49.4263
6.20202	0.719378	0.709039	49.5814
6.30303	0.719378	0.709039	49.6624
6.40404	0.719378	0.709039	49.6847
6.50505	0.719378	0.709039	49.6604
6.60606	0.719378	0.709039	49.5992
6.70707	0.719378	0.709039	49.5088
6.80808	0.719378	0.709039	49.3952
6.90909	0.719378	0.709039	49.2633
7.0101	0.719378	0.709039	49.1169
7.11111	0.719378	0.709039	48.9589
7.21212	0.719378	0.709039	48.7917
7.31313	0.719378	0.709039	48.6174
7.41414	0.719378	0.709039	48.4372
7.51515	0.719378	0.709039	48.2526
7.61616	0.719378	0.709039	48.0643
7.71717	0.719378	0.709039	47.8732
7.81818	0.719378	0.709039	47.6798
7.91919	0.719378	0.709039	47.4847
8.0202	0.719378	0.709039	47.2881
8.12121	0.719378	0.709039	47.0904
8.22222	0.719378	0.709039	46.8917
8.32323	0.719378	0.709039	46.6924
