log(E / eV)	log(z / pc)	t / yr	 logQ
6	0.69897	0	57.0552
6.10101	0.69897	0	57.2576
6.20202	0.69897	0	57.3785
6.30303	0.69897	0	57.4339
6.40404	0.69897	0	57.4369
6.50505	0.69897	0	57.398
6.60606	0.69897	0	57.3257
6.70707	0.69897	0	57.2268
6.80808	0.69897	0	57.1066
6.90909	0.69897	0	56.9696
7.0101	0.69897	0	56.8191
7.11111	0.69897	0	56.658
7.21212	0.69897	0	56.4884
7.31313	0.69897	0	56.3121
7.41414	0.69897	0	56.1305
7.51515	0.69897	0	55.9446
7.61616	0.69897	0	55.7554
7.71717	0.69897	0	55.5635
7.81818	0.69897	0	55.3696
7.91919	0.69897	0	55.1739
8.0202	0.69897	0	54.977
8.12121	0.69897	0	54.779
8.22222	0.69897	0	54.5801
8.32323	0.69897	0	54.3806
8.42424	0.69897	0	54.1806
8.52525	0.69897	0	53.9802
8.62626	0.69897	0	53.7794
8.72727	0.69897	0	53.5784
8.82828	0.69897	0	53.3771
8.92929	0.69897	0	53.1757
9.0303	0.69897	0	52.9742
9.13131	0.69897	0	52.7726
9.23232	0.69897	0	52.5709
9.33333	0.69897	0	52.3691
9.43434	0.69897	0	52.1673
9.53535	0.69897	0	51.9654
9.63636	0.69897	0	51.7635
9.73737	0.69897	0	51.5616
9.83838	0.69897	0	51.3596
9.93939	0.69897	0	51.1577
10.0404	0.69897	0	50.9557
10.1414	0.69897	0	50.7537
10.2424	0.69897	0	50.5517
10.3434	0.69897	0	50.3497
10.4444	0.69897	0	50.1477
10.5455	0.69897	0	49.9457
10.6465	0.69897	0	49.7437
10.7475	0.69897	0	49.5417
10.8485	0.69897	0	49.3397
10.9495	0.69897	0	49.1376
11.0505	0.69897	0	48.9356
11.1515	0.69897	0	48.7336
11.2525	0.69897	0	48.5315
11.3535	0.69897	0	48.3295
11.4545	0.69897	0	48.1274
11.5556	0.69897	0	47.9253
11.6566	0.69897	0	47.7233
11.7576	0.69897	0	47.5211
11.8586	0.69897	0	47.319
11.9596	0.69897	0	47.1168
12.0606	0.69897	0	46.9143
12.1616	0.69897	0	46.7114
12.2626	0.69897	0	46.5072
12.3636	0.69897	0	46.3007
12.4646	0.69897	0	46.0902
12.5657	0.69897	0	45.874
12.6667	0.69897	0	45.6503
12.7677	0.69897	0	45.4178
12.8687	0.69897	0	45.1758
12.9697	0.69897	0	44.9241
13.0707	0.69897	0	44.6629
13.1717	0.69897	0	44.3928
13.2727	0.69897	0	44.1144
13.3737	0.69897	0	43.8283
13.4747	0.69897	0	43.5352
13.5758	0.69897	0	43.2354
13.6768	0.69897	0	42.9293
13.7778	0.69897	0	42.617
13.8788	0.69897	0	42.2984
13.9798	0.69897	0	41.9731
14.0808	0.69897	0	41.6408
14.1818	0.69897	0	41.3005
14.2828	0.69897	0	40.9512
14.3838	0.69897	0	40.5916
14.4848	0.69897	0	40.22
14.5859	0.69897	0	39.834
14.6869	0.69897	0	39.4311
14.7879	0.69897	0	39.0078
14.8889	0.69897	0	38.5598
14.9899	0.69897	0	38.0821
15.0909	0.69897	0	37.568
15.1919	0.69897	0	37.0094
15.2929	0.69897	0	36.3963
15.3939	0.69897	0	35.7161
15.4949	0.69897	0	34.9527
15.596	0.69897	0	34.0861
15.697	0.69897	0	33.0905
15.798	0.69897	0	31.932
15.899	0.69897	0	30.5535
16	0.69897	0	-inf
6	0.719378	0.709039	57.3086
6.10101	0.719378	0.709039	57.4979
6.20202	0.719378	0.709039	57.6096
6.30303	0.719378	0.709039	57.6585
6.40404	0.719378	0.709039	57.6569
6.50505	0.719378	0.709039	57.6145
6.60606	0.719378	0.709039	57.5397
6.70707	0.719378	0.709039	57.4388
6.80808	0.719378	0.709039	57.3171
6.90909	0.719378	0.709039	57.1789
7.0101	0.719378	0.709039	57.0275
7.11111	0.719378	0.709039	56.8657
7.21212	0.719378	0.709039	56.6956
7.31313	0.719378	0.709039	56.5189
7.41414	0.719378	0.709039	56.3369
7.51515	0.719378	0.709039	56.1508
7.61616	0.719378	0.709039	55.9614
7.71717	0.719378	0.709039	55.7694
7.81818	0.719378	0.709039	55.5753
7.91919	0.719378	0.709039	55.3795
8.0202	0.719378	0.709039	55.1825
8.12121	0.719378	0.709039	54.9844
8.22222	0.719378	0.709039	54.7855
8.32323	0.719378	0.709039	54.586
8.42424	0.719378	0.709039	54.3859
8.52525	0.719378	0.709039	54.1855
8.62626	0.719378	0.709039	53.9847
8.72727	0.719378	0.709039	53.7836
8.82828	0.719378	0.709039	53.5824
8.92929	0.719378	0.709039	53.381
9.0303	0.719378	0.709039	53.1795
9.13131	0.719378	0.709039	52.9778
9.23232	0.719378	0.709039	52.7761
9.33333	0.719378	0.709039	52.5743
9.43434	0.719378	0.709039	52.3725
9.53535	0.719378	0.709039	52.1706
9.63636	0.719378	0.709039	51.9687
9.73737	0.719378	0.709039	51.7668
9.83838	0.719378	0.709039	51.5649
9.93939	0.719378	0.709039	51.3629
10.0404	0.719378	0.709039	51.1609
10.1414	0.719378	0.709039	50.9589
10.2424	0.719378	0.709039	50.7569
10.3434	0.719378	0.709039	50.5549
10.4444	0.719378	0.709039	50.3529
10.5455	0.719378	0.709039	50.1509
10.6465	0.719378	0.709039	49.9489
10.7475	0.719378	0.709039	49.7469
10.8485	0.719378	0.709039	49.5449
10.9495	0.719378	0.709039	49.3428
11.0505	0.719378	0.709039	49.1408
11.1515	0.719378	0.709039	48.9388
11.2525	0.719378	0.709039	48.7367
11.3535	0.719378	0.709039	48.5347
11.4545	0.719378	0.709039	48.3326
11.5556	0.719378	0.709039	48.1305
11.6566	0.719378	0.709039	47.9284
11.7576	0.719378	0.709039	47.7263
11.8586	0.719378	0.709039	47.5241
11.9596	0.719378	0.709039	47.3216
12.0606	0.719378	0.709039	47.1184
12.1616	0.719378	0.709039	46.9139
12.2626	0.719378	0.709039	46.7069
12.3636	0.719378	0.709039	46.4957
12.4646	0.719378	0.709039	46.2788
12.5657	0.719378	0.709039	46.0545
12.6667	0.719378	0.709039	45.8216
12.7677	0.719378	0.709039	45.5794
12.8687	0.719378	0.709039	45.3279
12.9697	0.719378	0.709039	45.0672
13.0707	0.719378	0.709039	44.7979
13.1717	0.719378	0.709039	44.5206
13.2727	0.719378	0.709039	44.236
13.3737	0.719378	0.709039	43.9448
13.4747	0.719378	0.709039	43.6473
13.5758	0.719378	0.709039	43.344
13.6768	0.719378	0.709039	43.0351
13.7778	0.719378	0.709039	42.7204
13.8788	0.719378	0.709039	42.4
13.9798	0.719378	0.709039	42.0733
14.0808	0.719378	0.709039	41.7397
14.1818	0.719378	0.709039	41.3985
14.2828	0.719378	0.709039	41.0486
14.3838	0.719378	0.709039	40.6884
14.4848	0.719378	0.709039	40.3163
14.5859	0.719378	0.709039	39.93
14.6869	0.719378	0.709039	39.5268
14.7879	0.719378	0.709039	39.1033
14.8889	0.719378	0.709039	38.6552
14.9899	0.719378	0.709039	38.1774
15.0909	0.719378	0.709039	37.6632
15.1919	0.719378	0.709039	37.1046
15.2929	0.719378	0.709039	36.4914
15.3939	0.719378	0.709039	35.8111
15.4949	0.719378	0.709039	35.0477
15.596	0.719378	0.709039	34.1811
15.697	0.719378	0.709039	33.1855
15.798	0.719378	0.709039	32.027
15.899	0.719378	0.709039	30.6485
16	0.719378	0.709039	-inf
6	0.739786	1.25965	57.5394
6.10101	0.739786	1.25965	57.7097
6.20202	0.739786	1.25965	57.8086
6.30303	0.739786	1.25965	57.8485
6.40404	0.739786	1.25965	57.8404
6.50505	0.739786	1.25965	57.7933
6.60606	0.739786	1.25965	57.7149
6.70707	0.739786	1.25965	57.6113
6.80808	0.739786	1.25965	57.4877
6.90909	0.739786	1.25965	57.3479
7.0101	0.739786	1.25965	57.1953
7.11111	0.739786	1.25965	57.0326
7.21212	0.739786	1.25965	56.8618
7.31313	0.739786	1.25965	56.6845
7.41414	0.739786	1.25965	56.5021
7.51515	0.739786	1.25965	56.3156
7.61616	0.739786	1.25965	56.1259
7.71717	0.739786	1.25965	55.9337
7.81818	0.739786	1.25965	55.7394
7.91919	0.739786	1.25965	55.5435
8.0202	0.739786	1.25965	55.3464
8.12121	0.739786	1.25965	55.1482
8.22222	0.739786	1.25965	54.9493
8.32323	0.739786	1.25965	54.7497
8.42424	0.739786	1.25965	54.5496
8.52525	0.739786	1.25965	54.3491
8.62626	0.739786	1.25965	54.1483
8.72727	0.739786	1.25965	53.9472
8.82828	0.739786	1.25965	53.7459
8.92929	0.739786	1.25965	53.5445
