log(E / eV)	log(z / pc)	t / yr	 logQ
6	0	0	49.9244
6.10101	0	0	50.173
6.20202	0	0	50.3281
6.30303	0	0	50.4091
6.40404	0	0	50.4313
6.50505	0	0	50.4071
6.60606	0	0	50.3459
6.70707	0	0	50.2555
6.80808	0	0	50.1419
6.90909	0	0	50.01
7.0101	0	0	49.8635
7.11111	0	0	49.7055
7.21212	0	0	49.5384
7.31313	0	0	49.364
7.41414	0	0	49.1839
7.51515	0	0	48.9993
7.61616	0	0	48.811
7.71717	0	0	48.6199
7.81818	0	0	48.4265
7.91919	0	0	48.2314
8.0202	0	0	48.0348
8.12121	0	0	47.837
8.22222	0	0	47.6384
8.32323	0	0	47.4391
8.42424	0	0	47.2392
8.52525	0	0	47.0389
8.62626	0	0	46.8382
8.72727	0	0	46.6373
8.82828	0	0	46.4361
8.92929	0	0	46.2348
9.0303	0	0	46.0333
9.13131	0	0	45.8317
9.23232	0	0	45.63
9.33333	0	0	45.4282
9.43434	0	0	45.2264
9.53535	0	0	45.0245
9.63636	0	0	44.8227
9.73737	0	0	44.6207
9.83838	0	0	44.4188
9.93939	0	0	44.2168
10.0404	0	0	44.0149
10.1414	0	0	43.8129
10.2424	0	0	43.6109
10.3434	0	0	43.4089
10.4444	0	0	43.2069
10.5455	0	0	43.0048
10.6465	0	0	42.8028
10.7475	0	0	42.6008
10.8485	0	0	42.3987
10.9495	0	0	42.1967
11.0505	0	0	41.9946
11.1515	0	0	41.7925
11.2525	0	0	41.5904
11.3535	0	0	41.3883
11.4545	0	0	41.1861
11.5556	0	0	40.9839
11.6566	0	0	40.7816
11.7576	0	0	40.5793
11.8586	0	0	40.3769
11.9596	0	0	40.1744
12.0606	0	0	39.9718
12.1616	0	0	39.769
12.2626	0	0	39.5661
12.3636	0	0	39.3628
12.4646	0	0	39.1593
12.5657	0	0	38.9554
12.6667	0	0	38.751
12.7677	0	0	38.5459
12.8687	0	0	38.34
12.9697	0	0	38.1332
13.0707	0	0	37.9251
13.1717	0	0	37.7153
13.2727	0	0	37.5036
13.3737	0	0	37.2893
13.4747	0	0	37.0718
13.5758	0	0	36.8502
13.6768	0	0	36.6235
13.7778	0	0	36.3904
13.8788	0	0	36.1491
13.9798	0	0	35.8976
14.0808	0	0	35.633
14.1818	0	0	35.3521
14.2828	0	0	35.0506
14.3838	0	0	34.723
14.4848	0	0	34.3624
14.5859	0	0	33.9604
14.6869	0	0	33.506
14.7879	0	0	32.9856
14.8889	0	0	32.3817
14.9899	0	0	31.6726
15.0909	0	0	30.8308
15.1919	0	0	29.8214
15.2929	0	0	28.6006
15.3939	0	0	27.113
15.4949	0	0	25.2887
15.596	0	0	23.0397
15.697	0	0	20.2546
15.798	0	0	16.7932
15.899	0	0	12.4782
16	0	0	7.0863
6	0.0346729	0.244959	50.1348
6.10101	0.0346729	0.244959	50.3834
6.20202	0.0346729	0.244959	50.5385
6.30303	0.0346729	0.244959	50.6195
6.40404	0.0346729	0.244959	50.6417
6.50505	0.0346729	0.244959	50.6174
6.60606	0.0346729	0.244959	50.5563
6.70707	0.0346729	0.244959	50.4659
6.80808	0.0346729	0.244959	50.3523
6.90909	0.0346729	0.244959	50.2204
7.0101	0.0346729	0.244959	50.0739
7.11111	0.0346729	0.244959	49.9159
7.21212	0.0346729	0.244959	49.7488
7.31313	0.0346729	0.244959	49.5744
7.41414	0.0346729	0.244959	49.3943
7.51515	0.0346729	0.244959	49.2097
7.61616	0.0346729	0.244959	49.0214
7.71717	0.0346729	0.244959	48.8303
7.81818	0.0346729	0.244959	48.6369
7.91919	0.0346729	0.244959	48.4417
8.0202	0.0346729	0.244959	48.2451
8.12121	0.0346729	0.244959	48.0474
8.22222	0.0346729	0.244959	47.8488
8.32323	0.0346729	0.244959	47.6495
8.42424	0.0346729	0.244959	47.4496
8.52525	0.0346729	0.244959	47.2493
8.62626	0.0346729	0.244959	47.0486
8.72727	0.0346729	0.244959	46.8477
8.82828	0.0346729	0.244959	46.6465
8.92929	0.0346729	0.244959	46.4451
9.0303	0.0346729	0.244959	46.2436
9.13131	0.0346729	0.244959	46.042
9.23232	0.0346729	0.244959	45.8403
9.33333	0.0346729	0.244959	45.6386
9.43434	0.0346729	0.244959	45.4368
9.53535	0.0346729	0.244959	45.2349
9.63636	0.0346729	0.244959	45.033
9.73737	0.0346729	0.244959	44.8311
9.83838	0.0346729	0.244959	44.6292
9.93939	0.0346729	0.244959	44.4272
10.0404	0.0346729	0.244959	44.2252
10.1414	0.0346729	0.244959	44.0232
10.2424	0.0346729	0.244959	43.8213
10.3434	0.0346729	0.244959	43.6192
10.4444	0.0346729	0.244959	43.4172
10.5455	0.0346729	0.244959	43.2152
10.6465	0.0346729	0.244959	43.0132
10.7475	0.0346729	0.244959	42.8111
10.8485	0.0346729	0.244959	42.6091
10.9495	0.0346729	0.244959	42.407
11.0505	0.0346729	0.244959	42.205
11.1515	0.0346729	0.244959	42.0029
11.2525	0.0346729	0.244959	41.8008
11.3535	0.0346729	0.244959	41.5986
11.4545	0.0346729	0.244959	41.3965
11.5556	0.0346729	0.244959	41.1943
11.6566	0.0346729	0.244959	40.992
11.7576	0.0346729	0.244959	40.7897
11.8586	0.0346729	0.244959	40.5873
11.9596	0.0346729	0.244959	40.3848
12.0606	0.0346729	0.244959	40.1822
12.1616	0.0346729	0.244959	39.9794
12.2626	0.0346729	0.244959	39.7764
12.3636	0.0346729	0.244959	39.5732
12.4646	0.0346729	0.244959	39.3697
12.5657	0.0346729	0.244959	39.1658
12.6667	0.0346729	0.244959	38.9613
12.7677	0.0346729	0.244959	38.7563
12.8687	0.0346729	0.244959	38.5504
12.9697	0.0346729	0.244959	38.3436
13.0707	0.0346729	0.244959	38.1354
13.1717	0.0346729	0.244959	37.9257
13.2727	0.0346729	0.244959	37.714
13.3737	0.0346729	0.244959	37.4997
13.4747	0.0346729	0.244959	37.2822
13.5758	0.0346729	0.244959	37.0606
13.6768	0.0346729	0.244959	36.8339
13.7778	0.0346729	0.244959	36.6008
13.8788	0.0346729	0.244959	36.3595
13.9798	0.0346729	0.244959	36.1079
14.0808	0.0346729	0.244959	35.8434
14.1818	0.0346729	0.244959	35.5625
14.2828	0.0346729	0.244959	35.261
14.3838	0.0346729	0.244959	34.9333
14.4848	0.0346729	0.244959	34.5728
14.5859	0.0346729	0.244959	34.1708
14.6869	0.0346729	0.244959	33.7164
14.7879	0.0346729	0.244959	33.1959
14.8889	0.0346729	0.244959	32.5921
14.9899	0.0346729	0.244959	31.883
15.0909	0.0346729	0.244959	31.0412
15.1919	0.0346729	0.244959	30.0317
15.2929	0.0346729	0.244959	28.8109
15.3939	0.0346729	0.244959	27.3233
15.4949	0.0346729	0.244959	25.4991
15.596	0.0346729	0.244959	23.2501
15.697	0.0346729	0.244959	20.465
15.798	0.0346729	0.244959	17.0036
15.899	0.0346729	0.244959	12.6886
16	0.0346729	0.244959	7.29667
6	0.0693457	0.237909	49.8708
6.10101	0.0693457	0.237909	50.1194
6.20202	0.0693457	0.237909	50.2745
6.30303	0.0693457	0.237909	50.3554
6.40404	0.0693457	0.237909	50.3777
6.50505	0.0693457	0.237909	50.3534
6.60606	0.0693457	0.237909	50.2922
6.70707	0.0693457	0.237909	50.2018
6.80808	0.0693457	0.237909	50.0883
6.90909	0.0693457	0.237909	49.9564
7.0101	0.0693457	0.237909	49.8099
7.11111	0.0693457	0.237909	49.6519
7.21212	0.0693457	0.237909	49.4848
7.31313	0.0693457	0.237909	49.3104
7.41414	0.0693457	0.237909	49.1303
7.51515	0.0693457	0.237909	48.9456
7.61616	0.0693457	0.237909	48.7574
7.71717	0.0693457	0.237909	48.5663
7.81818	0.0693457	0.237909	48.3729
7.91919	0.0693457	0.237909	48.1777
8.0202	0.0693457	0.237909	47.9811
8.12121	0.0693457	0.237909	47.7834
8.22222	0.0693457	0.237909	47.5848
8.32323	0.0693457	0.237909	47.3855
8.42424	0.0693457	0.237909	47.1856
8.52525	0.0693457	0.237909	46.9853
8.62626	0.0693457	0.237909	46.7846
8.72727	0.0693457	0.237909	46.5836
8.82828	0.0693457	0.237909	46.3825
8.92929	0.0693457	0.237909	46.1811
9.0303	0.0693457	0.237909	45.9796
9.13131	0.0693457	0.237909	45.778
9.23232	0.0693457	0.237909	45.5763
9.33333	0.0693457	0.237909	45.3746
9.43434	0.0693457	0.237909	45.1728
9.53535	0.0693457	0.237909	44.9709
9.63636	0.0693457	0.237909	44.769
9.73737	0.0693457	0.237909	44.5671
9.83838	0.0693457	0.237909	44.3652
9.93939	0.0693457	0.237909	44.1632
10.0404	0.0693457	0.237909	43.9612
10.1414	0.0693457	0.237909	43.7592
10.2424	0.0693457	0.237909	43.5572
10.3434	0.0693457	0.237909	43.3552
10.4444	0.0693457	0.237909	43.1532
