log(E / eV)	log(z / pc)	t / yr	 logQ
6	0	0	57.0654
6.10101	0	0	57.2782
6.20202	0	0	57.4063
6.30303	0	0	57.467
6.40404	0	0	57.4738
6.50505	0	0	57.4378
6.60606	0	0	57.3677
6.70707	0	0	57.2703
6.80808	0	0	57.1514
6.90909	0	0	57.0153
7.0101	0	0	56.8656
7.11111	0	0	56.7051
7.21212	0	0	56.5359
7.31313	0	0	56.36
7.41414	0	0	56.1787
7.51515	0	0	55.993
7.61616	0	0	55.804
7.71717	0	0	55.6123
7.81818	0	0	55.4184
7.91919	0	0	55.2229
8.0202	0	0	55.026
8.12121	0	0	54.828
8.22222	0	0	54.6292
8.32323	0	0	54.4297
8.42424	0	0	54.2297
8.52525	0	0	54.0293
8.62626	0	0	53.8286
8.72727	0	0	53.6276
8.82828	0	0	53.4263
8.92929	0	0	53.2249
9.0303	0	0	53.0234
9.13131	0	0	52.8218
9.23232	0	0	52.6201
9.33333	0	0	52.4183
9.43434	0	0	52.2165
9.53535	0	0	52.0146
9.63636	0	0	51.8127
9.73737	0	0	51.6108
9.83838	0	0	51.4089
9.93939	0	0	51.2069
10.0404	0	0	51.0049
10.1414	0	0	50.8029
10.2424	0	0	50.6009
10.3434	0	0	50.3989
10.4444	0	0	50.1968
10.5455	0	0	49.9943
10.6465	0	0	49.791
10.7475	0	0	49.5858
10.8485	0	0	49.3772
10.9495	0	0	49.1635
11.0505	0	0	48.9429
11.1515	0	0	48.7143
11.2525	0	0	48.4767
11.3535	0	0	48.2301
11.4545	0	0	47.9749
11.5556	0	0	47.7117
11.6566	0	0	47.4412
11.7576	0	0	47.1645
11.8586	0	0	46.8823
11.9596	0	0	46.5954
12.0606	0	0	46.3044
12.1616	0	0	46.01
12.2626	0	0	45.7125
12.3636	0	0	45.4122
12.4646	0	0	45.1095
12.5657	0	0	44.8043
12.6667	0	0	44.4967
12.7677	0	0	44.1867
12.8687	0	0	43.874
12.9697	0	0	43.5586
13.0707	0	0	43.2399
13.1717	0	0	42.9176
13.2727	0	0	42.5912
13.3737	0	0	42.2598
13.4747	0	0	41.9228
13.5758	0	0	41.579
13.6768	0	0	41.2271
13.7778	0	0	40.8658
13.8788	0	0	40.493
13.9798	0	0	40.1066
14.0808	0	0	39.7037
14.1818	0	0	39.2809
14.2828	0	0	38.8341
14.3838	0	0	38.3579
14.4848	0	0	37.846
14.5859	0	0	37.2904
14.6869	0	0	36.681
14.7879	0	0	36.0053
14.8889	0	0	35.2478
14.9899	0	0	34.3886
15.0909	0	0	33.4024
15.1919	0	0	32.2565
15.2929	0	0	30.9085
15.3939	0	0	29.3031
15.4949	0	0	27.3688
15.596	0	0	25.0148
15.697	0	0	22.1275
15.798	0	0	18.5647
15.899	0	0	14.1487
16	0	0	-inf
6	0.0346729	0.244959	57.5205
6.10101	0.0346729	0.244959	57.7158
6.20202	0.0346729	0.244959	57.8316
6.30303	0.0346729	0.244959	57.8834
6.40404	0.0346729	0.244959	57.8839
6.50505	0.0346729	0.244959	57.8431
6.60606	0.0346729	0.244959	57.7694
6.70707	0.0346729	0.244959	57.6693
6.80808	0.0346729	0.244959	57.5483
6.90909	0.0346729	0.244959	57.4106
7.0101	0.0346729	0.244959	57.2597
7.11111	0.0346729	0.244959	57.0982
7.21212	0.0346729	0.244959	56.9283
7.31313	0.0346729	0.244959	56.7517
7.41414	0.0346729	0.244959	56.5699
7.51515	0.0346729	0.244959	56.3839
7.61616	0.0346729	0.244959	56.1946
7.71717	0.0346729	0.244959	56.0027
7.81818	0.0346729	0.244959	55.8086
7.91919	0.0346729	0.244959	55.6129
8.0202	0.0346729	0.244959	55.4159
8.12121	0.0346729	0.244959	55.2179
8.22222	0.0346729	0.244959	55.019
8.32323	0.0346729	0.244959	54.8195
8.42424	0.0346729	0.244959	54.6195
8.52525	0.0346729	0.244959	54.419
8.62626	0.0346729	0.244959	54.2182
8.72727	0.0346729	0.244959	54.0172
8.82828	0.0346729	0.244959	53.8159
8.92929	0.0346729	0.244959	53.6145
9.0303	0.0346729	0.244959	53.413
9.13131	0.0346729	0.244959	53.2114
9.23232	0.0346729	0.244959	53.0097
9.33333	0.0346729	0.244959	52.8079
9.43434	0.0346729	0.244959	52.6061
9.53535	0.0346729	0.244959	52.4042
9.63636	0.0346729	0.244959	52.2023
9.73737	0.0346729	0.244959	52.0004
9.83838	0.0346729	0.244959	51.7984
9.93939	0.0346729	0.244959	51.5964
10.0404	0.0346729	0.244959	51.3945
10.1414	0.0346729	0.244959	51.1924
10.2424	0.0346729	0.244959	50.9903
10.3434	0.0346729	0.244959	50.7878
10.4444	0.0346729	0.244959	50.5844
10.5455	0.0346729	0.244959	50.3793
10.6465	0.0346729	0.244959	50.1711
10.7475	0.0346729	0.244959	49.9582
10.8485	0.0346729	0.244959	49.7389
10.9495	0.0346729	0.244959	49.5119
11.0505	0.0346729	0.244959	49.2764
11.1515	0.0346729	0.244959	49.0321
11.2525	0.0346729	0.244959	48.7792
11.3535	0.0346729	0.244959	48.5183
11.4545	0.0346729	0.244959	48.2501
11.5556	0.0346729	0.244959	47.9755
11.6566	0.0346729	0.244959	47.6953
11.7576	0.0346729	0.244959	47.4103
11.8586	0.0346729	0.244959	47.1213
11.9596	0.0346729	0.244959	46.8287
12.0606	0.0346729	0.244959	46.5332
12.1616	0.0346729	0.244959	46.235
12.2626	0.0346729	0.244959	45.9345
12.3636	0.0346729	0.244959	45.6318
12.4646	0.0346729	0.244959	45.3271
12.5657	0.0346729	0.244959	45.0204
12.6667	0.0346729	0.244959	44.7116
12.7677	0.0346729	0.244959	44.4006
12.8687	0.0346729	0.244959	44.0872
12.9697	0.0346729	0.244959	43.7711
13.0707	0.0346729	0.244959	43.452
13.1717	0.0346729	0.244959	43.1293
13.2727	0.0346729	0.244959	42.8026
13.3737	0.0346729	0.244959	42.471
13.4747	0.0346729	0.244959	42.1338
13.5758	0.0346729	0.244959	41.7898
13.6768	0.0346729	0.244959	41.4379
13.7778	0.0346729	0.244959	41.0764
13.8788	0.0346729	0.244959	40.7036
13.9798	0.0346729	0.244959	40.3171
14.0808	0.0346729	0.244959	39.9142
14.1818	0.0346729	0.244959	39.4914
14.2828	0.0346729	0.244959	39.0445
14.3838	0.0346729	0.244959	38.5683
14.4848	0.0346729	0.244959	38.0564
14.5859	0.0346729	0.244959	37.5008
14.6869	0.0346729	0.244959	36.8913
14.7879	0.0346729	0.244959	36.2157
14.8889	0.0346729	0.244959	35.4582
14.9899	0.0346729	0.244959	34.599
15.0909	0.0346729	0.244959	33.6127
15.1919	0.0346729	0.244959	32.4669
15.2929	0.0346729	0.244959	31.1189
15.3939	0.0346729	0.244959	29.5135
15.4949	0.0346729	0.244959	27.5791
15.596	0.0346729	0.244959	25.2252
15.697	0.0346729	0.244959	22.3379
15.798	0.0346729	0.244959	18.7751
15.899	0.0346729	0.244959	14.3591
16	0.0346729	0.244959	-inf
6	0.0693457	0.237909	57.9593
6.10101	0.0693457	0.237909	58.0559
6.20202	0.0693457	0.237909	58.1045
6.30303	0.0693457	0.237909	58.1094
6.40404	0.0693457	0.237909	58.0763
6.50505	0.0693457	0.237909	58.0112
6.60606	0.0693457	0.237909	57.9194
6.70707	0.0693457	0.237909	57.8059
6.80808	0.0693457	0.237909	57.6746
6.90909	0.0693457	0.237909	57.5291
7.0101	0.0693457	0.237909	57.3721
7.11111	0.0693457	0.237909	57.2059
7.21212	0.0693457	0.237909	57.0324
7.31313	0.0693457	0.237909	56.853
7.41414	0.0693457	0.237909	56.6689
7.51515	0.0693457	0.237909	56.4812
7.61616	0.0693457	0.237909	56.2905
7.71717	0.0693457	0.237909	56.0975
7.81818	0.0693457	0.237909	55.9026
7.91919	0.0693457	0.237909	55.7062
8.0202	0.0693457	0.237909	55.5087
8.12121	0.0693457	0.237909	55.3102
8.22222	0.0693457	0.237909	55.111
8.32323	0.0693457	0.237909	54.9112
8.42424	0.0693457	0.237909	54.7109
8.52525	0.0693457	0.237909	54.5103
8.62626	0.0693457	0.237909	54.3094
8.72727	0.0693457	0.237909	54.1083
8.82828	0.0693457	0.237909	53.907
8.92929	0.0693457	0.237909	53.7055
9.0303	0.0693457	0.237909	53.5039
9.13131	0.0693457	0.237909	53.3022
9.23232	0.0693457	0.237909	53.1005
9.33333	0.0693457	0.237909	52.8987
9.43434	0.0693457	0.237909	52.6968
9.53535	0.0693457	0.237909	52.4949
9.63636	0.0693457	0.237909	52.2928
9.73737	0.0693457	0.237909	52.0906
9.83838	0.0693457	0.237909	51.888
9.93939	0.0693457	0.237909	51.6847
10.0404	0.0693457	0.237909	51.4803
10.1414	0.0693457	0.237909	51.274
10.2424	0.0693457	0.237909	51.0648
10.3434	0.0693457	0.237909	50.8516
10.4444	0.0693457	0.237909	50.6332
10.5455	0.0693457	0.237909	50.4083
10.6465	0.0693457	0.237909	50.1762
10.7475	0.0693457	0.237909	49.9363
10.8485	0.0693457	0.237909	49.6885
10.9495	0.0693457	0.237909	49.433
11.0505	0.0693457	0.237909	49.1702
11.1515	0.0693457	0.237909	48.9008
11.2525	0.0693457	0.237909	48.6255
11.3535	0.0693457	0.237909	48.3451
11.4545	0.0693457	0.237909	48.0602
11.5556	0.0693457	0.237909	47.7716
11.6566	0.0693457	0.237909	47.4798
11.7576	0.0693457	0.237909	47.1853
11.8586	0.0693457	0.237909	46.8885
11.9596	0.0693457	0.237909	46.5896
12.0606	0.0693457	0.237909	46.289
12.1616	0.0693457	0.237909	45.9867
12.2626	0.0693457	0.237909	45.683
12.3636	0.0693457	0.237909	45.3777
12.4646	0.0693457	0.237909	45.0709
12.5657	0.0693457	0.237909	44.7625
12.6667	0.0693457	0.237909	44.4524
12.7677	0.0693457	0.237909	44.1404
12.8687	0.0693457	0.237909	43.8262
12.9697	0.0693457	0.237909	43.5094
13.0707	0.0693457	0.237909	43.1898
13.1717	0.0693457	0.237909	42.8667
13.2727	0.0693457	0.237909	42.5396
13.3737	0.0693457	0.237909	42.2078
13.4747	0.0693457	0.237909	41.8704
13.5758	0.0693457	0.237909	41.5263
13.6768	0.0693457	0.237909	41.1742
13.7778	0.0693457	0.237909	40.8127
13.8788	0.0693457	0.237909	40.4398
13.9798	0.0693457	0.237909	40.0533
14.0808	0.0693457	0.237909	39.6503
14.1818	0.0693457	0.237909	39.2275
14.2828	0.0693457	0.237909	38.7806
14.3838	0.0693457	0.237909	38.3044
14.4848	0.0693457	0.237909	37.7925
14.5859	0.0693457	0.237909	37.2368
14.6869	0.0693457	0.237909	36.6273
14.7879	0.0693457	0.237909	35.9517
14.8889	0.0693457	0.237909	35.1942
14.9899	0.0693457	0.237909	34.335
15.0909	0.0693457	0.237909	33.3487
15.1919	0.0693457	0.237909	32.2029
15.2929	0.0693457	0.237909	30.8549
15.3939	0.0693457	0.237909	29.2494
15.4949	0.0693457	0.237909	27.3151
15.596	0.0693457	0.237909	24.9612
15.697	0.0693457	0.237909	22.0738
15.798	0.0693457	0.237909	18.5111
15.899	0.0693457	0.237909	14.0951
16	0.0693457	0.237909	-inf
6	0.104019	0.272808	58.162
6.10101	0.104019	0.272808	58.2008
6.20202	0.104019	0.272808	58.2079
6.30303	0.104019	0.272808	58.183
6.40404	0.104019	0.272808	58.1285
6.50505	0.104019	0.272808	58.0477
6.60606	0.104019	0.272808	57.9443
6.70707	0.104019	0.272808	57.8221
6.80808	0.104019	0.272808	57.6843
6.90909	0.104019	0.272808	57.5338
7.0101	0.104019	0.272808	57.373
7.11111	0.104019	0.272808	57.2039
7.21212	0.104019	0.272808	57.028
7.31313	0.104019	0.272808	56.8469
7.41414	0.104019	0.272808	56.6614
7.51515	0.104019	0.272808	56.4726
7.61616	0.104019	0.272808	56.281
7.71717	0.104019	0.272808	56.0873
7.81818	0.104019	0.272808	55.8919
7.91919	0.104019	0.272808	55.6951
8.0202	0.104019	0.272808	55.4972
8.12121	0.104019	0.272808	55.2985
8.22222	0.104019	0.272808	55.099
